Geneid	0_R1	0_R2	10_R1	10_R2	35_R1	35_R2	Entity	Symbol	is_outlier	outlier_info
gene-PA1688	12	28	0	1	0	0	host	gene-PA1688	False	
gene-PA2475	4	0	1	0	0	0	host	gene-PA2475	False	
gene-PA0093	27	9	0	0	2	2	host	gene-PA0093	False	
gene-PA1214	9	5	1	0	0	0	host	gene-PA1214	False	
gene-PA2463	13	5	1	2	4	3	host	gene-PA2463	False	
gene-PA0812	19	8	0	1	1	0	host	gene-PA0812	False	
gene-PA2212	2	2	0	1	2	1	host	gene-PA2212	False	
gene-PA2531	4	4	0	0	0	0	host	gene-PA2531	False	
gene-PA3410	5	1	2	4	3	2	host	gene-PA3410	False	
gene-PHIKZ190	1	1	673	700	5749	5719	phage	gene-PHIKZ190	False	
gene-PA4703	3	1	0	0	0	0	host	gene-PA4703	False	
gene-PA0311	4	1	0	0	0	0	host	gene-PA0311	False	
gene-PA2112	3	3	0	0	0	0	host	gene-PA2112	False	
gene-PA5481	9	2	5	3	2	1	host	gene-PA5481	False	
gene-PA1701	5	2	1	1	1	0	host	gene-PA1701	False	
gene-PA1853	6	11	1	1	1	0	host	gene-PA1853	False	
gene-PA0714	2	7	1	2	0	0	host	gene-PA0714	False	
gene-PA2269	6	1	0	0	0	0	host	gene-PA2269	False	
gene-PA1320	2	9	0	0	0	1	host	cyoD	False	
gene-PA4833	9	6	0	0	1	0	host	gene-PA4833	False	
gene-PHIKZ040	0	1	1506	1425	1352	1341	phage	gene-PHIKZ040	False	
gene-PA2720	7	3	0	0	0	0	host	gene-PA2720	False	
gene-PA4818	24	9	1	0	0	0	host	gene-PA4818	False	
gene-PA3951	8	5	0	0	0	0	host	gene-PA3951	False	
gene-PA4801	0	2	1	0	2	1	host	gene-PA4801	False	
gene-PA1669	16	14	0	1	1	1	host	gene-PA1669	False	
gene-PA2832	0	2	2	0	0	0	host	tpm	False	
gene-PA1825	4	5	0	0	1	0	host	gene-PA1825	False	
gene-PA3963a	9	8	1	2	0	0	host	gene-PA3963a	False	
gene-PA1277	8	17	1	2	0	3	host	cobQ	False	
gene-PA0208	27	9	0	0	0	1	host	mdcA	False	
gene-PA4936	13	4	0	0	3	3	host	gene-PA4936	False	
gene-PA0450	21	10	0	0	1	1	host	gene-PA0450	False	
gene-PA0475	8	3	0	0	0	0	host	gene-PA0475	False	
gene-PA1917	3	0	0	0	1	1	host	gene-PA1917	False	
gene-PA1127	11	7	0	0	0	0	host	gene-PA1127	False	
gene-PA1383	11	12	6	5	6	6	host	gene-PA1383	False	
gene-PA0205	17	12	2	2	2	2	host	gene-PA0205	False	
gene-PA0788a	2	2	0	0	0	0	host	gene-PA0788a	False	
gene-PA1184	7	4	0	0	0	0	host	gene-PA1184	False	
gene-PA1748	5	9	0	0	1	2	host	gene-PA1748	False	
gene-PA1148	3	3	0	0	0	2	host	toxA	False	
gene-PA4870	5	2	0	0	1	1	host	gene-PA4870	False	
gene-PA3037	7	2	2	0	0	0	host	gene-PA3037	False	
gene-PA4318	5	6	4	0	1	0	host	gene-PA4318	False	
gene-PA3725	19	17	0	1	0	3	host	recJ	False	
gene-PHIKZ084	0	2	477	471	34186	34086	phage	gene-PHIKZ084	False	
gene-PA2469	5	7	0	0	2	3	host	gene-PA2469	False	
gene-PA1185	5	3	0	0	0	0	host	gene-PA1185	False	
gene-PA3087	4	12	0	0	0	0	host	gene-PA3087	False	
gene-PA1649	2	1	0	0	0	0	host	gene-PA1649	False	
gene-PA5271	1	7	0	0	7	5	host	gene-PA5271	False	
gene-PA3336	6	3	0	0	0	1	host	gene-PA3336	False	
gene-PA5109	9	21	0	0	0	0	host	gene-PA5109	False	
gene-PA3061	12	5	0	0	1	1	host	pelD	False	
gene-PA2981	10	15	1	0	0	1	host	lpxK	False	
gene-PA2684	9	15	0	1	2	0	host	gene-PA2684	False	
gene-PHIKZ142	0	2	172	175	10529	10369	phage	gene-PHIKZ142	False	
gene-PA2755	2	13	0	0	1	1	host	eco	False	
gene-PA3056	4	5	0	0	0	1	host	gene-PA3056	False	
gene-PA2149	5	1	0	0	0	1	host	gene-PA2149	False	
gene-PA0410	9	18	0	1	0	0	host	pilI	False	
gene-PA2836	7	5	0	0	1	0	host	gene-PA2836	False	
gene-PA0153	12	8	1	1	2	2	host	pcaH	False	
gene-PA2811	7	7	1	0	2	2	host	gene-PA2811	False	
gene-PA1695	13	16	1	1	0	2	host	pscP	False	
gene-PA4639	14	24	3	1	5	4	host	gene-PA4639	False	
gene-PA4045	9	15	1	0	0	0	host	gene-PA4045	False	
gene-PA2630	7	13	2	2	0	1	host	gene-PA2630	False	
gene-PA1571	6	19	1	1	0	0	host	gene-PA1571	False	
gene-PA2235	8	14	4	1	2	1	host	pslE	False	
gene-PA0236	9	7	0	0	0	1	host	gene-PA0236	False	
gene-PA4472	13	6	0	0	0	0	host	pmbA	False	
gene-PA2550	6	6	0	0	0	1	host	gene-PA2550	False	
gene-PA3831	12	21	2	2	2	2	host	pepA	False	
gene-PA0385	14	12	1	2	1	1	host	gene-PA0385	False	
gene-PA3870	4	0	0	0	0	0	host	moaA1	False	
gene-PA0944	13	14	0	0	2	2	host	purN	False	
gene-PA0613	2	1	1	1	3	0	host	gene-PA0613	False	
gene-PA1462	9	20	1	0	2	1	host	gene-PA1462	False	
gene-PA4787	9	17	0	0	0	0	host	gene-PA4787	False	
gene-PA1574	4	10	1	1	0	0	host	gene-PA1574	False	
gene-PA0080	3	6	2	4	6	7	host	gene-PA0080	False	
gene-PA1840	4	6	0	0	0	2	host	gene-PA1840	False	
gene-PA5376	6	5	2	6	5	8	host	gene-PA5376	False	
gene-PA0066	10	5	1	0	0	0	host	gene-PA0066	False	
gene-PA2793	5	5	0	1	0	1	host	gene-PA2793	False	
gene-PA3633	4	7	0	1	0	0	host	ygbP	False	
gene-PA1865	8	4	0	1	1	1	host	gene-PA1865	False	
gene-PA4345	4	2	4	1	2	3	host	gene-PA4345	False	
gene-PA5382	3	3	0	0	1	2	host	gene-PA5382	False	
gene-PA4009	14	6	0	0	5	4	host	gene-PA4009	False	
gene-PA1120	8	6	4	2	2	1	host	tpbB	False	
gene-PA4202	5	4	0	0	0	0	host	gene-PA4202	False	
gene-PA5360	8	7	4	4	5	5	host	phoB	False	
gene-PHIKZ290	1	1	2741	2751	2040	2034	phage	gene-PHIKZ290	False	
gene-PA0349	11	3	3	0	1	0	host	gene-PA0349	False	
gene-PA4795	5	4	0	0	0	0	host	gene-PA4795	False	
gene-PA0051	23	7	0	0	1	1	host	phzH	False	
gene-PA3520	1	1	0	2	0	0	host	gene-PA3520	False	
gene-PA1670	6	1	0	0	0	0	host	stp1	False	
gene-PA3045	6	2	1	0	0	0	host	gene-PA3045	False	
gene-PA0785	8	4	0	0	0	0	host	azoR1	False	
gene-PA2119	10	5	0	0	0	0	host	gene-PA2119	False	
gene-PA4728	13	5	0	1	0	3	host	folK	False	
gene-PA0105	24	9	0	0	0	0	host	coxB	False	
gene-PA0982	5	4	2	2	5	8	host	gene-PA0982	False	
gene-PA2337	4	4	0	0	0	0	host	mtlR	False	
gene-PA1924	2	2	0	0	0	0	host	gene-PA1924	False	
gene-PA4538	12	9	1	1	2	1	host	ndh	False	
gene-PA1592	3	4	1	0	3	1	host	gene-PA1592	False	
gene-PA2225	1	0	0	0	0	0	host	gene-PA2225	False	
gene-PA3075	25	11	0	0	0	0	host	gene-PA3075	False	
gene-PA5019	8	16	0	0	0	0	host	gene-PA5019	False	
gene-PA0005	16	20	0	4	2	5	host	lptA	False	
gene-PA1451	16	6	0	0	0	0	host	gene-PA1451	False	
gene-PA2923	5	2	0	0	0	0	host	hisJ	False	
gene-PA1224	3	3	0	0	0	1	host	gene-PA1224	False	
gene-PA1068	11	10	1	0	2	2	host	gene-PA1068	False	
gene-PA0747	12	9	0	0	0	0	host	gene-PA0747	False	
gene-PA2643	9	15	4	6	4	3	host	nuoH	False	
gene-PA1976	13	5	0	0	0	0	host	ercS'	False	
gene-PA2078	6	5	0	0	3	0	host	gene-PA2078	False	
gene-PA2216	3	1	0	0	0	0	host	gene-PA2216	False	
gene-PA1572	13	6	1	3	0	1	host	gene-PA1572	False	
gene-PA3267	14	18	7	6	10	6	host	gene-PA3267	False	
gene-PA1513	6	4	4	4	1	0	host	gene-PA1513	False	
gene-PA0484	5	1	0	0	0	0	host	gene-PA0484	False	
gene-PA3661	6	3	1	2	2	3	host	gene-PA3661	False	
gene-PA1832	11	9	1	0	2	3	host	gene-PA1832	False	
gene-PA1003	8	4	2	3	2	0	host	mvfR	False	
gene-PA1166	3	1	0	1	0	1	host	gene-PA1166	False	
gene-PA3961	20	16	1	2	0	0	host	gene-PA3961	False	
gene-PA2293	4	1	0	0	0	0	host	gene-PA2293	False	
gene-PA5352	1	1	0	1	0	0	host	gene-PA5352	False	
gene-PA0694	3	0	4	1	1	2	host	exbD2	False	
gene-PA3355	14	7	0	0	0	1	host	gene-PA3355	False	
gene-PA5195	4	4	0	0	1	3	host	gene-PA5195	False	
gene-PA0756	5	5	0	0	1	1	host	gene-PA0756	False	
gene-PA3259	5	7	0	0	0	0	host	gene-PA3259	False	
gene-PA4321	16	10	2	0	2	4	host	gene-PA4321	False	
gene-PA5433	8	4	0	0	0	0	host	gene-PA5433	False	
gene-PA1429	14	5	0	0	1	1	host	gene-PA1429	False	
gene-PA5440a	1	4	0	0	0	0	host	gene-PA5440a	False	
gene-PA0195.1	3	1	0	1	2	1	host	pntAB	False	
gene-PA1534	4	6	0	0	0	0	host	recR	False	
gene-PA4529	11	15	0	0	0	0	host	coaE	False	
gene-PA3877	11	4	0	0	1	0	host	narK1	False	
gene-PA0109	5	0	0	0	0	0	host	gene-PA0109	False	
gene-PA3114	6	5	0	1	1	0	host	truA	False	
gene-PA0836	11	2	0	0	1	2	host	ackA	False	
gene-PA2562	5	3	1	3	1	4	host	gene-PA2562	False	
gene-PA3188	3	6	2	1	1	0	host	gene-PA3188	False	
gene-PA2182	0	0	0	0	1	1	host	gene-PA2182	False	
gene-PA1060	5	6	0	1	0	1	host	gene-PA1060	False	
gene-PA3983	10	23	5	4	2	1	host	gene-PA3983	False	
gene-PA1742	4	11	0	0	1	2	host	gene-PA1742	False	
gene-PA1436	12	7	1	0	5	6	host	gene-PA1436	False	
gene-PA0909	2	0	1	1	0	0	host	gene-PA0909	False	
gene-PA2104	7	5	2	2	1	2	host	gene-PA2104	False	
gene-PA2342	4	3	0	0	0	2	host	mtlD	False	
gene-PA1428	0	0	0	0	1	0	host	gene-PA1428	False	
gene-PA0678	1	0	3	0	3	6	host	gene-PA0678	False	
gene-PA2987	3	18	0	0	1	1	host	gene-PA2987	False	
gene-PA2485	4	1	1	1	4	5	host	gene-PA2485	False	
gene-PA0933	5	12	0	0	2	2	host	ygcA	False	
gene-PA3953	6	3	0	0	0	0	host	gene-PA3953	False	
gene-PA3219	5	0	0	0	1	1	host	gene-PA3219	False	
gene-PA0382	10	25	0	0	0	0	host	micA	False	
gene-PA3406	6	4	1	0	1	2	host	hasD	False	
gene-PHIKZ_p65	0	0	284	258	250	243	phage	gene-PHIKZ_p65	False	
gene-PA0898	18	13	0	0	0	0	host	aruD	False	
gene-PA0518	2	1	0	1	0	0	host	nirM	False	
gene-PA1393	3	3	0	0	1	0	host	cysC	False	
gene-PA1722	2	10	1	1	1	0	host	pscI	False	
gene-PA1614	8	7	3	2	2	1	host	gpsA	False	
gene-PHIKZ_p84	0	0	335	296	2082	1983	phage	gene-PHIKZ_p84	False	
gene-PA1893	12	4	0	0	0	1	host	gene-PA1893	False	
gene-PA2273	1	6	0	0	1	0	host	soxR	False	
gene-PA3231	6	4	0	0	0	0	host	gene-PA3231	False	
gene-PA4988	15	18	0	0	0	1	host	waaA	False	
gene-PHIKZ031	0	2	2242	2000	2619	2504	phage	gene-PHIKZ031	False	
gene-PA2240	4	7	1	0	3	1	host	pslJ	False	
gene-PA2854	13	23	2	2	1	2	host	gene-PA2854	False	
gene-PA5487	13	15	0	0	0	0	host	gene-PA5487	False	
gene-PA4394	6	21	1	1	1	0	host	gene-PA4394	False	
gene-PA1660	6	1	0	0	0	0	host	gene-PA1660	False	
gene-PA4510	3	4	0	0	0	0	host	gene-PA4510	False	
gene-PA4490	7	4	1	1	0	0	host	gene-PA4490	False	
gene-PHIKZ175	1	2	451	426	29347	25597	phage	gene-PHIKZ175	False	
gene-PA2784	1	0	0	1	0	0	host	gene-PA2784	False	
gene-PA3893	18	10	0	0	1	1	host	gene-PA3893	False	
gene-PA1219	3	0	0	0	0	0	host	gene-PA1219	False	
gene-PA4763	13	18	1	1	2	0	host	recN	False	
gene-PA4127	11	4	0	1	1	0	host	hpcG	False	
gene-PA2773	3	2	0	2	1	0	host	gene-PA2773	False	
gene-PA4313	2	7	3	2	3	1	host	gene-PA4313	False	
gene-PA1424	2	5	0	0	0	1	host	gene-PA1424	False	
gene-PA1640	6	12	0	1	0	1	host	gene-PA1640	False	
gene-PA3962	12	7	0	0	1	0	host	gene-PA3962	False	
gene-PA2786	0	0	0	0	0	0	host	gene-PA2786	False	
gene-PA3234	14	8	2	0	4	4	host	gene-PA3234	False	
gene-PA1016	7	8	0	0	0	0	host	gene-PA1016	False	
gene-PHIKZ053	0	2	3943	4006	2133	2086	phage	gene-PHIKZ053	False	
gene-PA5096	8	3	0	0	0	0	host	gene-PA5096	False	
gene-PA0263	9	1	2	2	0	2	host	hcpC	False	
gene-PA3131	5	12	1	1	1	0	host	gene-PA3131	False	
gene-PA1472	2	2	0	0	0	0	host	gene-PA1472	False	
gene-PA4066	5	6	0	0	1	0	host	gene-PA4066	False	
gene-PA0827	8	4	2	1	0	0	host	gene-PA0827	False	
gene-PA3446	4	4	0	0	0	0	host	gene-PA3446	False	
gene-PA0363	16	24	1	1	3	4	host	coaD	False	
gene-PA4872	8	8	0	0	0	0	host	gene-PA4872	False	
gene-PA2900	9	18	0	0	0	0	host	gene-PA2900	False	
gene-PA0103a	14	6	1	1	2	1	host	gene-PA0103a	False	
gene-PA3485	2	0	0	0	0	0	host	gene-PA3485	False	
gene-PA5107	7	12	0	0	0	0	host	blc	False	
gene-PA3505	6	1	0	0	0	0	host	gene-PA3505	False	
gene-PHIKZ234	1	0	2671	2654	1541	1607	phage	gene-PHIKZ234	False	
gene-PA3349	14	26	3	7	8	7	host	gene-PA3349	False	
gene-PA0180	17	10	0	1	2	2	host	cttP	False	
gene-PA0527	6	2	0	0	1	3	host	dnr	False	
gene-PA1168	2	0	0	0	0	0	host	gene-PA1168	False	
gene-PA4090	7	8	0	0	1	0	host	gene-PA4090	False	
gene-PA2926	12	3	1	0	0	2	host	hisP	False	
gene-PA5501	11	11	0	0	0	0	host	znuB	False	
gene-PA0764	10	20	0	0	0	0	host	mucB	False	
gene-PA5197	10	9	0	0	1	1	host	rimK	False	
gene-PA5432	6	3	1	0	0	1	host	gene-PA5432	False	
gene-PA1568	3	0	0	0	0	0	host	gene-PA1568	False	
gene-PA1577	3	3	1	0	1	1	host	gene-PA1577	False	
gene-PA0417	7	4	0	0	0	0	host	chpE	False	
gene-PA0389	13	16	1	4	0	3	host	gene-PA0389	False	
gene-PA1336	16	7	1	1	1	0	host	gene-PA1336	False	
gene-PA1730	13	1	0	1	0	2	host	gene-PA1730	False	
gene-PA3934	23	16	0	1	2	3	host	gene-PA3934	False	
gene-PHIKZ271	0	0	2599	2575	1599	1578	phage	gene-PHIKZ271	False	
gene-PA5225	8	8	0	0	1	1	host	gene-PA5225	False	
gene-PA4124	22	5	0	1	3	3	host	hpcB	False	
gene-PA4441	7	10	4	4	4	3	host	gene-PA4441	False	
gene-PA3684	3	14	2	2	0	0	host	gene-PA3684	False	
gene-PA1548	5	10	0	0	0	0	host	gene-PA1548	False	
gene-PA1668	5	3	0	1	1	1	host	gene-PA1668	False	
gene-PA1729	2	4	0	0	0	0	host	gene-PA1729	False	
gene-PA2389	8	9	1	1	1	2	host	pvdR	False	
gene-PA1495	5	3	0	0	0	0	host	gene-PA1495	False	
gene-PA2075	10	7	2	0	1	1	host	gene-PA2075	False	
gene-PA3674	1	2	1	0	1	1	host	gene-PA3674	False	
gene-PA0244	13	7	0	2	1	4	host	gene-PA0244	False	
gene-PHIKZ167	2	1	78	82	77	75	phage	gene-PHIKZ167	False	
gene-PA2386	5	10	1	0	1	1	host	pvdA	False	
gene-PA1402	1	2	0	0	0	0	host	gene-PA1402	False	
gene-PA3205	7	3	0	1	0	0	host	gene-PA3205	False	
gene-PA3837	4	7	5	4	5	4	host	gene-PA3837	False	
gene-PA2486	0	1	0	0	0	0	host	gene-PA2486	False	
gene-PA1506	1	3	0	0	0	0	host	gene-PA1506	False	
gene-PA1997	8	6	0	1	0	0	host	gene-PA1997	False	
gene-PA4036	23	14	0	1	0	1	host	gene-PA4036	False	
gene-PA3944	5	0	0	0	0	1	host	gene-PA3944	False	
gene-PA0835	13	18	1	0	0	0	host	pta	False	
gene-PA4579	15	13	2	1	3	3	host	gene-PA4579	False	
gene-PA3975	15	13	0	0	0	0	host	thiD	False	
gene-PA4376	8	13	0	2	7	6	host	pncB2	False	
gene-PA0348	11	7	0	0	2	1	host	gene-PA0348	False	
gene-PA3456	16	7	0	0	2	3	host	gene-PA3456	False	
gene-PA0396	20	19	0	1	1	1	host	pilU	False	
gene-PA1144	3	8	0	1	0	1	host	gene-PA1144	False	
gene-PA1973	8	5	0	0	0	0	host	pqqF	False	
gene-PA3521	13	6	0	0	0	1	host	gene-PA3521	False	
gene-PA1310	6	1	0	0	0	0	host	phnW	False	
gene-PA1909	3	4	0	0	1	1	host	gene-PA1909	False	
gene-PA2775	8	8	0	2	0	1	host	gene-PA2775	False	
gene-PA5350	2	3	0	0	0	0	host	rubA2	False	
gene-PA0916	14	21	4	2	3	5	host	gene-PA0916	False	
gene-PA4491	20	10	0	3	0	2	host	gene-PA4491	False	
gene-PA0491	12	2	2	3	1	1	host	gene-PA0491	False	
gene-PA4185	13	7	0	0	1	1	host	gene-PA4185	False	
gene-PA4100	7	3	1	1	0	2	host	gene-PA4100	False	
gene-PA2006	2	1	0	0	0	1	host	gene-PA2006	False	
gene-PA2044	6	20	0	1	3	3	host	gene-PA2044	False	
gene-PA5386	9	5	0	0	0	0	host	cdhA	False	
gene-PA2955	6	3	0	1	0	0	host	gene-PA2955	False	
gene-PA3196	4	4	0	1	1	0	host	gene-PA3196	False	
gene-PA4332	11	10	0	0	0	2	host	gene-PA4332	False	
gene-PA5207	13	4	0	0	3	3	host	gene-PA5207	False	
gene-PA0292	13	11	0	0	1	1	host	aguA	False	
gene-PHIKZ_p57	0	0	3667	3517	5375	5118	phage	gene-PHIKZ_p57	False	
gene-PHIKZ_t05	0	0	35	47	334	382	phage	gene-PHIKZ_t05	False	
gene-PA4096	15	11	1	0	0	0	host	gene-PA4096	False	
gene-PA1895	19	5	2	1	3	2	host	gene-PA1895	False	
gene-PA4130	19	28	2	0	0	0	host	gene-PA4130	False	
gene-PA2870	9	3	1	1	0	0	host	gene-PA2870	False	
gene-PA2962	4	11	0	0	0	0	host	tmk	False	
gene-PA1731	5	1	0	0	1	3	host	gene-PA1731	False	
gene-PA1493	6	13	2	0	0	2	host	cysP	False	
gene-PHIKZ267	0	0	2279	2288	2349	2328	phage	gene-PHIKZ267	False	
gene-PA2813	8	8	0	0	1	1	host	gene-PA2813	False	
gene-PA2785	0	0	0	0	0	0	host	gene-PA2785	False	
gene-PA0728	6	3	1	1	8	10	host	gene-PA0728	False	
gene-PA4323	13	5	2	1	2	1	host	gene-PA4323	False	
gene-PA5508	14	13	0	0	0	0	host	gene-PA5508	False	
gene-PA2069	11	1	1	2	2	1	host	gene-PA2069	False	
gene-PA2361	12	9	2	2	2	1	host	gene-PA2361	False	
gene-PA2856	7	7	1	0	3	2	host	tesA	False	
gene-PA3193	9	24	0	0	0	0	host	glk	False	
gene-PA2753	1	0	1	4	4	3	host	gene-PA2753	False	
gene-PA2935	7	3	4	3	5	3	host	gene-PA2935	False	
gene-PA1684	4	5	0	0	0	0	host	gene-PA1684	False	
gene-PA2000	4	2	0	0	0	0	host	dhcB	False	
gene-PA5002	26	24	0	0	2	6	host	gene-PA5002	False	
gene-PA2091	5	3	1	0	1	1	host	gene-PA2091	False	
gene-PA2367	5	5	0	0	2	3	host	gene-PA2367	False	
gene-PA4125	7	4	0	0	2	0	host	hpcD	False	
gene-PA2346	6	1	0	0	0	1	host	gene-PA2346	False	
gene-PA0151	22	12	0	1	3	2	host	gene-PA0151	False	
gene-PA4203	3	6	0	1	0	0	host	gene-PA4203	False	
gene-PA3018	6	13	1	2	1	0	host	gene-PA3018	False	
gene-PA5010	22	18	2	0	0	1	host	waaG	False	
gene-PA3434	10	6	0	0	0	1	host	gene-PA3434	False	
gene-PA1477	5	16	0	0	1	0	host	ccmC	False	
gene-PA2885	6	4	0	0	0	0	host	atuR	False	
gene-PA4820	4	2	0	0	0	0	host	gene-PA4820	False	
gene-PA2143	4	0	0	0	0	0	host	gene-PA2143	False	
gene-PA5507	17	11	0	0	1	0	host	gene-PA5507	False	
gene-PA1445	1	7	0	0	0	0	host	fliO	False	
gene-PA4041	12	2	0	1	0	2	host	gene-PA4041	False	
gene-PA1599	1	2	0	0	0	0	host	gene-PA1599	False	
gene-PA2695	1	8	0	0	1	0	host	gene-PA2695	False	
gene-PA0829	5	4	0	0	0	0	host	gene-PA0829	False	
gene-PA2983	9	10	0	0	0	0	host	gene-PA2983	False	
gene-PHIKZ210	1	1	2559	2106	2914	2903	phage	gene-PHIKZ210	False	
gene-PA1358	2	0	0	0	0	0	host	gene-PA1358	False	
gene-PA5216	19	9	1	2	4	8	host	gene-PA5216	False	
gene-PA2345	4	7	0	2	0	2	host	gene-PA2345	False	
gene-PA0503	6	7	0	1	0	2	host	gene-PA0503	False	
gene-PA3415	11	4	0	0	0	1	host	gene-PA3415	False	
gene-PA4590	5	4	0	2	10	10	host	pra	False	
gene-PA5387	11	3	0	1	2	0	host	cdhC	False	
gene-PA0735	9	1	1	0	0	1	host	gene-PA0735	False	
gene-PA2979	7	7	0	0	0	1	host	kdsB	False	
gene-PA0847	18	13	6	3	4	6	host	gene-PA0847	False	
gene-PA1210	3	1	0	0	0	0	host	gene-PA1210	False	
gene-PA1969	3	3	0	0	1	0	host	gene-PA1969	False	
gene-PA1262	6	4	0	1	1	2	host	gene-PA1262	False	
gene-PA4521	6	2	0	0	0	0	host	gene-PA4521	False	
gene-PA2882	7	5	0	0	1	1	host	gene-PA2882	False	
gene-PA5511	15	8	1	1	1	2	host	mifR	False	
gene-PA1922	9	4	0	0	0	1	host	gene-PA1922	False	
gene-PA3172	4	6	1	0	0	1	host	gene-PA3172	False	
gene-PA4794	3	1	0	0	0	0	host	gene-PA4794	False	
gene-PA0187	8	5	0	1	0	1	host	gene-PA0187	False	
gene-PA3762	5	3	0	0	0	0	host	gene-PA3762	False	
gene-PA4896	7	2	2	1	1	0	host	gene-PA4896	False	
gene-PA1816	6	12	0	1	1	3	host	dnaQ	False	
gene-PA2161	1	1	0	0	0	0	host	gene-PA2161	False	
gene-PA5165	29	14	0	0	1	0	host	gene-PA5165	False	
gene-PA3909	13	12	0	2	0	1	host	eddB	False	
gene-PA3399	3	2	0	0	0	0	host	gene-PA3399	False	
gene-PA2567	14	8	1	1	4	7	host	gene-PA2567	False	
gene-PA3049	3	24	5	5	7	8	host	rmf	False	
gene-PA1378	1	0	0	0	0	0	host	gene-PA1378	False	
gene-PA4573	6	5	0	0	0	0	host	gene-PA4573	False	
gene-PA4097	10	2	0	1	3	0	host	gene-PA4097	False	
gene-PA0872	8	13	3	5	3	7	host	phhA	False	
gene-PA4071	5	3	0	0	0	0	host	gene-PA4071	False	
gene-PA5023	15	6	0	0	1	0	host	gene-PA5023	False	
gene-PHIKZ_p08	0	0	996	1004	35410	35045	phage	gene-PHIKZ_p08	False	
gene-PA0464	24	19	0	0	0	1	host	creC	False	
gene-PA0131	4	1	0	0	0	0	host	gene-PA0131	False	
gene-PA2876	8	10	0	0	1	2	host	pyrF	False	
gene-PA2056	8	9	0	2	0	0	host	gene-PA2056	False	
gene-PA4546	21	28	4	3	4	4	host	pilS	False	
gene-PHIKZ_p09	0	0	90	73	976	901	phage	gene-PHIKZ_p09	False	
gene-PA1165	1	4	0	0	1	0	host	pcpS	False	
gene-PA0124	8	3	1	1	0	0	host	gene-PA0124	False	
gene-PA1763	10	2	0	0	1	1	host	gene-PA1763	False	
gene-PA1795	12	21	5	6	7	3	host	cysS	False	
gene-PA5073	10	12	2	1	3	4	host	gene-PA5073	False	
gene-PA5292	12	3	0	0	0	0	host	pchP	False	
gene-PA3711	11	4	0	0	0	0	host	gene-PA3711	False	
gene-PA0451a	9	3	0	1	0	0	host	gene-PA0451a	False	
gene-PA2007	1	0	0	0	0	1	host	maiA	False	
gene-PA2746	3	2	1	1	0	0	host	gene-PA2746	False	
gene-PA2843	7	14	0	0	0	1	host	gene-PA2843	False	
gene-PA0813	6	3	0	0	0	0	host	gene-PA0813	False	
gene-PA2933	8	5	0	0	0	0	host	gene-PA2933	False	
gene-PA4708	3	1	0	0	0	0	host	phuT	False	
gene-PA5202	3	14	1	0	0	0	host	gene-PA5202	False	
gene-PA1745	3	0	0	0	0	0	host	gene-PA1745	False	
gene-PA1169	12	8	1	1	0	6	host	gene-PA1169	False	
gene-PA0788	25	19	1	4	3	2	host	gene-PA0788	False	
gene-PA1298	3	2	0	0	1	0	host	gene-PA1298	False	
gene-PA2884	11	5	5	5	9	9	host	gene-PA2884	False	
gene-PA0493	2	3	0	0	0	0	host	gene-PA0493	False	
gene-PA0807	6	8	1	2	2	1	host	ampDh3	False	
gene-PA1405	5	4	0	0	1	0	host	gene-PA1405	False	
gene-PA4908	14	4	0	0	2	0	host	gene-PA4908	False	
gene-PA3727	12	4	1	1	0	0	host	gene-PA3727	False	
gene-PA0443	25	4	0	0	1	0	host	gene-PA0443	False	
gene-PA3544	8	6	0	0	0	0	host	algE	False	
gene-PA2925	4	2	0	0	1	0	host	hisM	False	
gene-PHIKZ_p69	0	0	774	746	408	401	phage	gene-PHIKZ_p69	False	
gene-PA1438	3	6	0	0	7	1	host	gene-PA1438	False	
gene-PA5452	10	6	3	2	1	0	host	wbpW	False	
gene-PA5434	18	8	1	1	1	4	host	mtr	False	
gene-PA4599	8	4	0	0	1	0	host	mexC	False	
gene-PA4369	5	5	3	7	3	4	host	gene-PA4369	False	
gene-PHIKZ_p38	1	0	465	597	267	280	phage	gene-PHIKZ_p38	False	
gene-PA2857	3	2	1	0	4	2	host	gene-PA2857	False	
gene-PA2357	3	2	0	1	0	1	host	msuE	False	
gene-PA1466	4	5	0	0	0	0	host	gene-PA1466	False	
gene-PA3882	5	2	0	0	0	0	host	gene-PA3882	False	
gene-PA1046	8	16	0	0	0	2	host	gene-PA1046	False	
gene-PA1870	3	1	0	0	0	0	host	gene-PA1870	False	
gene-PA2187	1	2	2	1	0	1	host	gene-PA2187	False	
gene-PA5123	5	6	0	0	0	0	host	gene-PA5123	False	
gene-PA0529	7	6	0	1	0	1	host	gene-PA0529	False	
gene-PA1630	8	3	3	3	4	3	host	gene-PA1630	False	
gene-PA2984	27	5	1	1	1	2	host	gene-PA2984	False	
gene-PA2985	6	5	4	2	7	6	host	gene-PA2985	False	
gene-PA0520	8	3	1	0	0	0	host	nirQ	False	
gene-PA4055	6	10	1	0	0	0	host	ribC	False	
gene-PA1478	0	7	0	0	0	0	host	gene-PA1478	False	
gene-PA0476	22	7	0	0	0	0	host	gene-PA0476	False	
gene-PA2711	9	4	0	1	1	0	host	gene-PA2711	False	
gene-PA2121	7	1	1	0	1	0	host	gene-PA2121	False	
gene-PA5068	6	14	4	4	0	1	host	tatA	False	
