Geneid	5_R1	5_R2	15_R1	15_R2	35_R1	35_R2	Entity	Symbol	is_outlier	outlier_info
gene-PA3969	16	10	0	9	2	2	host	gene-PA3969	False	
gene-PA0686	2	6	1	2	4	9	host	gene-PA0686	False	
gene-PA4626	12	11	4	4	0	5	host	hprA	False	
gene-PA1970	6	6	1	2	1	1	host	gene-PA1970	False	
gene-PA1199	33	23	11	12	6	4	host	gene-PA1199	False	
gene-PA5389	9	8	1	6	4	9	host	cdhR	False	
gene-PA1246	17	20	4	13	0	5	host	aprD	False	
gene-PA0487	13	20	2	9	2	7	host	gene-PA0487	False	
gene-PA2724	6	3	0	2	1	5	host	gene-PA2724	False	
gene-PA2890	6	3	1	4	0	4	host	atuE	False	
gene-PA1345	21	12	3	4	2	4	host	gene-PA1345	False	
gene-PA2969	33	20	7	10	3	7	host	plsX	False	
gene-PA0511	10	12	1	9	0	6	host	nirJ	False	
gene-PA5138	10	10	1	11	3	3	host	gene-PA5138	False	
gene-PA4072	20	17	5	15	1	11	host	gene-PA4072	False	
gene-PHIKZ_p12	7	4	39	12	3	55	phage	gene-PHIKZ_p12	False	
gene-PA3084	14	12	5	6	0	4	host	gene-PA3084	False	
gene-PA3591	3	2	0	5	0	0	host	gene-PA3591	False	
gene-PA1664	0	1	1	1	0	0	host	gene-PA1664	False	
gene-PA4220	3	2	1	2	1	3	host	gene-PA4220	False	
gene-PA1711	8	8	0	0	0	1	host	gene-PA1711	False	
gene-PA1820	11	10	6	9	2	7	host	nhaB	False	
gene-PA1941	20	21	5	14	2	9	host	gene-PA1941	False	
gene-PHIKZ_t03	15	13	38	14	8	69	phage	gene-PHIKZ_t03	False	
gene-PA4564	13	15	3	2	0	1	host	gene-PA4564	False	
gene-PA2332	8	5	3	2	0	5	host	gene-PA2332	False	
gene-PA1032	34	25	12	18	6	9	host	quiP	False	
gene-PA1663	5	7	0	4	1	6	host	gene-PA1663	False	
gene-PA2507	7	5	2	5	0	4	host	catA	False	
gene-PA2537	11	6	1	3	0	2	host	gene-PA2537	False	
gene-PA0626	10	6	1	3	1	3	host	gene-PA0626	False	
gene-PA5248	26	23	9	11	2	15	host	gene-PA5248	False	
gene-PA2267	5	12	4	1	1	3	host	gene-PA2267	False	
gene-PA4161	8	4	1	9	1	6	host	fepG	False	
gene-PA3608	4	11	7	6	0	6	host	potB	False	
gene-PA2223	11	6	1	5	1	9	host	gene-PA2223	False	
gene-PA2635	15	5	3	6	0	8	host	gene-PA2635	False	
gene-PA1508	0	1	2	0	0	0	host	gene-PA1508	False	
gene-PA0164	23	12	2	8	5	8	host	gene-PA0164	False	
gene-PA2182	1	1	0	1	0	0	host	gene-PA2182	False	
gene-PA0195.1	6	4	1	2	0	2	host	pntAB	False	
gene-PHIKZ169	29	29	19	5	52	288	phage	gene-PHIKZ169	False	
gene-PA4522	4	4	1	4	2	5	host	ampD	False	
gene-PA0050	3	2	0	3	0	1	host	gene-PA0050	False	
gene-PA1118	12	3	2	4	0	10	host	gene-PA1118	False	
gene-PHIKZ_p38	97	91	139	90	7	78	phage	gene-PHIKZ_p38	False	
gene-PA3209	4	3	2	6	1	2	host	gene-PA3209	False	
gene-PA2717	5	7	1	1	1	6	host	cpo	False	
gene-PA0355	5	4	5	1	0	4	host	pfpI	False	
gene-PA2881	4	6	2	4	0	2	host	gene-PA2881	False	
gene-PA2764	6	1	0	5	2	5	host	gene-PA2764	False	
gene-PHIKZ011	110	103	56	33	7	47	phage	gene-PHIKZ011	False	
gene-PA4532	8	4	1	0	1	2	host	gene-PA4532	False	
gene-PA4581.1	0	0	3	0	0	1	host	gene-PA4581.1	False	
gene-PA4191	8	13	2	5	1	10	host	gene-PA4191	False	
gene-PA1701	6	4	0	0	0	1	host	gene-PA1701	False	
gene-PA4913	10	9	0	13	3	11	host	gene-PA4913	False	
gene-PA0175	17	17	3	12	1	8	host	gene-PA0175	False	
gene-PA0955	23	22	10	3	1	4	host	gene-PA0955	False	
gene-PA2946	12	6	1	3	2	6	host	gene-PA2946	False	
gene-PA3474	4	5	2	7	2	2	host	gene-PA3474	False	
gene-PA0029	8	13	1	6	2	12	host	gene-PA0029	False	
gene-PA4613	5	13	1	6	0	6	host	katB	False	
gene-PA4888	21	16	6	11	2	7	host	desB	False	
gene-PA1995	7	2	2	6	0	1	host	gene-PA1995	False	
gene-PA1099	20	17	3	9	3	3	host	fleR	False	
gene-PA4915	14	13	6	18	3	11	host	gene-PA4915	False	
gene-PA3193	14	13	5	9	4	1	host	glk	False	
gene-PA0092	5	5	0	5	0	1	host	gene-PA0092	False	
gene-PA4507	8	10	3	6	4	2	host	gene-PA4507	False	
gene-PA3680	5	4	5	7	1	5	host	gene-PA3680	False	
gene-PA0152	8	8	7	5	2	8	host	pcaQ	False	
gene-PA0028	6	4	3	6	1	6	host	gene-PA0028	False	
gene-PHIKZ_p46	2	5	156	86	65	199	phage	gene-PHIKZ_p46	False	
gene-PA5231	26	22	7	16	3	11	host	gene-PA5231	False	
gene-PA5034	20	17	7	11	4	9	host	hemE	False	
gene-PA0901	19	19	9	9	1	6	host	aruE	False	
gene-PA1143	1	1	1	2	1	1	host	gene-PA1143	False	
gene-PA1878	4	2	0	4	1	2	host	gene-PA1878	False	
gene-PA1921	1	4	1	0	0	2	host	gene-PA1921	False	
gene-PA3684	9	9	1	4	2	1	host	gene-PA3684	False	
gene-PA0393	13	15	6	11	3	5	host	proC	False	
gene-PA2863	5	4	1	2	1	2	host	lipH	False	
gene-PA3941	9	6	0	8	1	3	host	gene-PA3941	False	
gene-PA1272	16	14	4	7	0	8	host	cobO	False	
gene-PA3582	26	22	11	17	4	9	host	glpK	False	
gene-PA4921	8	1	9	6	3	5	host	gene-PA4921	False	
gene-PA2231	24	19	3	8	4	9	host	pslA	False	
gene-PA5048	25	10	8	3	3	3	host	gene-PA5048	False	
gene-PA0210	4	2	0	3	0	2	host	mdcC	False	
gene-PHIKZ066	10	12	564	341	117	454	phage	gene-PHIKZ066	False	
gene-PHIKZ276	44	47	80	55	11	122	phage	gene-PHIKZ276	False	
gene-PHIKZ143	3	2	43	25	74	280	phage	gene-PHIKZ143	False	
gene-PA0497	11	8	5	7	3	11	host	gene-PA0497	False	
gene-PA0701	7	2	1	1	0	2	host	gene-PA0701	False	
gene-PA1871	10	9	3	9	2	8	host	lasA	False	
gene-PA0952	11	6	5	1	0	2	host	gene-PA0952	False	
gene-PA5164	18	8	6	5	2	10	host	rmlC	False	
gene-PA1886	12	20	5	11	1	8	host	polB	False	
gene-PA3878	29	19	4	17	2	13	host	narX	False	
gene-PA4594	2	2	0	1	1	2	host	gene-PA4594	False	
gene-PA0236	16	8	1	12	0	8	host	gene-PA0236	False	
gene-PA1462	26	14	12	13	2	4	host	gene-PA1462	False	
gene-PA3585	5	5	2	5	3	3	host	glpM	False	
gene-PHIKZ_p57	54	28	342	203	19	165	phage	gene-PHIKZ_p57	False	
gene-PA0228	9	10	5	5	3	6	host	pcaF	False	
gene-PA2730	16	23	8	6	1	2	host	gene-PA2730	False	
gene-PA1311	6	4	1	7	1	4	host	phnX	False	
gene-PA2285	8	10	1	7	3	2	host	gene-PA2285	False	
gene-PA3478	10	7	7	12	1	10	host	rhlB	False	
gene-PA2255	6	6	0	3	1	2	host	pvcB	False	
gene-PA0325	9	14	8	11	1	10	host	gene-PA0325	False	
gene-PA3202	6	5	4	6	1	3	host	gene-PA3202	False	
gene-PA3005	11	11	5	5	2	5	host	nagZ	False	
gene-PA1513	7	4	4	5	1	7	host	gene-PA1513	False	
gene-PA3362	12	2	2	1	0	5	host	gene-PA3362	False	
gene-PA3409	4	9	2	10	0	6	host	gene-PA3409	False	
gene-PA0138	12	6	2	6	0	6	host	gene-PA0138	False	
gene-PA1821	28	23	8	6	6	4	host	gene-PA1821	False	
gene-PA2532	4	5	5	1	2	3	host	tpx	False	
gene-PA2650	4	2	3	3	4	3	host	gene-PA2650	False	
gene-PA4780	18	15	3	6	0	6	host	gene-PA4780	False	
gene-PHIKZ_p11	2	3	20	11	7	37	phage	gene-PHIKZ_p11	False	
gene-PA5150	15	15	12	13	3	7	host	gene-PA5150	False	
gene-PA0855	9	11	4	3	2	4	host	gene-PA0855	False	
gene-PA1067	3	3	2	5	0	2	host	gene-PA1067	False	
gene-PA2835	19	10	2	12	2	11	host	gene-PA2835	False	
gene-PA1807	11	13	2	6	1	4	host	gene-PA1807	False	
gene-PA1088	13	5	2	8	0	4	host	gene-PA1088	False	
gene-PA1136	8	5	1	3	0	4	host	gene-PA1136	False	
gene-PA0328	10	13	9	17	2	15	host	gene-PA0328	False	
gene-PA1492	2	2	1	0	0	3	host	gene-PA1492	False	
gene-PA3343	10	17	2	3	1	10	host	gene-PA3343	False	
gene-PA3000	12	22	5	8	2	14	host	aroP1	False	
gene-PA4927	13	14	3	12	5	14	host	gene-PA4927	False	
gene-PA1924	4	1	1	1	0	1	host	gene-PA1924	False	
gene-PA5454	11	12	7	6	3	10	host	rmd	False	
gene-PA0190	12	10	5	7	0	9	host	gene-PA0190	False	
gene-PA2361	16	16	8	11	0	14	host	gene-PA2361	False	
gene-PA4399	8	9	3	5	2	2	host	gene-PA4399	False	
gene-PA0944	15	10	1	2	2	7	host	purN	False	
gene-PA1675	8	9	1	3	1	4	host	gene-PA1675	False	
gene-PA2640	14	12	4	0	1	3	host	nuoE	False	
gene-PA0359	12	9	2	3	1	0	host	gene-PA0359	False	
gene-PA0818	2	3	0	2	1	3	host	gene-PA0818	False	
gene-PA3929	20	5	3	6	0	11	host	cioB	False	
gene-PA4188	4	4	1	4	0	4	host	gene-PA4188	False	
gene-PA4502	14	12	4	8	4	14	host	gene-PA4502	False	
gene-PA2812	11	5	0	11	4	10	host	gene-PA2812	False	
gene-PA0255	10	15	4	5	1	5	host	gene-PA0255	False	
gene-PA0542	10	5	4	6	4	5	host	gene-PA0542	False	
gene-PA0233	11	7	5	7	4	4	host	gene-PA0233	False	
gene-PA0596	8	8	2	3	7	6	host	gene-PA0596	False	
gene-PA3809	35	22	10	12	4	2	host	fdx2	False	
gene-PA4436	8	11	1	7	7	6	host	gene-PA4436	False	
gene-PA0200	5	8	2	4	0	1	host	gene-PA0200	False	
gene-PA0756	12	5	1	4	1	0	host	gene-PA0756	False	
gene-PA1567	8	8	3	2	1	5	host	gene-PA1567	False	
gene-PA1643	12	7	2	8	4	7	host	gene-PA1643	False	
gene-PA1400	13	15	3	6	0	7	host	gene-PA1400	False	
gene-PA1545	11	5	4	11	1	5	host	gene-PA1545	False	
gene-PA5549	32	21	11	11	4	14	host	glmS	False	
gene-PA3134	33	20	13	18	6	12	host	gltX	False	
gene-PA5457	11	10	1	6	1	4	host	gene-PA5457	False	
gene-PA2195	11	11	0	3	2	6	host	hcnC	False	
gene-PA2367	4	2	2	2	2	2	host	gene-PA2367	False	
gene-PHIKZ_p65	1	7	48	29	1	43	phage	gene-PHIKZ_p65	False	
gene-PA5264	20	15	5	15	5	12	host	gene-PA5264	False	
gene-PA3400	8	7	2	11	1	4	host	gene-PA3400	False	
gene-PA2198	0	1	0	2	3	3	host	gene-PA2198	False	
gene-PA4592	10	10	4	11	2	14	host	gene-PA4592	False	
gene-PA0566	8	4	3	4	1	4	host	gene-PA0566	False	
gene-PA5177	14	9	3	5	1	11	host	gene-PA5177	False	
gene-PA0418	21	8	3	16	1	6	host	gene-PA0418	False	
gene-PHIKZ049	73	51	262	141	58	248	phage	gene-PHIKZ049	False	
gene-PHIKZ037	103	98	259	148	30	176	phage	gene-PHIKZ037	False	
gene-PA3732	21	12	8	7	5	6	host	gene-PA3732	False	
gene-PA2002	7	11	4	7	2	4	host	gene-PA2002	False	
gene-PA2778	1	7	0	0	0	4	host	gene-PA2778	False	
gene-PA1264	6	3	1	3	0	3	host	gene-PA1264	False	
gene-PA3670	10	11	7	8	1	8	host	gene-PA3670	False	
gene-PA0472	5	7	1	4	3	1	host	gene-PA0472	False	
gene-PA5299	15	18	4	10	2	16	host	gene-PA5299	False	
gene-PA0922	11	8	5	6	2	3	host	gene-PA0922	False	
gene-PA1490	7	10	1	2	2	1	host	gene-PA1490	False	
gene-PA3445	15	8	2	8	0	2	host	gene-PA3445	False	
gene-PA1953	4	6	4	7	1	2	host	gene-PA1953	False	
gene-PA3245	25	24	6	9	1	3	host	minE	False	
gene-PA0080	8	5	1	3	2	6	host	gene-PA0080	False	
gene-PA5225	7	8	7	7	1	3	host	gene-PA5225	False	
gene-PA2694	2	3	0	1	0	0	host	gene-PA2694	False	
gene-PA3882	8	2	0	6	2	2	host	gene-PA3882	False	
gene-PA1180	18	21	9	11	1	11	host	phoQ	False	
gene-PA4893	10	6	1	5	2	5	host	ureG	False	
gene-PA4215	4	4	2	6	0	3	host	phzF1	False	
gene-PA2262	5	9	6	5	2	11	host	gene-PA2262	False	
gene-PA4169	5	5	1	3	1	7	host	gene-PA4169	False	
gene-PA5562	30	22	8	10	4	8	host	spoOJ	False	
gene-PA0612	1	0	0	0	0	0	host	ptrB	False	
gene-PA2874	9	7	3	4	1	4	host	gene-PA2874	False	
gene-PA3371	0	1	1	1	2	0	host	gene-PA3371	False	
gene-PA4767	15	10	3	4	4	6	host	gene-PA4767	False	
gene-PA1932	8	3	1	3	5	4	host	gene-PA1932	False	
gene-PA3071	8	6	4	5	0	7	host	gene-PA3071	False	
gene-PA4895	5	6	0	6	0	8	host	gene-PA4895	False	
gene-PA1355	2	2	1	1	0	2	host	gene-PA1355	False	
gene-PA2581	5	11	1	6	1	6	host	gene-PA2581	False	
gene-PA3358	15	8	1	4	0	7	host	gene-PA3358	False	
gene-PA5431	12	10	7	11	5	11	host	gene-PA5431	False	
gene-PA5067	13	6	5	3	6	1	host	hisE	False	
gene-PA5344	33	22	9	13	3	14	host	oxyR	False	
gene-PA0775	15	14	7	12	4	5	host	gene-PA0775	False	
gene-PA1572	8	9	7	6	2	2	host	gene-PA1572	False	
gene-PA1086	34	22	7	12	4	16	host	flgK	False	
gene-PA1185	5	2	2	6	0	7	host	gene-PA1185	False	
gene-PA0120	15	5	5	5	0	6	host	gene-PA0120	False	
gene-PA4872	12	8	7	7	1	9	host	gene-PA4872	False	
gene-PA0284	8	8	1	4	0	0	host	gene-PA0284	False	
gene-PA1103	23	28	2	5	0	3	host	gene-PA1103	False	
gene-PA1177	0	3	2	2	0	1	host	napE	False	
gene-PA3504	8	8	1	11	5	5	host	gene-PA3504	False	
gene-PA2166	1	4	0	0	0	0	host	gene-PA2166	False	
gene-PA5042	12	14	2	3	1	4	host	pilO	False	
gene-PHIKZ048	38	25	67	59	12	73	phage	gene-PHIKZ048	False	
gene-PA1069	19	15	9	13	4	11	host	gene-PA1069	False	
gene-PA3842	27	13	0	5	1	4	host	gene-PA3842	False	
gene-PA4737	11	11	1	2	1	1	host	gene-PA4737	False	
gene-PA3985	11	7	1	0	1	3	host	gene-PA3985	False	
gene-PA5157	9	3	2	7	0	4	host	gene-PA5157	False	
gene-PA3113	24	6	5	7	0	6	host	trpF	False	
gene-PA3563	11	9	2	3	1	7	host	fruR	False	
gene-PA2205	6	5	0	4	0	2	host	gene-PA2205	False	
gene-PA2931	7	5	0	8	1	3	host	cifR	False	
gene-PA0919	20	13	2	6	4	7	host	gene-PA0919	False	
gene-PA2850	9	6	0	3	0	4	host	ohr	False	
gene-PA3812	14	9	4	2	3	3	host	iscA	False	
gene-PA0250	9	6	5	6	0	6	host	gene-PA0250	False	
gene-PA3863	6	9	2	5	0	6	host	dauA	False	
gene-PA3908	6	12	0	6	1	7	host	gene-PA3908	False	
gene-PA0466	2	2	0	0	1	2	host	gene-PA0466	False	
gene-PA2173	2	1	0	0	0	3	host	gene-PA2173	False	
gene-PA0323	11	16	4	6	2	12	host	gene-PA0323	False	
gene-PA0639	5	5	2	2	0	6	host	gene-PA0639	False	
gene-PA1593	8	7	3	2	2	1	host	gene-PA1593	False	
gene-PA4614	24	20	10	7	3	0	host	mscL	False	
gene-PA0385	11	8	3	6	1	6	host	gene-PA0385	False	
gene-PA0342	31	24	10	15	3	8	host	thyA	False	
gene-PA0314	18	8	7	4	1	5	host	gene-PA0314	False	
gene-PA3720	9	14	2	4	1	2	host	gene-PA3720	False	
gene-PA1842	3	7	0	3	1	4	host	gene-PA1842	False	
gene-PA0557	5	4	0	4	1	3	host	gene-PA0557	False	
gene-PA4147	17	13	7	12	5	8	host	acoR	False	
gene-PA4678	2	7	1	4	1	1	host	rimI	False	
gene-PA4394	17	12	5	5	2	5	host	gene-PA4394	False	
gene-PA2179	6	4	0	5	0	1	host	gene-PA2179	False	
gene-PA2343	10	4	0	6	2	9	host	mtlY	False	
gene-PA3953	5	6	1	2	1	3	host	gene-PA3953	False	
gene-PA4810	15	13	5	7	3	13	host	fdnI	False	
gene-PA2756	7	11	6	11	3	8	host	gene-PA2756	False	
gene-PA5054	29	24	10	14	5	11	host	hslU	False	
gene-PA3963	8	7	5	4	4	4	host	gene-PA3963	False	
gene-PA3429	9	10	3	5	2	2	host	gene-PA3429	False	
gene-PA0607	5	10	2	5	2	8	host	rpe	False	
gene-PA4509	4	4	2	3	3	3	host	gene-PA4509	False	
gene-PA0554	12	10	6	8	3	4	host	gene-PA0554	False	
gene-PA4779	5	6	3	6	0	8	host	gene-PA4779	False	
gene-PA4770	20	16	10	8	3	12	host	lldP	False	
gene-PA4230	3	4	0	0	0	2	host	pchB	False	
gene-PA5259	15	16	1	4	4	6	host	hemD	False	
gene-PA0191	20	13	3	5	2	2	host	gene-PA0191	False	
gene-PA2909	2	2	1	2	2	4	host	gene-PA2909	False	
gene-PA2411	6	3	2	3	1	2	host	gene-PA2411	False	
gene-PA2647	25	28	8	8	6	8	host	nuoL	False	
gene-PA0527	5	7	3	1	2	8	host	dnr	False	
gene-PA2227	12	4	2	3	1	8	host	vqsM	False	
gene-PA4043	12	8	2	7	1	2	host	ispA	False	
gene-PA1238	11	4	3	4	0	4	host	gene-PA1238	False	
gene-PA3163	18	12	2	2	0	3	host	cmk	False	
gene-PA4798	11	6	4	9	2	5	host	gene-PA4798	False	
gene-PA0032a	12	9	1	3	2	3	host	gene-PA0032a	False	
gene-PA4211	3	5	0	2	0	2	host	phzB1	False	
gene-PA0744	5	4	0	5	0	12	host	gene-PA0744	False	
gene-PA2539	12	7	1	4	2	8	host	gene-PA2539	False	
gene-PA4836	2	4	3	8	1	5	host	gene-PA4836	False	
gene-PA0304	14	14	6	14	0	16	host	spuH	False	
gene-PA4800	11	5	1	11	1	6	host	gene-PA4800	False	
gene-PA3307	8	7	2	6	0	0	host	gene-PA3307	False	
gene-PA1214	10	9	1	3	0	6	host	gene-PA1214	False	
gene-PA4135	9	10	0	3	1	4	host	gene-PA4135	False	
gene-PA1385	7	4	1	4	1	6	host	gene-PA1385	False	
gene-PA2696	3	7	2	2	1	1	host	gene-PA2696	False	
gene-PA4894	3	3	2	6	2	4	host	gene-PA4894	False	
gene-PA2750	3	2	0	1	0	0	host	gene-PA2750	False	
gene-PA0757	10	14	1	4	0	4	host	gene-PA0757	False	
gene-PA3555	4	3	2	5	0	0	host	arnD	False	
gene-PA3540	8	9	4	7	2	5	host	algD	False	
gene-PA2251	6	4	1	4	0	3	host	gene-PA2251	False	
gene-PA3487	26	30	9	15	5	15	host	pldA	False	
gene-PA2329	10	3	2	4	1	3	host	gene-PA2329	False	
gene-PA1338	6	8	2	8	2	4	host	ggt	False	
gene-PA2541	6	4	4	2	0	3	host	gene-PA2541	False	
gene-PA0276	10	8	3	9	1	1	host	gene-PA0276	False	
gene-PA1483	14	21	2	6	2	6	host	cycH	False	
gene-PA0114	13	14	7	18	2	10	host	senC	False	
gene-PA3027	9	5	4	4	1	12	host	gene-PA3027	False	
gene-PA2414	16	11	3	12	1	10	host	gene-PA2414	False	
gene-PA3516	9	15	6	3	0	7	host	gene-PA3516	False	
gene-PA3765	6	3	0	6	1	1	host	gene-PA3765	False	
gene-PA0278	10	9	0	6	1	7	host	gene-PA0278	False	
gene-PA1571	14	13	12	11	2	2	host	gene-PA1571	False	
gene-PA4553	3	6	1	10	0	3	host	pilX	False	
gene-PA2627	7	11	4	4	1	4	host	gene-PA2627	False	
gene-PA3783	10	3	2	4	2	6	host	gene-PA3783	False	
gene-PA2643	21	14	7	9	1	6	host	nuoH	False	
gene-PA2107	1	2	1	2	1	2	host	gene-PA2107	False	
gene-PA5494	6	7	2	2	3	0	host	gene-PA5494	False	
gene-PA5070	19	19	5	3	1	6	host	tatC	False	
gene-PA4333	31	27	11	17	5	13	host	gene-PA4333	False	
gene-PHIKZ197	3	5	44	25	7	62	phage	gene-PHIKZ197	False	
gene-PA0064	17	12	6	2	0	6	host	gene-PA0064	False	
gene-PA5151	3	5	0	1	2	3	host	gene-PA5151	False	
gene-PHIKZ127	9	5	32	24	82	315	phage	gene-PHIKZ127	False	
gene-PA2848	13	11	1	4	1	2	host	gene-PA2848	False	
gene-PA1986	6	2	7	0	1	5	host	pqqB	False	
gene-PA2964	14	12	3	4	2	0	host	pabC	False	
gene-PA0539	4	10	0	3	2	6	host	gene-PA0539	False	
gene-PA3873	7	7	0	1	0	2	host	narJ	False	
gene-PA1851	13	5	5	4	2	10	host	gene-PA1851	False	
gene-PA0445	20	10	4	9	0	6	host	gene-PA0445	False	
gene-PA1237	8	10	1	4	1	2	host	gene-PA1237	False	
gene-PA4323	13	11	6	4	1	10	host	gene-PA4323	False	
gene-PA3225	7	6	6	1	3	1	host	gene-PA3225	False	
gene-PA2827	16	12	5	0	1	0	host	gene-PA2827	False	
gene-PA4778	9	9	11	4	1	2	host	cueR	False	
gene-PA4102	18	9	5	3	4	6	host	bfmS	False	
gene-PA3663	6	4	2	5	1	1	host	gene-PA3663	False	
gene-PA3029	5	3	4	3	0	4	host	moaB2	False	
gene-PHIKZ_p70	51	32	450	241	25	115	phage	gene-PHIKZ_p70	False	
gene-PA0590	21	8	4	6	1	4	host	apaH	False	
gene-PA0221	13	12	4	12	1	12	host	gene-PA0221	False	
gene-PA4132	20	22	7	10	2	11	host	gene-PA4132	False	
gene-PA2497	3	13	4	5	1	7	host	gene-PA2497	False	
gene-PA1979	1	1	2	1	1	1	host	eraS	False	
gene-PA5220	8	5	2	6	4	7	host	gene-PA5220	False	
gene-PA5464	31	17	5	16	2	16	host	gene-PA5464	False	
gene-PA0863	5	5	0	1	1	8	host	gene-PA0863	False	
gene-PA1459	11	11	2	7	2	1	host	gene-PA1459	False	
gene-PA1297	8	7	3	7	0	5	host	gene-PA1297	False	
gene-PA1717	23	14	4	6	2	3	host	pscD	False	
gene-PA1542	3	1	0	4	1	5	host	gene-PA1542	False	
gene-PA1171	10	5	0	7	2	4	host	gene-PA1171	False	
gene-PHIKZ168	0	7	135	82	11	93	phage	gene-PHIKZ168	False	
gene-PA2282	1	3	2	1	0	1	host	gene-PA2282	False	
gene-PA0350	9	9	2	3	0	9	host	folA	False	
gene-PA5003	31	17	1	8	3	6	host	gene-PA5003	False	
gene-PA2763a	1	0	0	2	0	1	host	gene-PA2763a	False	
gene-PA3322	6	7	1	3	3	1	host	gene-PA3322	False	
gene-PA2811	13	5	4	7	1	4	host	gene-PA2811	False	
gene-PA3726	10	7	8	9	2	3	host	gene-PA3726	False	
gene-PA4877	13	4	3	6	1	5	host	gene-PA4877	False	
gene-PA0730	18	16	4	12	2	14	host	gene-PA0730	False	
gene-PA3489	9	10	1	5	2	1	host	gene-PA3489	False	
gene-PA1989	15	7	5	7	0	1	host	pqqE	False	
gene-PA1428a	9	10	1	10	3	7	host	gene-PA1428a	False	
gene-PA3274	3	0	0	1	0	2	host	gene-PA3274	False	
gene-PA0241	14	17	3	10	3	13	host	gene-PA0241	False	
gene-PHIKZ158	13	13	45	26	81	276	phage	gene-PHIKZ158	False	
gene-PA4989	8	7	3	9	0	5	host	gene-PA4989	False	
gene-PA2921	4	5	0	9	1	1	host	gene-PA2921	False	
gene-PA0749	9	7	2	13	0	2	host	gene-PA0749	False	
gene-PA2571	8	14	1	12	1	15	host	gene-PA2571	False	
gene-PA0146	18	13	2	7	2	10	host	gene-PA0146	False	
gene-PA4907	15	8	4	9	2	4	host	gene-PA4907	False	
gene-PA4705	4	8	0	1	0	7	host	gene-PA4705	False	
gene-PA3346	28	13	5	9	3	4	host	gene-PA3346	False	
gene-PA4395	30	21	7	9	6	6	host	gene-PA4395	False	
gene-PHIKZ_p05	3	3	187	59	44	143	phage	gene-PHIKZ_p05	False	
gene-PA5122	7	11	4	2	1	10	host	gene-PA5122	False	
gene-PA3779	6	5	1	6	1	10	host	gene-PA3779	False	
gene-PA1205	9	7	1	6	1	0	host	gene-PA1205	False	
gene-PA5341	4	4	1	4	1	4	host	gene-PA5341	False	
gene-PA2101	10	9	3	6	0	2	host	gene-PA2101	False	
gene-PA0237	23	8	2	9	1	6	host	gene-PA0237	False	
gene-PA5478	35	22	7	17	2	16	host	gene-PA5478	False	
gene-PA4721	8	7	2	2	0	5	host	gene-PA4721	False	
gene-PA4511	5	10	1	0	2	10	host	gene-PA4511	False	
gene-PA5088	8	13	6	7	1	11	host	gene-PA5088	False	
gene-PA2145	2	0	0	2	0	1	host	gene-PA2145	False	
gene-PA4513	15	7	4	6	5	17	host	gene-PA4513	False	
gene-PA0776	3	8	2	3	0	5	host	gene-PA0776	False	
gene-PA1227	6	16	1	6	1	6	host	gene-PA1227	False	
gene-PA0379	6	11	3	8	3	6	host	gene-PA0379	False	
gene-PA0630	4	2	3	1	0	1	host	gene-PA0630	False	
gene-PA0907	2	2	2	2	0	4	host	gene-PA0907	False	
gene-PA3137	5	11	2	3	2	1	host	gene-PA3137	False	
gene-PA4019	3	5	3	0	1	4	host	gene-PA4019	False	
gene-PA5029	10	8	2	6	2	7	host	gene-PA5029	False	
gene-PA2987	6	10	1	3	1	2	host	gene-PA2987	False	
gene-PA3433	9	12	1	6	1	5	host	gene-PA3433	False	
gene-PHIKZ_p73	92	86	35	18	1	45	phage	gene-PHIKZ_p73	False	
gene-PA1715	13	5	1	3	0	2	host	pscB	False	
gene-PA0245	5	10	1	6	0	8	host	aroQ2	False	
gene-PA4777	15	20	2	13	3	17	host	pmrB	False	
gene-PA2297	1	0	0	0	0	3	host	gene-PA2297	False	
gene-PA1603	3	4	4	0	0	3	host	gene-PA1603	False	
gene-PA4579	18	14	10	10	1	12	host	gene-PA4579	False	
gene-PA5104	4	3	0	1	1	1	host	gene-PA5104	False	
gene-PA3719	2	3	0	1	0	0	host	armR	False	
gene-PA2758	5	2	0	1	2	3	host	gene-PA2758	False	
gene-PA1958	9	3	1	4	2	6	host	gene-PA1958	False	
gene-PA1827	7	4	1	5	0	2	host	gene-PA1827	False	
gene-PA1862	5	4	1	7	2	2	host	modB	False	
gene-PA2237	7	14	2	4	2	4	host	pslG	False	
gene-PA2645	6	4	2	3	0	5	host	nuoJ	False	
gene-PA5175	11	10	2	3	2	6	host	cysQ	False	
gene-PA1457	21	11	4	8	3	8	host	cheZ	False	
gene-PA3046	13	22	3	7	0	2	host	gene-PA3046	False	
gene-PA1269	5	13	6	4	1	5	host	gene-PA1269	False	
gene-PA1677	15	12	10	3	1	3	host	gene-PA1677	False	
gene-PA4829	15	15	4	11	1	8	host	lpd3	False	
gene-PA0105	16	12	3	15	3	11	host	coxB	False	
gene-PA2066	10	9	3	3	1	0	host	gene-PA2066	False	
gene-PA2674	3	3	0	5	1	4	host	gene-PA2674	False	
gene-PA1379	1	5	0	3	1	4	host	gene-PA1379	False	
gene-PA3065	3	6	1	4	1	4	host	gene-PA3065	False	
gene-PA1302	33	13	5	14	2	14	host	gene-PA1302	False	
gene-PA1837a	4	1	1	1	0	3	host	gene-PA1837a	False	
gene-PA4346	1	1	0	2	1	0	host	gene-PA4346	False	
gene-PA1627	4	2	0	3	0	0	host	gene-PA1627	False	
