Geneid	0_R1	0_R2	15_R2	15_R3	60_R1	60_R2	60_R3	120_R1	120_R2	120_R3	gene_length	Entity	Symbol
gene-VC_RS15990	98.97142493480139	117.2910674650239	145.77743347743504	162.2325683564704	72.74322942709735	68.43256704412335	53.19848665295562	43.62359952708671	54.34340825888982	43.87237881152761	546	host	gene-VC_RS15990
gene-VC_RS12820	436.05659740642534	426.27434891077945	439.36921126750826	424.46914023159	337.037014561016	332.67875185488407	308.4421699326992	292.2051272368505	301.6767777935988	254.20634925119165	1023	host	epmB
gene-VC_RS07100	630.4992369352487	643.2681981284906	675.1950779178793	712.8911576495514	743.4728589368683	418.92317497381333	599.2194359801972	718.5188019194428	812.7172947701484	609.0160035838771	168	host	gene-VC_RS07100
gene-VC_RS14795	429.4457313904043	457.43516311359326	433.521125700869	450.9104609766501	465.0842815590678	387.02016164871645	403.7347327635999	625.836300011571	716.7485471341099	657.9423083859484	378	host	gene-VC_RS14795
gene-VC_RS03485	140.23989776899995	143.12829789246078	133.27508069206328	155.86360975189618	113.46604393818474	100.80089115863433	94.01854109719083	89.47938910141644	86.39236611109557	86.86287357492611	1113	host	gene-VC_RS03485
gene-VC_RS10360	841.9652010922789	725.3461330592306	801.3202267116191	744.2842965226909	296.4500162046939	278.90644043596023	248.30516287096387	198.67736986861073	209.69916662858347	179.35051074862548	213	host	gene-VC_RS10360
gene-VC_RS06235	192.41760249151952	204.71414786737242	232.32791236423844	184.99074344070638	160.83225742133874	126.8537029836435	132.45903321667518	119.47783909311809	114.70600284698959	104.04994154573816	480	host	gene-VC_RS06235
gene-VC_RS09450	456.39044330779035	439.0933707570122	525.4891503125042	541.4363222654821	202.0241563225432	172.30528772106706	173.0262322350894	136.1262461902001	130.50519134855475	121.35510853189543	876	host	gene-VC_RS09450
gene-VC_RS11100	680.2642512326448	726.8533559717297	816.5468930104436	737.3309916407017	294.674273942085	229.61343965383523	240.14770159074794	188.95912723956403	195.99740880315346	169.3393771760577	576	host	gene-VC_RS11100
gene-VC_RS05140	248.83897338802046	233.6798959495476	279.56165975804294	246.04916893484628	126.64432724758832	119.51328660412426	115.14119962621666	118.28435301195633	129.09633183672923	101.28806611489935	507	host	gene-VC_RS05140
gene-VC_RS04535	7444.052109881706	5313.983927964456	6194.298214880566	5692.088206781585	3044.1337940162184	2914.2433583835955	3065.4804830144826	1963.336027602282	1740.7156085544173	1512.2257408941357	85	host	gene-VC_RS04535
gene-VC_RS16340	100.85300368215974	106.70248824044326	109.16467534197521	114.94570466218649	69.78192354136424	66.4578408645869	69.27613561089404	61.17953865244224	57.76861451122836	53.96143908267275	1236	host	moeA
gene-VC_RS09695	311.16482920394327	305.66407261765255	325.60269206581603	279.4601017526524	147.93794712807625	142.0926218485617	143.76831451251854	142.8233913218305	157.43150967112044	130.67400574219857	768	host	gene-VC_RS09695
gene-VC_RS11320	488.23144963265304	428.68923756273904	524.4894930610513	504.1571000767112	350.2852014657625	217.6795499357391	251.78590623154105	218.61095889063384	205.05858873388226	191.2136240133407	183	host	gene-VC_RS11320
gene-VC_RS04275	237.11260031084996	263.6820091427596	242.05817153691027	295.5949651287226	104.32362643546296	79.03310733449182	85.23747311240359	176.03971060799438	208.7025645693338	165.90865880630284	444	host	gene-VC_RS04275
gene-VC_RS07410	63.88758875151936	74.84457445252899	71.51656707792606	82.16919795898914	57.13670776684061	61.21015971230606	49.99905435008065	60.788619942472884	58.157913394926425	66.50795254395375	738	host	gene-VC_RS07410
gene-VC_RS08310	265.884766832676	240.00010593435888	273.15907920336883	261.65964795052156	139.39220619421087	120.93929189265108	118.17636789446117	137.52773963917602	137.2920678460551	121.17227365539789	783	host	cmoM
gene-VC_RS08450	148.52614138373036	144.2588496173337	146.1867016730268	166.1693855714777	91.77738275708315	77.1948322423656	87.51757551816038	75.6601216069707	76.17158608159498	69.19577393435789	1680	host	gene-VC_RS08450
gene-VC_RS15915	183.64098909421597	192.06839120787276	226.65634082891802	236.01474620247893	69.28307815554372	55.298708686417875	55.6388536281314	61.037652689727416	64.55397414290141	59.51869548750753	2061	host	cqsS
gene-VC_RS12775	101.7178691188574	110.21535632990563	285.1986409551488	144.17376851822885	54.218394585776245	57.58914579268739	46.07270720580007	45.57920369330733	44.611882325154205	44.77584145750906	1035	host	gpsA
gene-VC_RS04850	250.97841587541998	268.6598368059002	288.02342449694095	326.63699441589733	261.0652719672848	267.01304595095206	209.7354194960886	241.0757973122789	269.07617492775813	241.9757792323931	549	host	yfcE
gene-VC_RS15100	329.4626463512349	371.44948141089606	393.93097331248384	376.2708987057087	284.48991155991865	237.38266733066695	247.76337923104646	393.39314566176546	399.4826123079159	377.17733156505824	396	host	gene-VC_RS15100
gene-VC_RS18380	27.45263163530171	28.801473233078095	28.03811955831594	36.66870330686863	18.479423906889668	18.723407820302768	18.07169727559325	24.42984318715745	25.647634688078547	21.579347980426768	1890	host	gene-VC_RS18380
gene-VC_RS01625	646.3175379067901	597.9280947293863	681.1093201892627	708.6283154394857	232.562015216064	217.7060602555717	200.44925272053098	181.7507071368364	203.44948295839882	163.92813453520145	489	host	gene-VC_RS01625
gene-VC_RS06575	121.41875611549813	133.0771905995981	143.04139869128886	154.35830463494943	74.80263845676184	76.95972303464738	67.46585256685947	62.2235210473839	64.12349059952824	60.20055463602515	2931	host	gene-VC_RS06575
gene-VC_RS03470	83.72483092094089	77.24234113979534	105.16517259824907	112.08681759180153	61.64750048527539	42.486886166770546	41.497190857354376	38.7666257762994	34.10037396937655	36.16540892971815	342	host	gene-VC_RS03470
gene-VC_RS09960	673.7586055867608	519.7014641736783	489.6285588612948	572.6542723780865	363.33400930971584	353.08875558451837	401.3619515180304	284.71905857703234	232.37815515618033	255.65096202884067	888	host	gene-VC_RS09960
gene-VC_RS19110	123.34461698174327	102.1486073879964	129.68685947812926	124.07915718583962	56.01399310191452	46.849378942822874	47.306797577383996	52.59273159004862	61.98090931933875	55.85753131569799	192	host	gene-VC_RS19110
gene-VC_RS14465	60.810666668893916	93.74411401966073	57.49859140874683	59.27302896380015	116.19619788436756	117.74937023362124	111.87642655142743	182.9694581697666	199.03483582125904	177.71407274071632	570	host	gene-VC_RS14465
gene-VC_RS15620	399.82878439796264	452.14077465163035	381.1607819473874	427.4195729206874	488.1835614426798	451.6106886265765	435.5228983314717	768.9894712752147	942.372174709269	781.5783040127698	378	host	gene-VC_RS15620
gene-VC_RS05260	26.642974424798982	31.157634613276187	27.18651806246059	33.28590564027314	41.76391636032947	38.67069878652169	32.19883827123342	50.619031693562356	47.66468012485995	51.48492593144103	1002	host	gene-VC_RS05260
gene-VC_RS06955	137.35892434275365	155.26145562170447	148.78528738856852	152.14064040734235	91.04596372860787	82.3933618472907	82.69220242350981	100.56778267125962	105.4798584893458	92.36824505405778	2373	host	gene-VC_RS06955
gene-VC_RS03875	22.29037706336738	28.469370684100422	41.2024210376859	42.11171395398194	29.847240248724933	26.791874826664834	22.45878268825301	24.136937190528908	24.44176464471702	18.51621770960541	1188	host	gene-VC_RS03875
gene-VC_RS15935	104.3842047845497	102.08543570748435	101.25047117608725	110.47488595719936	112.50527315375236	99.14657777470127	104.36166253435015	107.52616212942071	112.19170656591419	101.21320427741604	990	host	gene-VC_RS15935
gene-VC_RS06090	1483.1255763138104	1208.7496119312189	1328.4542467281176	1264.8939722441462	398.92846403123696	327.80044460641807	322.38706497180203	200.72189124365397	173.8149534507451	178.19768677768627	351	host	gene-VC_RS06090
gene-VC_RS07715	63.356626387275064	66.15105784566347	76.87620722774633	82.61245977105123	47.82038899060667	46.942004962159004	36.28833844848145	50.367001948194385	52.55842798627331	49.731507586819404	1434	host	gene-VC_RS07715
gene-VC_RS06380	52.32801932558806	79.91217584775231	82.39364576530721	83.09543556991079	45.66157193456399	40.499829415773625	31.86638447921006	56.4736201806629	51.37528705802968	49.19811760652719	576	host	rimJ
gene-VC_RS09410	71.53703907801912	66.92039998345619	69.14387574469556	81.1012212676144	64.92259784515673	58.28638826882846	55.79008406277986	58.218410773562375	54.98255854556025	56.729740757844624	948	host	gene-VC_RS09410
gene-VC_RS09530	260.9929697364938	256.2167932696785	215.64293715324095	211.54626455347858	247.92834659207088	266.70669348631895	256.06863564275517	263.97232945732503	298.65958560243894	259.6420818683714	603	host	gene-VC_RS09530
gene-VC_RS13065	245.0700741479586	262.9619497497748	299.94886788401885	356.1647508567957	220.62255234652437	167.3427088990458	191.71357801069863	162.48090552617853	148.5758693769466	159.48757283197992	723	host	ompR
gene-VC_RS14965	539.9814008176362	607.7054034352082	756.9797926594996	700.7858740216647	390.43416974007744	383.735465154829	361.14701565173635	370.68524428837844	386.6802485795755	339.85881969829	246	host	brnA
gene-VC_RS00590	394.5487740394554	326.9614354372376	302.9404354780556	329.66423284147237	150.50681221349848	158.09870122703686	144.01840521412467	147.7689827724198	171.04248188931572	143.79713960711751	699	host	gene-VC_RS00590
gene-VC_RS02480	110.29897125215672	102.01071122936892	143.2597932896186	124.43906135595775	57.1771299159505	45.897847964166324	50.31332556868337	35.991817977090925	33.3394587716163	38.37954493423175	771	host	gene-VC_RS02480
gene-VC_RS04505	51.3680165650284	62.63651663336132	59.1414083061396	64.28843910689092	51.78390040763133	46.544817335351894	43.09068298627679	77.78568539486307	73.93517817360336	78.55676167518526	1425	host	treB
gene-VC_RS10885	435.81269605204994	423.3757660808069	449.2855302718097	465.4997784657757	241.17125716635732	239.22584164055127	238.17005814897814	239.07479018134433	259.4897583983148	228.45236184843506	1359	host	rseP
gene-VC_RS07465	324.85599609237477	367.83471105121373	433.4007867346786	428.9241094113318	181.80522407744064	153.92974368194666	174.30087249886012	169.07148862885626	168.293677172021	145.60866691222014	1179	host	gene-VC_RS07465
gene-VC_RS08935	377.2338716494273	361.1957202162021	413.03777107744276	419.3756776845795	278.11429196198105	236.27911184581578	255.00023781844266	210.9625681780014	241.8342847828235	191.07009559545713	456	host	gene-VC_RS08935
gene-VC_RS07645	19.673125603762717	20.593214906757662	21.053653542001243	24.264607529418505	16.71053169870307	16.729773376168946	13.795466595868039	22.04981458906405	23.482318286420913	22.610678484612343	2517	host	gene-VC_RS07645
gene-VC_RS09130	399.32868585587636	387.23931999351953	472.6025676946819	445.22289914513505	229.04152117789786	252.68564212588743	208.01804370264324	219.87754135303888	249.43248728819512	204.75175547366212	861	host	gene-VC_RS09130
gene-VC_RS04400	188.930084935301	181.61265106950398	173.7301728226117	159.11598042087638	175.7315947661276	162.86226802352743	168.88848550075593	184.0540773389706	185.65601354755944	159.75936261900813	735	host	truC
gene-VC_RS10810	351.1461147817966	338.803115456515	393.69603985701974	379.9196707829086	160.6886664818023	152.87600569116265	134.31698624222847	139.94398389611322	150.63337841632017	133.30964650510566	1599	host	gene-VC_RS10810
gene-VC_RS15625	404.62760232308824	425.0943348704115	458.8447968733376	454.65291174633387	351.54179112960554	286.7265240138723	349.936098391571	698.3891074877986	750.5932076663639	683.7190849787316	282	host	gene-VC_RS15625
gene-VC_RS17780	50.83293305914268	58.11794607109258	59.38522858257772	52.22946341045811	40.73744952866511	35.819571779127976	30.10432573106254	39.125196574970246	45.27736729267251	38.64683874264617	792	host	gene-VC_RS17780
gene-VC_RS03890	45.97390269319523	66.08389498366299	87.56634101514713	91.81857631752133	58.01053146990356	49.62945197899039	40.999224567066136	38.94270965064669	37.18854559160325	27.806449895843823	960	host	fepB
gene-VC_RS10910	387.05577573287434	566.7556055277794	638.458385123098	734.637370593001	347.5213232149944	321.25288417935684	271.8202057520179	285.7948662953662	257.5154370146429	264.3624600452898	732	host	pyrH
gene-VC_RS07565	38.6159424247605	51.9379508118559	38.34128397432361	39.36156120596679	46.14222006019097	41.10781716971501	36.79417589352089	69.74128856433929	66.42779360701195	68.09299055627946	1260	host	gene-VC_RS07565
gene-VC_RS15610	205.83513249666532	285.9708521338371	222.7180413220109	214.33603248338977	260.28944649338496	245.9682190138904	254.7477161531479	504.72092066676873	534.0287959545301	505.4959615519422	387	host	gene-VC_RS15610
gene-VC_RS03780	1544.585122528303	1299.2917998438024	1185.2406944336483	1202.8216143867016	437.39548246405883	342.6697431246473	498.78346573898204	661.723416515731	522.8010238381968	625.4538082595035	195	host	iscX
gene-VC_RS01175	428.07879537536854	437.3164869581343	517.0724699268546	545.6761410853388	264.6839436419746	224.0532935815002	189.02694989651002	150.65749705068382	139.78170787447064	139.33383225749643	945	host	rfaD
gene-VC_RS05665	111.10472399319352	104.88630057838039	113.67465223744581	111.33148473892643	66.92546283058283	62.72221896859856	53.57637315992886	54.32921560005759	54.96138464943774	52.18805845554265	498	host	gene-VC_RS05665
gene-VC_RS07720	105.95099525990832	105.57927731312758	124.56362194440145	119.0875690442189	58.27167100272451	52.017931175417765	46.31347899308197	48.75820713138847	49.97515838031723	51.57166406433546	762	host	gene-VC_RS07720
gene-VC_RS00450	528.0357813063453	576.0138354705302	708.8746645811191	705.1325682837546	394.3633965405479	334.3534606843529	326.78348732421716	343.7897429287356	357.3515806975347	305.42531627487324	813	host	gene-VC_RS00450
gene-VC_RS03790	1597.3794414866425	1546.442738935159	1903.4691714975345	1608.4066412473899	293.13588967770596	265.43541156508456	229.36629128428606	150.75104443811728	166.4382460043782	146.89296173675467	429	host	ndk
gene-VC_RS01370	106.13745868118232	106.7104804262172	142.917152225402	127.6219192274762	37.37578224535227	34.997032898927735	26.810068096872097	23.580379872518833	27.94390978112101	22.850164534008165	1641	host	gene-VC_RS01370
gene-VC_RS12910	126.5137787155465	134.98453512458047	136.21777752495936	162.17670122318194	117.98010762952404	110.83553220874404	87.8026008243778	127.80733052567885	133.46749800220678	119.5670071657503	1278	host	gene-VC_RS12910
gene-VC_RS16570	38.255592560874604	34.52270888932841	38.644260232267065	41.854221539588494	24.65245818839895	22.628408284009375	24.60444335736833	18.64576125757627	22.7922534503488	19.240539060944226	1542	host	gene-VC_RS16570
gene-VC_RS16950	203.17639859849848	220.22730769597615	190.15557098038587	215.44946641836844	221.6301638855127	212.32857959346902	199.7125064825319	302.3234805707722	322.5626045103263	291.77869045598845	1155	host	gene-VC_RS16950
gene-VC_RS16105	412.7610712068795	407.6679115711421	449.4400832577993	521.3831251445382	132.54192254594827	118.94665752420408	111.24140200113972	89.56569566799679	84.00236180691557	85.8431026883109	1377	host	pntB
gene-VC_RS19075	849.2089993409719	761.2271730610236	652.6463492369445	654.536354027605	986.7336289794684	776.1323241712097	1060.7235279017877	1182.2168021137443	1116.2807680197589	1112.1855124192311	270	host	gene-VC_RS19075
gene-VC_RS09900	415.14554751464834	384.5750968772897	418.00794670077994	436.02521357475206	244.3572058351517	236.94410294973505	234.4607816185884	218.04206594554387	209.9811140903133	203.03441865273862	753	host	gene-VC_RS09900
