Geneid	wt-phage-35_R1	wt-phage-35_R3	wt-phage-35_R4	wt-phage-35_R5	wt-phage-60_R1	wt-phage-60_R2	wt-phage-60_R3	wt-phage-60_R4	wt-phage-120_R1	wt-phage-120_R2	wt-phage-120_R3	wt-phage-120_R4	gene_length	Entity	Symbol
gene-R0792_RS01590	28.23717642084714	42.43888494951767	33.42708867806056	38.61655812927156	21.52819893428421	23.95661932005244	32.64243399744225	36.65637201815809	38.98390537385044	21.936480927682098	26.096007991157066	34.18835232520424	1000.0	host	gene-R0792_RS01590
gene-R0792_RS05255	599.4969763195238	657.8027167175239	601.68759620509	601.9639943680567	717.6066311428069	624.5832894156529	534.5198567081168	615.8270499050559	421.39745332685953	363.51882680158906	403.48443124789003	424.912378898967	1000.0	host	gene-R0792_RS05255
gene-R0792_RS11060	19.548814445201863	19.290402249780758	19.66299334003562	18.172497943186617	25.116232089998242	23.95661932005244	18.361369123561264	7.3312744036316175	24.132893802859794	21.936480927682098	16.059081840712043	17.09417616260212	1000.0	host	mntP
gene-R0792_RS01495	2.1720904939113184	7.716160899912304	9.83149667001781	4.543124485796654	0.0	8.555935471447299	4.080304249680281	9.77503253817549	16.707388017364472	0.0	4.014770460178011	9.76810066434407	1000.0	host	gene-R0792_RS01495
gene-R0792_RS05930	26.06508592693582	27.006563149693065	39.32598668007124	18.172497943186617	17.940165778570172	15.400683848605139	38.76289037196267	14.662548807263235	61.2604227303364	25.07026391735097	44.16247506195811	19.53620132868814	1000.0	host	gene-R0792_RS05930
gene-R0792_RS18020	566.915618910854	563.2797456935982	662.6428755592004	613.3218055825483	466.4443102428245	497.95544443823286	593.6842683284809	525.4079989269326	298.8766078661867	269.5053371115229	242.89361284076963	256.41264243903186	1000.0	host	phzM
gene-R0792_RS03305	134.66961062250172	104.1681721488161	110.11276270419947	134.02217233100131	125.58116044999122	123.20547078884111	95.8871498674866	161.28803687989557	120.66446901429897	162.95671546278132	128.47265472569634	166.0577112938492	1000.0	host	eutH
gene-R0792_RS16800	112.94870568338855	152.394177773268	123.8768580422244	99.9487386875264	161.46149200713157	131.76140626028842	177.49323486109222	136.85045553445684	155.93562149540176	134.75266855576146	118.4357285752513	90.35493114518265	1000.0	host	gene-R0792_RS16800
gene-R0792_RS18460	310.6089406293185	171.68458002304877	224.15812407640607	224.88466204693438	236.8101882771263	301.16892859494493	259.09931985469785	276.14466920345757	326.72225456179416	294.5756010288739	301.1077845133508	293.0430199303221	1000.0	host	gene-R0792_RS18460
gene-R0792_RS21150	34.753447902581094	34.72272404960537	84.55087136215316	45.43124485796654	32.292298401426315	39.35730316865758	34.68258612228239	51.31892082542132	70.54230496220556	56.40809381403968	58.21417167258115	70.81872981649451	1000.0	host	bauR
gene-R0792_RS20450	297.5763976658506	322.14971757133867	235.95592008042743	247.60028447591765	276.27855298998065	227.58788354049818	230.5371901069359	283.4759436070892	224.6215500112335	206.8296773181455	254.93792422130366	300.3690954285801	1000.0	host	gene-R0792_RS20450
gene-R0792_RS10985	97.74407222600932	96.4520112489038	64.88787802211755	106.76342541622138	75.34869626999473	92.40410309163083	83.64623711844577	83.08777657449166	107.66983388968217	75.21079175205291	108.39880242480628	83.0288556469246	1000.0	host	sbrR
gene-R0792_RS20920	527.8179900204503	611.5057513180501	670.5080728952146	663.2961749263116	398.27168028425785	477.4211993067593	540.6403130826372	481.4203525051429	326.72225456179416	278.90668608052954	289.06347313281674	273.50681860163394	1000.0	host	gene-R0792_RS20920
gene-R0792_RS03915	202.0044159337526	248.84618902217179	292.97860076653075	261.22965793330764	226.04608880998418	273.78993508631356	289.70160172729993	239.4882971852995	284.02559629519607	225.63237525615872	289.06347313281674	249.08656694077376	1000.0	host	gene-R0792_RS03915
gene-R0792_RS00295	697.2410485455331	607.6476708680939	631.1820862151434	676.9255483837015	653.0220343399543	617.738541038495	540.6403130826372	684.2522776722843	568.0511925903921	654.9606448407941	576.1195610355445	578.7599643623861	1000.0	host	gene-R0792_RS00295
gene-DMS3-35	12.929110082805463	34.4471468746085	105.3374643216194	40.563611480327275	21.357340212583537	61.11382479605214	72.86257588714788	58.184717489139814	187.84761659735187	298.45552282560675	358.4616482301795	232.57382534152543	168.0	phage	gene-DMS3-35
gene-R0792_RS04310	54.30226234778296	50.155045849429975	66.85417735612111	52.24593158666153	50.232464179996484	47.91323864010488	69.36517224456477	51.31892082542132	63.11679917671023	50.14052783470194	50.18463075222513	46.39847815563433	1000.0	host	gene-R0792_RS04310
gene-R0792_RS23180	888.3850120097292	1028.1784399133144	908.4302923096457	994.9442623894673	857.5399242156543	859.0159213333089	838.5025233092978	843.096556417636	798.241871940747	808.5160113345688	893.2864273896073	852.2667829640201	1000.0	host	gene-R0792_RS23180
gene-R0792_RS12415	78.19525778080745	75.23256877414497	82.58457202814961	74.9615540156448	35.880331557140345	66.73629667728893	77.52578074392534	58.65019522905294	76.11143430132705	47.00674484503307	62.22894213275916	58.608603986064416	1000.0	host	gene-R0792_RS12415
gene-R0792_RS22000	54.30226234778296	42.43888494951767	58.98898002010686	49.9743693437632	25.116232089998242	78.71460633731516	99.96745411716688	75.75650217086005	98.38795165781302	72.07700876238404	78.2880239734712	56.1665788199784	1000.0	host	gene-R0792_RS22000
gene-R0792_RS20175	132.49752012859042	163.96841912313644	151.40504871827426	163.55248148867955	89.70082889285086	148.87327720318302	136.69019236428943	156.40052061080783	165.2175037272709	128.4851025764237	130.48003995578534	126.98530863647291	1000.0	host	gene-R0792_RS20175
gene-R0792_RS17890	412.69719384315044	497.69237804434357	432.5858534807836	522.4593158666153	523.8528407342491	347.37098014076037	332.5447963489429	412.9951247379144	263.6054553850839	294.5756010288739	297.0930140531728	288.15896959815007	1000.0	host	gene-R0792_RS17890
gene-R0792_RS03145	734.1665869420256	866.1390610151561	845.5087136215317	845.0211543581777	538.2049733571052	761.4782569588097	734.4547649424507	769.7838123813198	683.1465322655696	576.6160700990723	515.8980041328743	581.2019895284722	1000.0	host	gene-R0792_RS03145
gene-R0792_RS15205	134.66961062250172	177.47170069798298	169.10174272430632	179.45341718896785	78.93672942570876	104.38241275165706	122.40912749040844	112.41287418901813	113.23896322880366	90.87970670039726	114.42095811507329	105.00708214169875	1000.0	host	gene-R0792_RS15205
gene-R0792_RS28075	412.69719384315044	351.0853209460098	316.5741927745735	367.993083349529	416.21184606282804	316.5696124435501	365.18723034638515	332.3511062979666	278.45646695607456	313.37829896688714	331.2185629646859	288.15896959815007	1000.0	host	gene-R0792_RS28075
gene-R0792_RS06720	49.95808135996032	54.01312629938613	64.88787802211755	40.88812037216989	50.232464179996484	61.602735394420556	51.003803121003514	39.10013015270196	50.122164052093424	62.67565979337743	44.16247506195811	51.28252848780637	1000.0	host	gene-R0792_RS06720
gene-R0792_RS26045	638.5946052099275	609.576711093072	613.4853922091113	645.1236769831249	696.0784322085227	768.3230053359675	775.2578074392534	733.1274403631617	749.9760843350275	692.5660407168206	744.7399203630209	710.6293233310311	1000.0	host	gene-R0792_RS26045
gene-R0792_RS14540	868.8361975645273	941.3716297893011	961.5203743277418	692.8264840839898	1288.1039029013384	989.0661404993078	838.5025233092978	955.5094306066541	1163.9480318763917	896.2619350452972	1128.150499310021	1194.1503062160625	1000.0	host	gene-R0792_RS14540
gene-R0792_RS05370	438.76227977008625	372.30476342076867	314.6078934405699	274.85903139069757	484.3844760213947	391.86184459228633	369.26753459606545	430.10143167972154	261.7490789387101	294.5756010288739	315.1594811239738	485.96300805111747	1000.0	host	gene-R0792_RS05370
gene-R0792_RS17040	275.8554927267374	297.0721946466237	322.4730907765842	361.178396620834	190.16575725284383	340.52623176360254	385.5887515947866	339.6823807015983	356.42427770377543	291.44181803920503	381.403193716911	280.83289409989203	1000.0	host	mpl
gene-R0792_RS26640	6.516271481733955	7.716160899912304	9.83149667001781	6.814686728694982	3.588033155714035	8.555935471447299	20.401521248401405	7.3312744036316175	12.994635124616813	12.535131958675485	16.059081840712043	9.76810066434407	1000.0	host	gene-R0792_RS26640
gene-R0792_RS13645	4.344180987822637	13.503281574846532	7.865197336014248	6.814686728694982	10.764099467142104	5.13356128286838	8.160608499360562	4.887516269087745	12.994635124616813	6.267565979337743	10.036926150445026	7.326075498258052	1000.0	host	phnF
gene-R0792_RS14555	139.01379161032438	138.89089619842147	178.93323939432415	163.55248148867955	157.87345885141752	188.2305803718406	157.09171361269082	161.28803687989557	311.8712429908035	244.43507319417196	214.79021961952355	190.47796295470937	1000.0	host	gene-R0792_RS14555
gene-R0792_RS24825	41.269719384315046	42.43888494951767	27.528190676049867	40.88812037216989	25.116232089998242	32.51255479149974	24.481825498081687	24.437581345438723	29.702023141981286	28.20404690701984	32.118163681424086	43.95645298954831	1000.0	host	gene-R0792_RS24825
gene-R0792_RS12230	175.93933000681676	156.25225822322415	151.40504871827426	177.1818549460695	154.28542569570348	145.4509030146041	142.81064873880985	117.30039045810588	196.77590331562604	144.15401752476808	150.5538922566754	163.61568612776315	1000.0	host	gene-R0792_RS12230
gene-R0792_RS16760	15.204633457379227	25.077522924714987	17.696694006032057	20.444060186084943	14.35213262285614	15.400683848605139	24.481825498081687	17.106306941807105	50.122164052093424	18.802697938013228	34.125548911513086	17.09417616260212	1000.0	host	gene-R0792_RS16760
gene-R0792_RS10395	19.548814445201863	32.793683824627294	31.46078934405699	24.9871846718816	10.764099467142104	30.801367697210278	16.321216998721123	17.106306941807105	20.420140910112135	34.47161288635758	38.1403193716911	41.5144278234623	1000.0	host	gene-R0792_RS10395
gene-R0792_RS21665	67.33480531125086	98.38105147388187	90.44976936416386	79.50467850144145	53.82049733571052	111.2271611288149	110.16821474136759	131.9629392653691	144.79736281715878	115.94997061774824	118.4357285752513	105.00708214169875	1000.0	host	gene-R0792_RS21665
gene-R0792_RS19795	93.39989123818668	71.3744883241888	108.1464633701959	61.332180558254834	75.34869626999473	75.29223214873623	89.76669349296618	83.08777657449166	89.10606942594386	90.87970670039726	116.4283433451623	78.14480531475256	1000.0	host	gene-R0792_RS19795
gene-R0792_RS04230	17.376723951290547	11.574241349868455	13.764095338024934	18.172497943186617	14.35213262285614	13.68949675431568	26.521977622921828	12.218790672719361	14.851011570990643	18.802697938013228	30.11077845133508	9.76810066434407	1000.0	host	gene-R0792_RS04230
gene-R0792_RS29050	43.441809878226366	34.72272404960537	19.66299334003562	34.07343364347491	10.764099467142104	8.555935471447299	20.401521248401405	12.218790672719361	11.138258678242982	12.535131958675485	14.051696610623036	12.210125830430087	1000.0	host	tadB
gene-R0792_RS03535	112.94870568338855	98.38105147388187	108.1464633701959	122.66436111650967	182.98969094141577	118.07190950597274	130.569735989769	141.7379718035446	92.81882231869152	81.47835773139066	114.42095811507329	124.54328347038688	1000.0	host	gene-R0792_RS03535
gene-R0792_RS29690	173.76723951290546	152.394177773268	198.59623273435975	206.71216410374777	147.10935938427542	195.07532874899843	185.65384336045278	166.1755531489833	310.0148665444297	256.9702051528474	234.8640719204136	224.6663152799136	1000.0	host	gene-R0792_RS29690
gene-R0792_RS05235	130.3254296346791	102.23913192383803	145.5061507162636	131.75061008810297	143.52132622856138	121.49428369455165	155.05156148785068	114.856632323562	187.49402108375688	119.08375360741711	174.64251501774345	180.7098622903653	1000.0	host	gene-R0792_RS05235
gene-R0792_RS02420	34.753447902581094	28.93560337467114	45.22488468208193	27.258746914779927	32.292298401426315	32.51255479149974	36.72273824712253	24.437581345438723	53.83491694484108	12.535131958675485	26.096007991157066	41.5144278234623	1000.0	host	phnX
gene-R0792_RS28640	336.6740265562543	237.27194767230336	196.6299334003562	252.14340896171433	287.04265245712276	249.83331576626114	269.30008047889856	261.4821203961944	202.3450326547475	231.89994123549647	258.95269468148166	244.20251660860174	1000.0	host	gene-R0792_RS28640
gene-R0792_RS09225	471.34363717875607	414.74364837028634	403.0913634707302	377.0793323211223	516.676774422821	420.95202519520717	416.19103346738865	444.7639804869848	391.6954301848782	579.7498530887411	544.0013973541204	661.7888200093107	1000.0	host	gene-R0792_RS09225
gene-R0792_RS29370	10.860452469556591	11.574241349868455	21.62929267403918	15.90093570028829	28.70426524571228	17.111870942894598	18.361369123561264	17.106306941807105	24.132893802859794	40.73917886569533	18.066467070801046	21.978226494774155	1000.0	host	toxR
gene-R0792_RS05130	108.60452469556591	92.59393079894764	123.8768580422244	127.20748560230632	182.98969094141577	126.62784497742004	146.8909529884901	131.9629392653691	172.64300951276624	222.49859226648985	212.78283438943456	297.9270702624941	1000.0	host	gene-R0792_RS05130
gene-R0792_RS12235	32.581357408669774	55.942166524364204	39.32598668007124	31.80187140057658	46.644431024282454	35.93492898007866	44.88334674648309	46.431404556333575	37.12752892747661	18.802697938013228	34.125548911513086	21.978226494774155	1000.0	host	gene-R0792_RS12235
gene-R0792_RS03885	15.204633457379227	32.793683824627294	43.25858534807836	56.78905607245818	46.644431024282454	61.602735394420556	48.96365099616337	53.76267895996519	55.69129339121491	68.94322577271517	46.16986029204712	36.63037749129026	1000.0	host	gene-R0792_RS03885
gene-R0792_RS19165	10.860452469556591	9.645201124890379	7.865197336014248	9.086248971593308	3.588033155714035	5.13356128286838	2.0401521248401404	0.0	3.7127528927476607	3.1337829896688714	0.0	9.76810066434407	1000.0	host	gene-R0792_RS19165
gene-R0792_RS14985	6.516271481733955	15.432321799824608	11.797796004021372	11.357811214491635	0.0	3.42237418857892	10.200760624200703	21.993823210894853	7.4255057854953215	3.1337829896688714	10.036926150445026	21.978226494774155	1000.0	host	gene-R0792_RS14985
gene-R0792_RS02035	13.03254296346791	9.645201124890379	7.865197336014248	4.543124485796654	3.588033155714035	10.26712256573676	8.160608499360562	19.55006507635098	5.569129339121491	12.535131958675485	12.044311380534031	19.53620132868814	1000.0	host	gene-R0792_RS02035
gene-R0792_RS09500	260.6508592693582	271.99467172190873	326.4056894445913	286.21684260518924	337.27511663711925	395.2842187808652	363.14707822154503	366.56372018158083	451.0994764688408	410.52557164662215	379.395808486822	312.57922125901024	1000.0	host	gene-R0792_RS09500
gene-R0792_RS05410	80.36734827471878	127.31665484855301	153.37134805227782	134.02217233100131	43.05639786856842	119.7830966002622	140.7704966139697	119.74414859264975	176.3557624055139	169.22428144211904	152.5612774867644	153.8475854634191	1000.0	host	gene-R0792_RS05410
gene-R0792_RS06265	10.860452469556591	11.574241349868455	9.83149667001781	9.086248971593308	7.17606631142807	3.42237418857892	16.321216998721123	4.887516269087745	7.4255057854953215	12.535131958675485	8.029540920356022	12.210125830430087	1000.0	host	gene-R0792_RS06265
gene-R0792_RS11945	901.4175549731971	848.7776989903534	707.8677602412823	722.356793241668	1151.7586429842052	937.730527670624	964.9919550493864	960.3969468757418	965.3157521143918	908.7970670039726	997.6704593542356	942.6217141092027	1000.0	host	gene-R0792_RS11945
gene-R0792_RS08670	43.441809878226366	57.87120674934228	55.056381352099734	47.702807100864874	35.880331557140345	44.49086445152596	36.72273824712253	63.53771149814068	50.122164052093424	37.605395876026456	44.16247506195811	56.1665788199784	1000.0	host	gene-R0792_RS08670
gene-R0792_RS09770	258.47876877544684	362.6595622958783	334.2708867806055	356.6352721350374	344.45118294854734	304.5913027835239	299.90236235150064	376.33875271975637	310.0148665444297	325.91343092556264	351.2924152655759	351.6516239163865	1000.0	host	tse5
