Geneid	0_R1	0_R2	5_R1	5_R2	10_R1	10_R2	15_R1	15_R2	gene_length	Entity	Symbol
gene-PA1325	34.30977879754035	28.390671166441052	70.20858847615007	76.43911725873541	4.657654177400158	12.01566352671527	1.6695014773539851	0.0	408	host	gene-PA1325
gene-PA0076	106.88931967233715	170.09388892669529	120.1808437099611	174.8579246223054	5.580977692743801	12.957860931012766	3.000689880001876	7.794830532845826	681	host	gene-PA0076
gene-PA0859	74.28664543626647	91.24563966925831	122.15396203952763	253.89818052833687	7.878619006547531	13.00800190752857	3.388838819703612	2.9343723564776165	603	host	gene-PA0859
gene-PA1231	9.239861220723737	22.300263160438845	0.0	18.714167321670594	1.0452821256211575	2.1572676430802336	0.0	0.0	909	host	gene-PA1231
gene-PA3597	33.85853907639356	45.96584855519028	21.651628192191406	38.57409998956592	2.872748154768351	2.9644085979741983	0.5148575984583719	0.0	1323	host	gene-PA3597
gene-PA0846	128.46025680957618	128.96491112852982	182.2418421520888	202.7873232244994	10.258153329982534	7.939094281619158	3.676958719354526	1.1939450276356296	741	host	gene-PA0846
gene-PA4049	206.1342533378328	170.57206451805547	246.5155258026612	265.68105012893795	19.079547232723538	19.688316140159962	7.294849828759581	5.921775538674708	747	host	gene-PA4049
gene-PA1640	383.0002590393637	412.89554135702707	232.598560665825	292.2601246319279	22.88442803924933	21.72543093154067	3.9373214032394563	4.261624592861278	1038	host	gene-PA1640
gene-PA3456	27.070677377967712	30.947998798227342	33.320368271341884	37.514048386799224	1.450628171281881	1.496913196610635	1.039933744672406	0.4502357585129778	1965	host	gene-PA3456
gene-PA2229	139.98389749396463	52.286152731528944	85.25328600675367	55.12881790175463	3.9590060507901343	2.7235503993887944	0.9460508371672582	2.4575368485500038	720	host	gene-PA2229
gene-PA0305	62.13690592278162	60.63334294340426	101.1043994853963	79.5469662473272	4.3767906089137165	5.7481968228306215	0.8557243753271683	2.2228976519547774	2388	host	gene-PA0305
gene-PA3223	21.804345404044334	27.064004289504556	146.60378154432405	132.48581071182684	1.48000226197762	4.581673569065262	2.121983186169551	1.37805804591589	642	host	azoR3
gene-PA2028	35.43896139087712	91.6407740182591	69.06595322066119	65.79569586827859	4.009120051433047	4.137038581350067	4.3111177389900375	0.0	474	host	gene-PA2028
gene-PA2845	95.71548546595872	24.75084152971784	52.46356061954071	12.116223714671346	0.0	0.0	0.0	0.0	234	host	gene-PA2845
gene-PA1473	58.32662395581859	120.66035245737446	158.32753115539964	67.50467498174035	0.0	2.918089713630851	2.027251793929839	2.633075194875004	336	host	gene-PA1473
gene-PA0142	24.88602622114926	36.46623985378428	60.62455893813593	58.80407242853826	4.222939787509476	2.905120426014714	1.513681339467613	1.9660294788400028	1350	host	gene-PA0142
gene-PA3668	403.73606369417695	280.6850752199917	212.83089839983893	241.2933063177102	13.477467406945138	11.589576167611892	8.051496486529857	0.0	423	host	gene-PA3668
gene-PA5085	201.85765782828753	163.40210740309018	102.62464522443074	85.91504088585137	5.957125092098007	8.196264524806404	1.4235247706591974	1.8489305443636392	957	host	gene-PA5085
gene-PA1275	8.944657986834802	18.503824019022286	17.431981803297873	15.096892168440336	1.0118865305533888	0.0	0.0	0.0	939	host	cobD
gene-PA1303	217.75272943505607	257.40875190906553	439.5280523014855	609.0421787241463	8.797791223978075	10.894201597555178	2.5228022324460215	1.6383578990333358	540	host	gene-PA1303
gene-PA4445	232.38433576073177	309.04311617540975	204.87746202413527	227.86163017551885	13.77045582883525	21.96064353657368	8.974395293286245	4.662520503177873	759	host	gene-PA4445
gene-PA0907	142.35650592606572	169.06083282163203	192.6627932356015	117.4657621151188	12.52566886125692	7.3858993881730015	3.8483423884769823	6.664506707932214	531	host	gene-PA0907
gene-PA2096	43.28004560199873	39.170897029640415	31.630204663375274	19.17524100930596	0.9180303885890166	3.7892875121931056	0.6581223215076579	1.7095908511652202	1035	host	gene-PA2096
gene-PA2656	156.93262050892895	201.28094670019416	235.49786627874553	260.6346419698585	11.362169831864062	15.388670418071213	4.072685218298511	4.6285447371793795	1338	host	gene-PA2656
gene-PA3555	6.3055809681966055	6.522181213912134	4.608285730094792	0.0	0.0	0.0	0.0	0.0	888	host	arnD
gene-PA0935	1185.9044986251636	763.1658393693865	718.9591195370995	678.945936819959	42.30562422504981	42.475587456171816	20.492075895319676	17.0341904303827	831	host	gene-PA0935
gene-PA2628	78.55437569807218	107.2536466287773	64.2987746313563	111.37134929647398	1.0663989362397668	11.004244037934523	5.351398674885501	0.9929441812323248	891	host	gene-PA2628
gene-PA1296	204.04941113804063	183.124393440131	188.5989092368055	185.36653515886258	12.220726073178549	12.6106513669449	5.8405710847624945	5.689474376064317	933	host	gene-PA1296
gene-PA1115	75.86224122253566	88.43236154295316	77.44298496613493	56.09420733966554	0.8173431846792534	4.638821325410591	0.29297058183244123	1.5220873384567764	2325	host	gene-PA1115
gene-PA2051	5.869345806874827	6.070961129930791	0.0	5.943807860027453	0.0	0.0	1.4280012636486918	0.9273723956792468	954	host	gene-PA2051
gene-PA2885	356.4079132174644	227.9813694672	95.96349781664733	94.98145223561458	7.957801107115848	8.211709746900889	2.2819316675391152	2.963863535939703	597	host	atuR
gene-PA0109	453.2811918852188	372.32337329704126	233.8375844756672	202.51402494522108	18.09831337504061	18.675774167237446	3.2436028702877424	8.425840623600013	210	host	gene-PA0109
gene-PA3674	280.6694686595782	268.5373257697958	215.37672254337764	220.27841309831064	9.525428092126637	14.744032237292721	3.4143188108292026	2.2173264798947403	399	host	gene-PA3674
gene-PA3131	686.9580154796412	639.0529778297981	271.54750357706723	223.14045341186394	10.264089761307753	19.67008621780796	7.358173177967563	6.826491245972233	648	host	gene-PA3131
gene-PA1868	21.619134748102645	14.907842774656306	17.555374209884924	55.94982070558661	1.2228590118270684	0.8412510886142994	0.584432949601395	1.1386271112972992	2331	host	xqhA
gene-PA3918	341.9896460515078	251.81290947625976	144.0303962350124	211.31898255153504	23.606495706574712	14.209828170724146	14.102621175164098	5.495113450173922	483	host	moaC
gene-PA5234	140.27016313301158	85.8687170862297	104.60525890399222	98.56510825554729	4.8576761359388145	11.027872782801253	0.0	0.904614790877302	978	host	gene-PA5234
gene-PA4770	182.33544966650217	116.58833345792489	111.45012167135114	90.6457092117153	5.063027276321308	4.644064624179827	2.4197392638025788	2.619044598809951	1689	host	lldP
gene-PA1979	17.202322272683826	26.689847548174995	6.285956571926537	8.710280642805207	2.9190828024259052	1.5061108199385038	1.046323506544433	0.0	651	host	eraS
gene-PA5382	34.44793898061769	25.913632742523376	9.154715275893011	31.713605696119632	2.125640832638998	1.0967317044518636	0.0	2.968836461335575	894	host	gene-PA5382
gene-PA1986	70.37441841226637	60.13237237219973	84.9737670362397	71.26723063646031	3.1152834498020727	1.0715608128742797	0.7444334456398096	2.9006992310754147	915	host	pqqB
gene-PA0507	62.31893043693473	46.733224991837865	52.37597537643631	39.44346618298685	2.114994885230122	1.636858336861379	0.758104176694965	1.4769837487111876	1797	host	gene-PA0507
gene-PA2513	17.0712070114591	5.885870851579243	41.58696878378227	17.28778261727497	1.9312224638000655	0.0	0.0	0.0	492	host	antB
gene-PA0235	18.706088751977457	23.648354156456467	18.227874068259133	6.314468483815356	0.0	1.4557953137044781	0.5056841891317193	0.0	1347	host	pcaK
gene-PA3659	187.57147555022556	134.1335928062128	209.85424247816283	133.6693067876645	5.501348358418052	13.786706736360149	2.253619860249548	6.585954829861052	1209	host	gene-PA3659
gene-PA3767	1407.4883682453274	1271.2194510263278	365.2381214715566	309.85752450634914	8.65356513833909	17.859346881237993	2.481444818799366	0.0	549	host	gene-PA3767
gene-PA5146	207.52162344866483	177.37553809978883	207.05991168617663	213.92959581430367	16.02580345459655	16.972324725884896	9.372327867542479	4.712187832106531	2253	host	gene-PA5146
gene-PA3381	7.7446139692373235	0.0	5.659969195469122	3.9214334014289003	2.6283857598606697	1.3561246801935907	0.0	0.0	723	host	gene-PA3381
gene-PA0819	95.22714115235691	49.24912345198958	55.67561535134933	77.14819997913185	3.231841674114395	6.669919345441946	4.633718386125347	6.018457588285724	294	host	gene-PA0819
gene-PA0524	31.973481226315975	33.0717882538414	14.604417303084139	22.260642285199175	4.06921392800699	0.6998416443825596	0.4861931497219314	1.2629739692762332	1401	host	norB
gene-PA4961	516.6397256437422	534.3865902205747	329.7125135231954	338.97084357302765	18.521665734690686	32.49147844884878	11.95011583790221	10.347523572842121	1539	host	gene-PA4961
gene-PA2752	100.88929549114569	52.17744971129707	46.08285730094792	70.24135099451361	2.14000327069737	2.208284107612536	0.0	0.0	444	host	gene-PA2752
gene-PA0775	22.669457084042854	62.528441759287176	99.40464117386661	99.48057365730159	7.6936149974869	5.292729521079439	3.676958719354526	3.5818350829068883	741	host	gene-PA0775
gene-PA0243	154.8401855688099	173.14490038726382	97.86924312882931	144.0906963735803	11.362169831864062	7.327938294319626	3.054513913723883	2.6448827069596454	669	host	gene-PA0243
gene-PA2806	141.49996858595702	121.96714327821248	108.33630568367252	163.7658541073268	12.577347742582376	9.439019434704848	6.557464286502296	1.0646369018989188	831	host	gene-PA2806
gene-PA4777	48.808890339597156	24.233041497715373	22.829331817708095	29.65686557775204	1.325190309887911	2.0512095058158284	0.0	0.6169548573765701	1434	host	pmrB
gene-PA1784	20.112628950282275	45.7677198976248	29.397684829915057	40.73557973036056	2.73034900054492	1.4087329652011007	1.9573465596563966	6.3556987462500105	696	host	gene-PA1784
gene-PA1228	31.905161821986244	66.00224407924759	58.29284513282302	48.46489485868538	2.7070126843009468	0.0	0.0	0.0	351	host	gene-PA1228
gene-PA0276	75.96025445408932	44.89687533297654	39.652691165931934	38.46196597796834	1.8413981631582017	11.400908648604256	5.280283742328883	1.7145605920116305	516	host	gene-PA0276
gene-PA0957	240.1684515827825	305.19971503924137	190.56616872097877	347.4505329942519	11.644135443500394	9.612530821372216	10.01700886412391	4.336829732735302	408	host	gene-PA0957
gene-PA2879	97.4074258656095	65.00221007804686	50.52046578177995	38.18446261593394	0.0	2.2008488075869046	1.528971049967286	1.9858883624646495	891	host	gene-PA2879
gene-PA1125	249.1081309985559	176.90442113272434	163.03417244319425	176.9644467648811	10.094676782891177	13.020958084727305	2.713771325738749	1.1749180152430296	753	host	gene-PA1125
gene-PA1875	111.72423743649759	111.03018348190326	89.65603786625736	99.8308573673625	4.460851888214235	15.343945912049547	4.263891097091868	4.153583406000007	1278	host	gene-PA1875
gene-PA1360	106.47544775827286	80.98010232038556	132.74337150044863	136.36850449331442	13.816665412153487	9.870585340066771	3.8096006865795635	5.93767292267115	894	host	gene-PA1360
gene-PA3197	313.8778081946754	252.1910069379358	253.96774690300188	192.9863380859364	8.56001308278948	15.703353654133592	2.7273537648065105	0.8855988643423438	999	host	gene-PA3197
gene-PA2875	332.4236345717243	280.75219264591703	156.01908550255573	135.8917640155296	8.280274093155835	6.40835388091481	2.9680026264070847	4.818699703039223	918	host	gene-PA2875
gene-PA2434	220.4874575912263	116.68253864009839	187.3698593555025	181.74335572007018	6.960889759631004	5.387242548241572	0.0	4.861061898230777	546	host	gene-PA2434
gene-PA1494	33.812535626561505	22.733109883273453	71.6621824404596	46.22602743314829	4.5901519429450826	4.736609390241382	0.8226529018845724	2.136988563956525	1656	host	gene-PA1494
gene-PA0308	277.223012684126	249.83790626468124	188.5602090502316	186.23348568491897	8.383777519320285	11.535036985646657	2.671202363766376	1.7347318930941202	1020	host	gene-PA0308
gene-PA1246	201.09920178706477	268.13411657194325	167.6360910031789	195.69537090666145	4.79879521307895	6.052334220863988	2.293456574950929	0.4964720906161624	1782	host	aprD
gene-PA0205	69.91595314573695	53.45214310815285	31.102176002463874	27.705501784036755	1.0316628145381457	5.322899803365722	0.0	1.9212014451205244	921	host	gene-PA0205
gene-PA4125	35.619312339431204	14.737142284870165	52.063075423971696	43.285440446306794	2.4177136188031354	2.494855327684392	0.0	0.0	393	host	hpcD
gene-PA4175	288.2317831769178	300.2175508226682	388.88755949517	514.3768754548164	16.417476495717185	33.17672624741426	7.846296360091299	7.643311148838024	1389	host	piv
gene-PA3052	105.59437731450952	100.36579776270905	108.45677975171108	115.60433636016698	1.937128342894255	2.9984041094188565	2.7773969531515834	1.8036967695779844	981	host	gene-PA3052
gene-PA2117	388.130684183062	126.9332148175438	233.59921792676232	127.16476999618367	19.37128342894255	18.98989269298609	7.637841621166855	8.11663546310093	981	host	gene-PA2117
gene-PA1305	212.63376834526275	219.93785764382184	448.92869593429776	400.7556021067877	18.04104023144871	22.753712197425372	7.185196231650062	7.465934729772163	474	host	gene-PA1305
gene-PA0282	27.347281561702495	35.35834504245406	34.975707079693805	20.77066922515088	0.0	2.3943300214406986	4.158465218317619	1.0802359773846173	819	host	cysT
gene-PA3479	53.597438229671134	407.63632586950837	36.86628584075834	284.1581926596233	3.2100049060460547	28.70769339896297	18.409637912443944	1.9925974447702735	888	host	rhlA
gene-PA2146	0.0	17.237193208196352	24.358081716215327	16.876168745435088	0.0	0.0	0.0	0.0	168	host	gene-PA2146
gene-PA4166	73.19419476808608	31.5451901849345	44.576881572158776	37.06139018605353	6.2102055698668766	2.136117960304937	0.0	3.8549597624313785	459	host	gene-PA4166
gene-PA0434	54.89564607606455	43.576378999653706	63.44430586549109	55.59208527908029	1.2998104681116718	1.78837782723204	0.3106049260193461	0.4034260216497954	2193	host	gene-PA0434
gene-PA4991	209.4997105351852	140.3600018381703	327.0942401891773	209.7466686932647	20.19901046321497	15.00731852724438	2.896073991328342	8.275379183892872	1176	host	gene-PA4991
gene-PA4073	43.274591967220246	35.03042490697969	44.001696003485755	32.39135614043187	2.5541974521226667	1.3178469674461908	0.0	1.1891307331693566	1488	host	gene-PA4073
gene-PA1332	111.58136756765295	120.66035245737446	88.95995061574294	133.54185702909504	5.163920935813217	7.104914085362072	2.4679587056537167	0.0	552	host	gene-PA1332
gene-PA4004	915.2793297682302	1280.856049162898	1582.6507453561446	1672.0388726246458	58.87752588354557	79.61147321290322	24.74286804898983	15.12330368338464	468	host	gene-PA4004
gene-PA4345	175.27594610073407	78.39860464235498	110.7859960290809	115.13487712621706	9.646309159285606	9.954092830253462	5.762746216247258	2.993953521076147	591	host	gene-PA4345
gene-PA1129	68.6195575950807	99.36734908254368	50.14899176867863	62.54109593896533	0.0	2.403132705343054	0.0	0.0	408	host	gene-PA1129
gene-PA4497	211.8580562447745	164.8043838442188	353.16933490227404	241.14240368711754	5.9422229655386625	9.810913258586277	2.981923839476536	2.766457990863044	1599	host	gene-PA4497
gene-PA0105	293.65510940956136	205.92700152725243	309.18525058449325	252.017453265164	13.513407320030323	17.430722556088284	3.0273626789352264	0.7864117915360012	1125	host	coxB
gene-PA1147	22.53261931492388	25.248846389470714	38.42401622839601	28.523102104960714	1.9117936663775292	1.3151953638899612	1.3705364240652431	0.593369058000001	1491	host	gene-PA1147
gene-PA5499	405.5089094071198	281.54082240054043	211.10337487386622	247.51714159971465	20.737650742234035	15.56314513936454	6.7575059797661305	15.798451169250026	504	host	np20
gene-PA0211	29.163311977909295	13.406705828597163	52.09923033746057	150.94795377861385	2.199447805994519	2.2696253328239955	0.7883756976393819	1.023973686895835	864	host	mdcD
gene-PA5497	184.10580622788999	408.43939716183354	194.86465372972265	250.73164993217847	6.894595571444042	13.78449998058002	4.942632945200369	6.4196880941714385	2205	host	nrdJa
gene-PA2219	23.1569722901513	23.952427286823717	20.308475078531888	21.105680019104923	0.785906908345436	3.243930996790623	0.563404965062387	0.7317727588734502	1209	host	opdE
gene-PA1016	77.76883194109146	70.38520560013511	17.761101251407013	24.611079420426172	1.6495858544958892	3.404437999235993	2.365127092918146	1.5359605303437525	1152	host	gene-PA1016
gene-PA1368	62.869960979745514	95.51219478731116	40.203654874763835	41.781840936066665	2.6671198657954585	6.1924935396629435	2.3900231675804418	1.8625542431115818	1425	host	gene-PA1368
gene-PA1950	661.4125901009331	434.22107421553534	300.17985493640117	284.437174194906	17.424751550403176	17.980721083343493	8.817561200782212	9.543832421553413	927	host	rbsK
