Geneid	0_R1	0_R2	0_R3	0_R4	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	25_R1	25_R2	25_R3	gene_length	Entity	Symbol
gene-PA1660	42.862670425420944	33.8409524237129	33.59918607310489	52.28140451120171	21.193226696795254	9.528281856706931	92.52036701325751	1.665688651537396	0.9951229631614115	2.09563927795484	2.62126603911596	0.14577901608223703	0.0	1581	host	gene-PA1660
gene-PA4695	709.6374169491849	869.9600940144732	798.9640600481368	680.3037080840321	149.30190824226844	180.74685887936135	702.3611950575921	14.085653391530933	20.785327501886677	37.59904840716841	10.66940522344232	7.495174778081846	11.070806224529505	492	host	ilvH
gene-PA2548	27.456956997153707	14.204844227237514	27.92465686964717	26.33433708712382	13.857109763289206	6.966915766194315	23.223233062388125	1.4903530040071438	0.28195150622906656	1.187528924174409	2.772716965820438	0.49564865467960584	0.4338380455968551	1395	host	gene-PA2548
gene-PA0823	144.7988930397233	203.23854048201363	161.42925183385776	122.10579375867242	38.55118998248407	45.686889928312716	197.1809473886917	5.330878052794784	7.563891369029767	23.5983311855171	2.3613798335283946	2.9548285182822656	1.724228129936219	234	host	gene-PA0823
gene-PA1869	208.69927409855777	222.92727409120872	300.0313985255841	225.35060330283565	107.39260066549134	64.79231662560713	139.07549799861982	8.085165046738757	4.916529389869348	14.955442388821465	4.029104340957824	0.0	2.5216836400317204	240	host	gene-PA1869
gene-PA4908	23.684426793859394	14.867127961304856	15.18265471427762	18.593509706476762	7.827113446145135	4.687547022752927	22.096353001483	1.4855608721614617	0.4215673646190224	1.1837105031963564	4.737945389458901	0.0	0.0	933	host	gene-PA4908
gene-PA4346	92.0732091611284	64.87301626992846	42.15897871553875	103.26038426275487	53.696300332745665	24.586370148109847	251.27085772859877	6.18762631127966	2.341204471366356	7.395548434032592	2.877931672112731	0.6859423346012402	1.2008017333484382	336	host	gene-PA4346
gene-PA4079	1016.2747260451507	818.4769483541963	795.5215983714703	1027.8501676487008	272.06125501924475	157.7552056971304	529.2694143783792	31.336291858167602	9.97556687799578	33.2120861076169	10.811012890023477	2.67219274696831	3.5084294122180464	690	host	gene-PA4079
gene-PA2670	13.43317337305217	8.030702207495981	16.74399154659695	5.16948106446833	3.046598600439471	1.9693713260062957	16.90887513661031	0.4212851956615939	0.3985028887432096	0.8392111698193013	5.318487710165776	0.23351228411957117	0.0	987	host	gene-PA2670
gene-PA0190	56.81652576334095	57.31830738800592	65.0386448504179	37.95082669063815	27.80965416682145	12.048158050216202	40.566504034599845	4.5819117147988235	2.4379484577864536	1.9015184219734855	6.2791236482459585	2.222226406311456	0.0	726	host	gene-PA0190
gene-PA3519	2.8384804365665794	1.909032533429319	12.509600620795696	3.9323913762082783	4.138443185568066	1.8726103070984719	3.7830805303942823	0.13352873735324122	0.7578465340839072	0.5319855007139693	4.791007639124084	0.6661174116358866	0.19434941348992066	1038	host	gene-PA3519
gene-PA0884	60.64259559206851	57.696483254306585	75.85229905446329	39.95759731216454	19.83959691009077	18.539970118773123	39.42608022639824	0.9741162706914164	1.9745097951282524	1.9404651848331835	6.102602099901695	1.3884134001567274	0.8101794827411151	996	host	gene-PA0884
gene-PA2979	246.49141485227582	310.83541485484443	240.7195019993114	233.43754689157964	101.0753888616389	82.57844275812673	241.2566885696934	12.32025149979239	5.912688939450719	19.850360938405565	5.9590114622569486	2.4102130658929855	1.5822328721767658	765	host	kdsB
gene-PA5344	753.1647720447289	809.196536179593	867.9417611662038	740.4591806638098	157.9235242369283	134.37634798558392	527.1558501782373	7.279248273591163	10.960751480094581	30.48054545730617	9.475890778917803	2.4702746455092894	2.81087994172882	933	host	oxyR
gene-PA0318	814.004587898985	711.1060194567752	666.4410329086966	727.8023904052145	240.58522551488446	164.16972117974777	530.6537284526033	19.77067385946414	19.193658278769227	45.18761525659153	14.934131920152549	5.536975962186588	4.846479067928832	666	host	gene-PA0318
gene-PA1797a	597.2316269911032	490.9309339345938	616.812445351666	537.8076611204848	640.4856003653628	256.1047650404065	1158.5939737881838	76.16912244804078	61.12441944161892	189.04176657803433	25.51247536359394	23.878208836929662	20.900440980443086	222	host	gene-PA1797a
gene-EST35_0019	0.0	0.0	0.0	0.0	470.4818695821525	5495.776856636318	555.1332903306253	1095.6223655172519	4348.787305563007	4208.888786568326	647.9457593213805	1480.2635580694764	2630.9565977664283	168	phage	gene-EST35_0019
gene-PA1014	618.6429521883673	560.7480274779425	694.2433232190227	470.66329048714005	150.11171170564145	97.38422211854848	285.71401401529147	12.562189973353268	12.476993013565718	27.248586643820655	7.094840617655555	4.642026675247064	3.4536654083012484	993	host	gene-PA1014
gene-PA2660	76.17506501234632	117.1014305270328	103.54836877500746	177.14279379473413	70.60344568220668	33.65251902299539	101.5248869209413	4.607296267235381	4.358142395452054	10.452557220399404	3.5715052329820045	0.6384394028421516	0.9313697654780132	1083	host	gene-PA2660
gene-PA2156	5.988501408853881	0.0	23.99291471616026	19.358235595887095	6.984884596129518	2.6338340091710215	13.302295360939244	1.1268522713224747	0.26647855771649587	1.4964795385937675	2.994920764475037	0.31229894908674355	0.27335324011183965	738	host	gene-PA2156
gene-PA5408	848.9461997229467	985.1902131839984	540.2065747279203	1239.5364172717536	361.6157626928409	208.6532230316162	654.4729317582108	31.322673304556925	13.33296105727281	42.117021590422894	16.38957698016742	0.0	6.838464108560598	177	host	gene-PA5408
gene-PA0850	98.21142310520365	51.89841301594277	84.3179574310775	97.1862440120046	30.683600190140382	40.49519789100446	65.44729317582109	2.970060629414237	2.3412044713663565	3.286910415125597	3.2890647681288354	2.7437693384049613	0.4803206933393753	420	host	gene-PA0850
gene-PA1728	387.6766701521196	318.6744658873679	376.225739882527	283.4598783683467	131.88564994007706	157.71813915443838	522.430147280677	8.105428618284465	17.826012992508748	50.05330246191259	5.65488328555484	8.086899102667253	18.875760580354395	342	host	gene-PA1728
gene-PA2801	363.7460115007542	313.13789940932475	355.59276862291443	282.2000566867096	93.33875415864927	80.3904669243644	152.71035074358252	6.160125749896195	7.7693303938676115	13.634591351632103	3.4108819817632368	1.7072342550075312	0.49811034864824105	405	host	gene-PA2801
gene-PA1392	33.13156442103255	17.507898366824065	61.629992981751414	28.687505762579665	14.146495188064721	11.709454811856709	45.73425306262196	0.6679654427598283	1.1057254852718212	3.1047442957330933	2.551997241777072	0.3702435733751272	0.9722153792893379	1245	host	gene-PA1392
gene-PA4358	81.94955774097826	77.5062230651747	61.5620028179966	116.6361637719038	39.01791141084344	23.230621997447145	136.9529407394952	3.7948623426674732	1.7093539817016423	3.3597624060736213	4.322525796967231	0.6009820715150371	0.7890535509877612	2301	host	gene-PA4358
gene-PA1867	8.370291741920765	15.011937649239643	13.414220500398692	19.326809888750912	7.322222772647136	7.3627632529099	9.29649050792913	1.0500214346413967	0.7449286954347497	0.5229175660427084	2.6163015201024824	0.0	0.0	528	host	xphA
gene-EST35_0337	0.0	0.0	0.0	0.0	1532.97673106819	815.1974477404818	29.943206028153437	1579.8910746792594	1963.612565905989	3138.763132624249	312.6976216810591	418.2723924768452	1094.3777365889296	459	phage	gene-EST35_0337
gene-PA2255	5.045107351294708	22.620727964607685	25.603398032724442	11.649036097329317	13.730560815679258	5.547287382329378	21.292783738708913	1.740446487556288	0.4489981177962875	0.31518319049149557	2.83850795057694	0.5262023388721844	0.4605814867637846	876	host	pvcB
gene-PA1715	320.4060611942814	271.7054246869473	184.18390701256644	289.49093961022646	87.3358265459315	52.8447972478356	362.04885586624425	11.46831921523228	2.7895202212024675	15.66527516996029	4.898607101468478	2.1794479851159974	1.4307424907981394	423	host	pscB
gene-PA1550	422.8547383696268	425.6718320095508	432.8321814795311	549.9121640345925	267.28825054522287	125.08516681888042	781.7315573778628	24.64050299958478	16.75261866177704	59.821769555285854	5.3721391212770975	4.694894201270711	7.098072468237435	540	host	gene-PA1550
gene-PA2879	119.04414921842864	133.43944577101905	115.26293170712951	119.11041353659822	49.1764097323462	38.72268081160022	114.58785337180795	3.733409545391633	2.427915748083629	8.98643520903025	8.837285134568386	1.8107029977352604	0.6792413845203287	891	host	gene-PA2879
gene-PA4782	2676.8601297576847	2497.1076772637653	2120.973660908567	1829.3532638113304	298.6038164845369	106.67027737142638	494.8453874269399	33.80556813967424	9.593228077793851	37.03786858019575	7.861667006746973	4.684484236301153	4.100298601677594	246	host	gene-PA4782
gene-PA2516	13.07548532465729	13.679517147827841	19.790605393093138	9.057297888692736	5.507312854640582	2.8753986668168845	13.554173142921526	0.2733783616817838	0.1939459325392248	0.0	2.452202134817948	0.0	0.3978987992160506	1014	host	xylZ
gene-PA3487	70.53365841191899	75.66016575216781	91.5744119493884	75.76109476390359	30.720792432795097	17.670631806983764	46.705568311835954	2.100042869282794	2.0262060515825193	5.103675444576835	4.52096902673709	0.9777796187770407	1.1003710429229328	3300	host	pldA
gene-PA2633	59.141915373571535	53.034874614832034	76.111830187177	86.90010869686542	27.69736172881285	27.19385551804679	72.85191393658917	2.1920155496893394	3.5887075838462397	13.435546222411197	3.5291424884302103	1.9626963150634027	2.2087739912686604	822	host	gene-PA2633
gene-PA2473	6.851959751525836	9.216631486975038	5.490471646674814	7.910508233535257	2.6640024971284673	6.027192244242523	10.65421051699413	0.2148881075545184	0.0	0.428062751737287	2.998403230480241	0.0	0.0	645	host	gene-PA2473
gene-PA3290	85.64303034089106	100.2382609059082	112.7422443264917	77.81503342750537	34.21644203913729	26.966224643160384	71.89566747513754	3.976525116014531	5.345264115826245	4.794496732368934	6.205642020048289	2.5231491537767026	1.3707906536978773	2649	host	gene-PA3290
gene-PA4653	24.8636514190389	33.444316788179464	53.54368182859562	27.987177864216513	34.43813354673984	19.478702783014803	47.63568807100902	3.8013434216131583	1.2446909847770502	4.077433173193778	11.948880866493365	0.7293564064114454	0.8512012287026904	948	host	gene-PA4653
gene-PA0269	67.26809801726277	45.24145592921537	64.68226871425122	32.61730107252209	14.711315159656348	12.204032241124631	40.344221820711624	1.2657792636773004	2.693988706777725	7.564396571795893	1.8923386337179602	1.0524046777443687	1.3817444602913536	438	host	gene-PA0269
gene-EST35_0301	0.0	0.0	0.0	0.0	14.430013526112532	75.33990305303153	40.58746863616811	35.098390900571346	32.52277839293419	26.397203023799367	90.30904967994057	85.75874397247134	50.04271409675352	387	phage	gene-EST35_0301
gene-PA3103	199.15636494494578	158.89374959155444	165.84207929452486	195.43516067225178	63.481908411940545	33.49105829554245	139.2218761394206	4.04143438859989	4.040090419773355	12.44190344015733	5.126494588892658	1.9855507737165128	1.336876681262675	1509	host	xcpR
gene-PA4203	80.98134887622055	85.75240172969173	100.78707894100725	84.73958469116891	36.17434969784971	25.007560802865907	49.372519413338715	5.025365743336369	1.8401045669686449	2.9063207881110538	6.9474280365388035	0.5391266068444835	1.6516290507810099	855	host	gene-PA4203
gene-PA2217	13.950486236534607	27.52188569027268	17.88562733386492	21.9037178739177	10.84773744095872	3.988163428659529	5.5778943047574785	1.5750321519620951	0.4966191302898331	1.394446842780556	2.441881418762317	0.14550291946086913	0.0	1584	host	gene-PA2217
gene-PA5189	162.06505462904892	170.03620466069458	175.31456495570566	195.334728063732	47.25747003982017	41.163435479964924	114.47876364087516	8.843744888464835	4.976025345082289	13.364599443678994	4.559099678594425	2.535496418328017	1.5535124735068904	909	host	gene-PA5189
gene-PA1842	373.3657407305263	442.1697998503314	445.51471722536263	326.09599230474265	166.8579250009287	123.15894895776563	300.19212985603883	9.163823429597647	17.878288690433994	34.987938964312136	7.991611915949402	1.2698436607494037	2.77871475485589	363	host	gene-PA1842
gene-PA3908	212.79141672794125	242.1925940743996	211.49754322295274	357.15944674411685	127.67786968008416	65.4672365904572	259.0622021542918	10.972723992002598	4.64338886820994	28.37699325058432	9.20938135076074	1.9206385368834729	1.9613094978024495	720	host	gene-PA3908
gene-PA0129	140.30203300743378	105.46201575432221	126.47693614661625	139.34792339956542	86.93686720539775	39.13401476861775	176.68019271203804	13.782634293360184	6.3350238636972	16.241204404150007	10.25414310063696	2.259574749274674	3.1079574274900756	1428	host	gabP
gene-PA1780	4.505111151614846	6.059864739142609	3.6099431316057644	0.0	3.941012868458398	7.430311539633845	24.017355293879294	0.4238618635249675	0.601410322919798	0.8443439598487771	2.112243429073564	0.0	1.8507769835095196	327	host	nirD
gene-PA4876	371.49538305011816	258.4664047434304	318.2086393485881	283.95285206985693	216.6528987338608	122.54199013973523	355.6918107381581	15.266398597568832	17.67100418387824	61.622424826180755	8.408565581129372	12.692915548099473	7.6015970598057665	345	host	osmE
gene-PA3441	334.19164806631795	192.65319983190878	262.3225342300189	184.24892093942537	75.57257083867908	51.743863971839026	227.24754574937876	7.058477421756057	9.104684055313609	19.173644088232646	12.15126706003153	1.067021409379707	2.801870711146356	216	host	gene-PA3441
gene-PA4190	135.37915465629575	147.3352076050688	95.65896924929258	184.1423570753771	44.8590646054684	19.080444119069767	71.35231210897787	3.7053387969300418	3.6144911136884095	11.994339760458317	5.193260160203424	1.1552713003810362	0.8426678830515357	1197	host	pqsL
gene-PA5287	515.4436991413058	468.1826874986342	399.70137834145083	411.56070827657027	143.51336251460694	78.97934757974684	277.00603770804634	12.30634602405899	4.439304189498284	21.3983061788312	10.082505542029253	2.4278952159249316	1.6697378504348486	1329	host	amtB
gene-EST35_0170	0.0	0.0	0.0	0.0	330.277973822825	1062.9250482923505	81.21196963423054	4054.8915337637877	5378.754926668745	4383.346955061654	4541.502219397048	2840.3019530846104	4889.2439393393615	411	phage	gene-EST35_0170
gene-PA2394	8.031307964210578	12.346266477879334	26.661285605153786	7.152725902752674	6.356571378954316	3.4061381403648605	11.468567729407898	0.43178451517963984	0.3063258186834485	1.0751576124242606	3.1200006912624	0.1794989286806984	0.6284569819393696	1284	host	pvdN
gene-PA0918	203.93628841517696	292.36363815240486	309.62659777969435	265.8017220109743	75.11613598460596	86.74381187581281	216.36946651022816	4.544355061398832	9.313644017238838	21.122440700479242	3.522714177886621	3.3584936164082584	2.9396676313666688	549	host	gene-PA0918
gene-PA5421	133.81306398083998	122.19717246481072	154.44239202792363	118.20276927960059	59.78188103712352	31.991206333893523	125.98603936345559	6.930141468633219	6.391488206830153	9.893600349528047	6.791918746186046	2.1127023905718203	3.0260203680380644	1200	host	fdhA
gene-PA0676	46.03660458056421	35.090404255097674	56.563296443347824	45.70790538689591	26.848150166372836	10.62998944638867	41.92717219076038	2.598803050737457	1.229132347467337	2.3008372905879177	2.7340350885070945	0.9603192684417364	0.21014030333597672	960	host	vreR
gene-PA3114	600.9440224968754	556.5964574564238	564.0851697603553	561.3694933840264	168.2233744690214	117.80421204655842	461.1059291932849	12.761798974872361	8.48072668648792	29.605179123648732	5.635110966374578	3.4920700670608595	2.116098159467178	858	host	truA
