Geneid	0_R1	0_R2	0_R3	0_R4	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	25_R1	25_R2	25_R3	Entity	Symbol
gene-PA0602	146	123	183	146	96	56	113	34	28	22	45	1	9	host	gene-PA0602
gene-PA2890	4	1	7	14	20	9	14	6	0	3	18	3	1	host	atuE
gene-PA0566	113	81	90	149	147	78	139	58	18	43	38	11	2	host	gene-PA0566
gene-PA2449	376	287	380	604	695	265	536	189	57	122	72	8	14	host	gene-PA2449
gene-PA0007	304	200	317	332	331	193	335	99	61	106	120	27	25	host	gene-PA0007
gene-PA1768	246	232	452	435	316	201	344	51	74	219	20	13	30	host	gene-PA1768
gene-PA5101	37	20	35	47	42	31	34	24	6	11	44	5	5	host	gene-PA5101
gene-PA5384	4	3	10	2	9	1	3	1	1	0	18	0	0	host	gene-PA5384
gene-PA1399	163	106	125	262	321	91	138	152	13	33	63	8	3	host	gene-PA1399
gene-PA2033	30	14	39	30	20	18	21	11	5	2	22	1	0	host	gene-PA2033
gene-EST35_0226	0	0	0	0	67	281	39	1316	2123	291	20989	19729	12639	phage	gene-EST35_0226
gene-PA0729.1	208	255	483	396	849	149	185	159	24	49	41	7	13	host	gene-PA0729.1
gene-PA3058	25	27	50	56	52	56	62	18	9	27	48	4	6	host	pelG
gene-PA4318	191	276	347	606	239	138	260	39	27	63	12	3	4	host	gene-PA4318
gene-PA2168	2	1	6	0	6	2	1	3	0	1	29	0	0	host	gene-PA2168
gene-PA0906	137	101	160	157	158	90	92	43	39	39	26	11	15	host	gene-PA0906
gene-PA1668	13	12	10	18	98	15	35	10	7	9	21	3	3	host	gene-PA1668
gene-PA3180	37	14	33	31	42	29	53	10	7	25	11	2	2	host	gene-PA3180
gene-PA3606	74	35	80	103	98	56	90	28	24	32	28	11	5	host	gene-PA3606
gene-PA3475	77	76	147	154	114	68	111	54	19	48	31	10	4	host	pheC
gene-PA2335	11	3	23	5	21	7	13	12	3	7	59	5	6	host	gene-PA2335
gene-PA3263	279	271	364	538	251	197	320	47	71	180	37	16	24	host	gene-PA3263
gene-PA4603	139	78	124	132	123	59	159	71	24	64	37	6	6	host	gene-PA4603
gene-PA3332	5	0	2	2	6	1	2	2	3	1	21	2	0	host	gene-PA3332
gene-EST35_0196	0	0	0	0	84	1469	170	2173	1804	616	18731	15326	6042	phage	gene-EST35_0196
gene-PA1956	4	3	8	4	18	4	7	3	2	2	22	2	0	host	gene-PA1956
gene-PA0184	18	16	27	26	36	22	29	13	5	10	41	1	2	host	gene-PA0184
gene-PA0720	33	22	56	50	29	12	28	7	1	3	35	1	2	host	gene-PA0720
gene-PA4304	41	28	45	27	40	33	43	13	15	9	65	7	6	host	rcpA
gene-PA1437	62	45	96	50	76	80	94	21	23	43	24	11	3	host	gene-PA1437
gene-PA2766	10	13	15	13	26	19	31	6	3	15	2	7	3	host	gene-PA2766
gene-PA0551	382	291	475	532	383	207	335	102	38	106	63	20	13	host	epd
gene-PA2439	35	28	38	82	60	45	109	21	5	33	27	2	3	host	gene-PA2439
gene-PA4791	51	38	68	93	92	39	65	27	12	18	24	4	4	host	gene-PA4791
gene-PA0719	16	6	19	20	12	9	30	6	2	5	11	0	1	host	gene-PA0719
gene-PA0406	189	167	266	314	184	111	210	42	19	58	62	6	8	host	tonB3
gene-EST35_0268	0	0	0	0	11	74	8	9711	7298	4365	7729	3239	5427	phage	gene-EST35_0268
gene-PA3052	48	45	106	114	61	48	74	17	13	46	51	8	9	host	gene-PA3052
gene-PA1626	58	72	97	143	116	72	85	48	23	27	20	2	1	host	gene-PA1626
gene-PA0134	62	47	87	81	136	88	131	47	25	54	84	11	18	host	gene-PA0134
gene-PA1447	82	71	92	115	114	73	148	18	15	34	19	2	3	host	fliQ
gene-PA3896	102	63	102	139	82	62	63	19	16	25	54	4	4	host	gene-PA3896
gene-PA3040	71	42	97	115	67	134	203	8	44	88	5	25	17	host	gene-PA3040
gene-PA2913	36	55	92	92	41	56	51	9	9	15	38	3	2	host	gene-PA2913
gene-PA3916	103	90	107	147	102	67	118	26	18	37	20	5	11	host	moaE
gene-PA0198	14	14	22	29	27	14	40	14	5	4	32	3	4	host	exbB1
gene-PA0055	71	48	115	104	106	86	89	38	24	40	53	5	4	host	gene-PA0055
gene-PA2406	13	11	21	34	43	13	18	11	4	9	10	0	0	host	gene-PA2406
gene-PA1999	27	20	37	35	33	29	58	11	3	27	23	10	5	host	dhcA
gene-PA3846	152	109	156	235	321	131	244	149	23	55	32	11	5	host	gene-PA3846
gene-PA0513	3	2	5	11	14	5	113	5	1	4	10	2	3	host	gene-PA0513
gene-PA0164	153	52	116	181	133	278	398	69	45	60	75	17	13	host	gene-PA0164
gene-PA4892	16	15	28	50	29	20	19	5	1	2	23	2	0	host	ureF
gene-PA0457	51	47	92	109	89	45	184	27	13	40	61	4	5	host	gene-PA0457
gene-PA0327	102	55	109	88	94	69	98	23	21	29	57	8	9	host	gene-PA0327
gene-PA3407	64	64	69	85	128	55	72	51	14	24	25	3	6	host	hasAp
gene-PA0233	53	45	98	82	91	45	83	31	5	18	36	4	6	host	gene-PA0233
gene-PA3091	206	178	286	276	174	133	247	49	37	58	44	5	8	host	gene-PA3091
gene-PA4811	144	116	157	376	331	183	654	89	45	87	52	24	17	host	fdnH
gene-PA3883	60	41	77	104	101	48	106	42	8	22	19	0	3	host	gene-PA3883
gene-PA0015	86	90	124	198	136	84	171	44	21	45	22	9	9	host	gene-PA0015
gene-PA0033	79	43	56	86	99	50	85	47	11	27	44	2	5	host	gene-PA0033
gene-PA5218	110	65	123	117	141	83	85	40	15	34	41	4	8	host	gene-PA5218
gene-EST35_0444	0	0	0	0	852	1342	185	6097	4298	2701	1588	1025	2546	phage	gene-EST35_0444
gene-PA2710	30	30	38	59	49	33	72	11	9	21	12	5	2	host	gene-PA2710
gene-PA0306a	126	103	171	175	122	108	183	20	29	70	18	19	8	host	gene-PA0306a
gene-PA1734	28	29	40	47	30	20	23	7	6	10	9	1	4	host	gene-PA1734
gene-PA0831	539	454	668	852	494	358	627	189	67	103	66	7	17	host	oruR
gene-PA4092	11	12	13	12	16	14	22	5	5	4	16	1	0	host	hpaC
gene-PA0721	2	3	18	13	5	9	14	2	5	2	4	0	0	host	gene-PA0721
gene-PA2698	37	16	39	34	32	29	27	4	13	16	18	7	1	host	gene-PA2698
gene-PA2442	23	13	21	42	98	25	65	43	15	24	33	5	2	host	gcvT2
gene-PA2563	44	41	52	81	65	59	97	15	15	32	30	11	12	host	gene-PA2563
gene-PA0648	89	58	170	90	105	85	57	25	38	31	19	4	6	host	gene-PA0648
gene-PA1701	23	11	19	48	28	11	27	6	1	2	5	0	1	host	gene-PA1701
gene-PA1732	15	6	9	14	26	25	24	4	5	10	13	3	4	host	gene-PA1732
gene-PA1877	10	7	18	12	23	12	20	5	1	3	21	1	2	host	gene-PA1877
gene-PA2037	88	52	144	91	73	106	113	33	52	30	117	27	27	host	gene-PA2037
gene-PA4835	33	23	39	38	31	18	32	10	7	7	60	1	5	host	gene-PA4835
gene-PA0856	309	213	445	583	264	185	450	34	54	229	20	15	22	host	gene-PA0856
gene-PA0873	273	200	309	342	326	169	253	128	46	86	91	7	16	host	phhR
gene-PA2866	54	28	75	108	89	47	85	26	10	29	25	1	5	host	mttC
gene-PA3023	36	13	39	68	92	45	105	28	15	34	28	4	6	host	gene-PA3023
gene-EST35_0012	0	0	0	0	675	1759	159	2381	1456	1178	1551	736	1085	phage	gene-EST35_0012
gene-PA2200	137	65	121	138	223	113	157	69	19	32	50	3	5	host	gene-PA2200
gene-PA3990	50	71	330	150	41	64	85	4	25	21	12	6	4	host	gene-PA3990
gene-PA4428	245	233	322	418	262	148	371	42	51	130	34	14	15	host	sspA
gene-PA2326	13	13	20	19	12	12	17	4	7	5	17	2	0	host	gene-PA2326
gene-PA2224	20	10	35	29	7	26	22	5	9	8	19	3	3	host	gene-PA2224
gene-PA4313	144	156	252	288	356	207	286	141	52	93	72	11	16	host	gene-PA4313
gene-PA0196	76	54	125	117	142	79	74	31	15	22	48	7	3	host	pntB
gene-PA0402	227	206	318	448	300	210	355	70	65	98	57	27	17	host	pyrB
gene-PA1520	336	228	422	402	361	203	264	112	57	113	39	17	19	host	gene-PA1520
gene-PA2902	165	122	214	234	349	254	494	74	79	129	43	23	16	host	gene-PA2902
gene-PA1832	283	216	331	359	294	187	299	88	38	85	34	15	18	host	gene-PA1832
gene-PA4955	123	57	157	183	178	94	158	50	19	33	36	4	10	host	gene-PA4955
gene-PA4422	203	123	216	279	224	191	289	114	60	97	70	8	17	host	gene-PA4422
gene-EST35_0178	0	0	0	0	10	347	17	1887	12212	5327	1264	3707	11428	phage	gene-EST35_0178
gene-PA3195	232	125	194	147	221	183	398	59	47	121	44	34	17	host	gapA
gene-PA4192	37	8	11	13	9	6	9	8	5	4	38	1	3	host	gene-PA4192
gene-PA3025	68	56	62	118	148	71	110	54	13	21	35	2	2	host	gene-PA3025
gene-PA2538	70	62	89	187	166	52	102	41	6	12	20	1	0	host	gene-PA2538
gene-PA4584	69	43	70	60	82	74	97	18	25	44	48	11	12	host	gene-PA4584
gene-PA1235	31	19	47	45	38	24	46	12	5	9	16	2	6	host	gene-PA1235
gene-PA1763	16	12	23	14	16	14	22	2	3	13	22	1	2	host	gene-PA1763
gene-PA2826	57	43	82	80	41	52	42	8	16	25	7	0	4	host	gene-PA2826
gene-PA2774	232	155	246	300	298	135	215	78	20	44	36	10	6	host	gene-PA2774
gene-PA4348	189	98	137	510	396	82	324	36	13	38	41	10	6	host	gene-PA4348
gene-PA3492	52	41	79	84	117	89	151	29	24	50	22	5	8	host	gene-PA3492
gene-PA2214	3	5	7	5	9	13	7	7	1	4	18	2	0	host	gene-PA2214
gene-PA5401	19	12	27	23	35	11	14	18	4	1	23	5	0	host	gene-PA5401
gene-PA4926	37	36	46	42	58	34	57	21	5	9	73	0	3	host	gene-PA4926
gene-PA5149	166	162	212	338	216	132	215	64	18	65	40	7	9	host	gene-PA5149
gene-PA2718	49	26	73	70	49	38	51	13	8	14	13	2	5	host	gene-PA2718
gene-PA1914	13	7	26	14	16	16	15	9	5	3	49	7	3	host	gene-PA1914
gene-PA2925	7	2	13	4	9	3	10	1	1	1	33	0	1	host	hisM
gene-PA0341	294	239	421	531	301	206	357	56	49	113	46	5	19	host	lgt
gene-PA2355	10	5	16	20	11	9	9	7	3	2	37	3	2	host	gene-PA2355
gene-EST35_0363	0	0	0	0	3647	2248	126	24035	21653	8247	42180	26903	35127	phage	gene-EST35_0363
gene-PA0046	306	218	370	538	220	140	164	26	25	45	32	7	4	host	gene-PA0046
gene-PA3092	108	65	108	85	214	101	126	77	31	28	77	11	12	host	fadH1
gene-PA3535	145	91	188	244	269	105	208	89	23	45	84	7	14	host	gene-PA3535
gene-PA0380	222	190	389	356	206	157	189	46	24	50	14	6	3	host	gene-PA0380
gene-PA3954	20	20	34	32	28	16	28	10	3	4	29	4	3	host	gene-PA3954
gene-PA3101	132	86	134	116	73	55	115	14	19	40	22	5	2	host	xcpT
gene-PA1752	247	157	241	248	500	202	321	138	28	64	57	14	17	host	gene-PA1752
gene-PA5293	61	46	57	94	85	52	51	28	6	18	62	6	2	host	gene-PA5293
gene-PA3638	230	192	254	438	445	163	407	170	53	98	99	17	11	host	gene-PA3638
gene-EST35_0434	0	0	0	0	3651	3403	207	6602	3938	4741	2275	843	1964	phage	gene-EST35_0434
gene-PA0287	27	25	43	39	44	16	49	8	4	13	61	2	3	host	gpuP
gene-PA2199	174	109	137	172	201	77	178	58	18	38	21	10	6	host	gene-PA2199
gene-PA3619	42	34	52	46	55	52	65	24	4	15	76	5	3	host	gene-PA3619
gene-PA1813	89	58	112	98	68	50	91	16	10	29	16	1	2	host	gene-PA1813
gene-PA3239	79	62	111	86	107	65	99	24	27	58	28	15	16	host	gene-PA3239
gene-PA4844	72	47	96	136	108	57	95	45	9	11	60	6	3	host	gene-PA4844
gene-PA0276	31	37	51	95	73	26	35	5	3	9	37	2	4	host	gene-PA0276
gene-PA4736	121	85	129	167	205	96	252	49	32	132	30	20	20	host	gene-PA4736
gene-PA3722	246	162	259	398	269	85	192	46	23	43	34	6	12	host	gene-PA3722
gene-PA4724	325	288	315	590	422	146	409	113	29	56	67	13	11	host	gene-PA4724
gene-PA2276	18	4	17	27	19	18	17	8	5	14	21	3	2	host	gene-PA2276
gene-PA4551	67	56	79	99	103	49	103	34	30	53	27	8	2	host	pilV
gene-PA1566	17	25	28	34	49	26	77	24	5	11	24	0	2	host	gene-PA1566
gene-PA3971	41	21	46	50	109	57	131	43	11	17	16	1	6	host	gene-PA3971
gene-PA2126	8	6	12	27	26	11	83	13	0	10	14	0	3	host	gene-PA2126
gene-PA5099	15	16	34	21	26	24	33	3	4	13	49	1	4	host	gene-PA5099
gene-PA1324.1	38	49	118	94	38	52	112	6	8	14	8	6	1	host	gene-PA1324.1
gene-PA3422	39	14	40	27	41	34	30	10	8	11	57	5	4	host	gene-PA3422
gene-PA2871	168	108	194	238	230	95	170	104	17	40	48	5	10	host	gene-PA2871
gene-PA1446	184	160	311	361	269	166	303	54	37	73	20	13	12	host	fliP
gene-PA3735	585	450	733	753	669	385	395	166	101	199	68	22	23	host	thrC
gene-PA0399	254	143	245	376	317	181	254	82	68	146	67	23	25	host	gene-PA0399
gene-PA2310	91	4	13	17	29	12	15	8	5	4	15	1	0	host	gene-PA2310
gene-PA0487	63	48	118	96	86	49	84	26	9	18	21	4	5	host	gene-PA0487
gene-PA3734	37	18	53	39	43	24	36	14	6	13	62	2	2	host	gene-PA3734
gene-PA1924	6	2	2	3	7	2	6	3	2	4	14	0	1	host	gene-PA1924
gene-PA3173	119	96	192	177	214	117	176	49	35	75	46	7	9	host	gene-PA3173
gene-PA2387	135	108	233	219	181	121	201	48	29	61	20	5	5	host	fpvI
gene-PA2263	6	2	11	7	16	11	5	3	3	5	25	2	2	host	gene-PA2263
gene-PA5160.1	73	63	310	172	370	109	137	257	21	19	128	7	11	host	gene-PA5160.1
gene-PA1263	54	69	99	99	103	72	74	26	19	14	52	6	4	host	gene-PA1263
gene-PA4401	386	257	390	380	453	257	413	186	50	97	41	17	11	host	gene-PA4401
gene-PA4340	299	212	343	397	366	171	315	105	39	73	45	13	14	host	gene-PA4340
gene-PA3624	299	223	342	352	355	281	366	104	69	125	31	24	23	host	pcm
gene-PA1927	53	36	83	99	143	64	116	55	15	37	60	8	7	host	metE
gene-PA3630	29	34	47	47	49	19	36	10	6	12	36	4	7	host	gfnR
gene-PA4528	271	266	460	446	181	162	717	38	27	75	44	16	12	host	pilD
gene-PA4360a	12	13	15	25	12	10	20	4	2	2	12	2	0	host	gene-PA4360a
gene-PA2455	60	70	90	118	129	77	123	35	20	29	27	4	6	host	gene-PA2455
gene-PA1289	26	17	43	55	43	30	43	11	9	12	9	3	1	host	gene-PA1289
gene-PA4425	242	245	429	448	266	228	329	59	71	120	26	12	22	host	gene-PA4425
gene-EST35_0282	0	0	0	0	2960	3799	140	15962	12582	9068	21727	11938	16414	phage	gene-EST35_0282
gene-PA3572	30	29	32	82	98	127	122	12	37	56	6	29	28	host	gene-PA3572
gene-PA2395	13	12	16	8	25	12	10	7	3	5	24	0	2	host	pvdO
gene-PA3797	338	228	262	339	385	177	344	111	42	86	50	6	13	host	gene-PA3797
gene-PA5355	48	29	75	61	54	41	55	11	7	18	70	6	1	host	glcD
gene-EST35_0106	0	0	0	0	3	225	13	91	1459	949	445	1142	2211	phage	gene-EST35_0106
gene-PA1692	4	8	9	21	4	7	6	1	3	3	10	1	0	host	gene-PA1692
gene-PA2558	78	82	94	134	128	69	135	42	19	56	23	7	9	host	gene-PA2558
gene-PA1879	12	10	12	21	31	12	22	9	4	4	17	1	0	host	gene-PA1879
gene-PA2446	30	7	34	39	64	47	90	24	11	30	16	5	5	host	gcvH2
gene-PA4356	109	108	143	253	86	90	174	47	19	25	70	10	4	host	xenB
gene-PA1275	183	125	187	362	318	144	226	112	15	45	27	4	2	host	cobD
gene-PA3791	116	92	148	139	248	218	291	80	60	110	28	15	23	host	gene-PA3791
gene-PA1704	22	15	24	32	19	11	21	3	0	10	8	0	1	host	pcrR
gene-PA2070	62	64	93	88	154	74	92	75	15	27	95	4	5	host	gene-PA2070
gene-EST35_0201	0	0	0	0	41	26	10	72	46	58	594	565	97	phage	gene-EST35_0201
gene-PA0920	143	188	294	366	396	147	300	130	88	103	90	11	16	host	gene-PA0920
gene-PA4680	23	18	33	16	31	24	64	14	1	5	26	5	5	host	gene-PA4680
gene-PA3203	251	185	323	412	433	222	336	144	26	86	31	4	11	host	gene-PA3203
gene-PA3479	10	10	17	19	33	20	20	7	3	5	46	1	0	host	rhlA
gene-PA0736	127	92	142	172	147	208	156	31	21	34	58	5	11	host	gene-PA0736
gene-PA2706	67	58	83	98	90	44	65	26	11	26	16	4	3	host	gene-PA2706
gene-PA4039	27	20	44	33	38	38	52	10	14	16	79	6	5	host	gene-PA4039
gene-PA1649	30	13	40	42	124	29	50	12	7	14	17	4	2	host	gene-PA1649
gene-PA4880	53	30	71	89	99	79	144	17	37	62	59	20	12	host	gene-PA4880
gene-PA2436	59	46	45	60	64	28	71	10	4	13	12	2	1	host	gene-PA2436
gene-PA0985	203	86	236	168	104	84	94	19	25	22	118	11	5	host	pyoS5
gene-PA2261	19	12	16	26	51	32	46	44	6	8	34	5	1	host	gene-PA2261
gene-PA3069	61	43	62	127	273	61	236	41	32	69	33	7	4	host	gene-PA3069
gene-EST35_0084	0	0	0	0	134	373	187	168	225	154	16	69	110	phage	gene-EST35_0084
gene-EST35_0460	0	0	0	0	21	102	6	153	1004	522	20	306	701	phage	gene-EST35_0460
gene-PA1314	23	13	16	16	33	19	34	9	4	8	9	0	5	host	gene-PA1314
gene-PA2086	8	5	7	10	11	6	10	4	0	2	19	1	1	host	gene-PA2086
gene-PA0463	101	88	120	139	111	67	120	29	17	35	40	5	7	host	creB
gene-PA4911	6	6	17	6	8	8	4	2	4	1	31	4	3	host	gene-PA4911
gene-PA1966	91	73	97	183	129	61	112	27	11	32	14	2	5	host	gene-PA1966
gene-PA1184	57	41	76	86	71	44	40	22	10	13	38	3	1	host	gene-PA1184
gene-PA5520	133	105	166	176	195	148	207	79	33	62	26	11	13	host	gene-PA5520
gene-PA4278	99	123	101	102	130	113	159	23	24	58	24	11	13	host	gene-PA4278
gene-PA4345	32	26	41	55	55	36	386	13	20	43	23	12	8	host	gene-PA4345
gene-PA4738	251	141	230	280	241	212	284	100	63	124	42	19	35	host	gene-PA4738
gene-PA2114	237	264	152	398	144	52	107	51	27	75	47	5	13	host	gene-PA2114
gene-EST35_0424	0	0	0	0	3337	3705	662	24004	9724	3333	15896	8227	13131	phage	gene-EST35_0424
gene-PA1826	99	78	129	153	158	62	77	61	16	23	21	3	2	host	gene-PA1826
gene-PA1292	84	60	69	131	81	72	67	16	12	28	26	6	9	host	gene-PA1292
gene-PA3350	395	282	523	446	343	300	654	82	46	95	28	9	11	host	gene-PA3350
gene-PA2031	16	13	9	17	20	11	12	2	1	7	7	3	3	host	gene-PA2031
gene-PA1712	51	40	49	69	121	48	144	43	10	33	59	4	3	host	exsB
gene-PA1238	3	6	6	11	13	8	10	6	0	2	47	1	2	host	gene-PA1238
gene-PA5467	31	23	45	52	46	33	57	7	3	8	32	2	1	host	gene-PA5467
gene-PA1466	43	30	53	95	129	40	108	21	14	24	24	6	2	host	gene-PA1466
gene-PA3201	262	304	625	494	278	288	440	33	80	200	33	23	21	host	gene-PA3201
gene-PA3782	287	209	328	369	519	236	326	181	34	69	67	4	8	host	gene-PA3782
gene-PA0121	57	42	75	82	71	33	50	15	6	8	33	3	0	host	gene-PA0121
gene-PA2415	2	5	4	8	14	8	13	3	4	8	12	0	4	host	gene-PA2415
gene-PA2318	104	54	66	74	98	50	88	33	12	22	17	7	1	host	gene-PA2318
gene-PA5321	141	132	160	282	216	143	217	49	31	69	41	5	14	host	dut
gene-PA0274	9	3	12	16	13	9	10	3	2	4	33	1	1	host	gene-PA0274
gene-PA5517	112	75	134	152	97	56	136	34	15	18	76	3	10	host	gene-PA5517
gene-PA4522	71	52	119	90	72	56	101	14	8	29	36	4	4	host	ampD
gene-PA3230	118	71	130	136	110	83	115	39	39	27	32	11	4	host	gene-PA3230
gene-PA2961	381	227	320	499	611	268	579	167	67	123	59	13	10	host	holB
gene-PA4632	573	498	752	983	656	319	375	168	64	131	80	18	29	host	gene-PA4632
gene-PA2980	78	56	86	113	68	58	77	8	13	38	12	3	6	host	gene-PA2980
gene-PA2656	197	156	201	327	340	184	363	81	43	84	58	8	13	host	gene-PA2656
gene-PA4509	53	36	47	60	104	64	101	45	11	24	35	4	4	host	gene-PA4509
gene-PA4977	48	30	66	79	85	47	66	26	11	16	62	3	5	host	aruI
gene-PA0864	33	22	47	35	36	32	32	18	6	22	20	6	2	host	gene-PA0864
gene-PA0557	40	46	81	74	93	56	96	41	24	26	53	6	11	host	gene-PA0557
gene-EST35_0227	0	0	0	0	73	227	941	1598	2343	479	55631	28578	16982	phage	gene-EST35_0227
gene-PA0278	26	14	23	28	43	22	41	13	4	4	34	2	2	host	gene-PA0278
gene-PA4709	21	12	36	21	21	15	28	7	4	9	37	2	3	host	gene-PA4709
gene-PA1896	23	8	24	15	35	23	21	18	1	10	16	6	3	host	gene-PA1896
gene-PA5538	38	31	54	77	64	32	57	23	16	21	40	12	10	host	amiA
gene-PA1916	7	4	10	2	21	8	9	6	1	3	33	3	2	host	gene-PA1916
gene-PA2253	387	406	484	889	750	231	314	234	29	74	77	6	9	host	ansA
gene-PA4975	120	100	149	222	161	113	145	43	21	50	25	6	4	host	gene-PA4975
gene-PA2003	26	16	45	33	37	44	58	18	4	21	20	1	3	host	bdhA
gene-PA1363	55	32	60	63	51	23	62	12	4	14	39	2	4	host	gene-PA1363
gene-PA0916	327	294	472	635	457	236	262	97	75	143	53	16	39	host	gene-PA0916
gene-PA0473	40	37	74	65	64	40	47	15	15	25	32	4	4	host	gene-PA0473
gene-PA4128	18	9	22	40	20	12	14	10	5	5	20	6	1	host	gene-PA4128
gene-PA5461	462	379	522	670	319	225	376	24	67	212	45	28	18	host	gene-PA5461
gene-PA0075	183	170	202	355	321	163	237	60	25	63	28	8	12	host	pppA
gene-PA2324	9	4	7	17	18	4	14	5	1	2	26	1	0	host	gene-PA2324
gene-PA3123	33	19	45	40	61	46	84	23	14	24	28	10	6	host	gene-PA3123
gene-PA2488	0	0	0	0	1	0	0	0	0	1	0	0	0	host	gene-PA2488
gene-PA3461	32	25	42	49	49	52	65	23	8	26	43	4	5	host	gene-PA3461
gene-PA2907	121	100	153	217	274	101	182	88	35	58	40	5	8	host	cobL
gene-PA1799	43	26	50	72	40	36	39	9	13	26	22	3	7	host	parR
gene-PA1827	14	13	31	32	15	6	13	9	2	2	19	1	0	host	gene-PA1827
gene-PA2690	131	76	145	106	156	89	145	48	14	28	47	5	5	host	gene-PA2690
gene-PA5519	67	63	123	115	74	37	99	21	16	63	51	6	6	host	gene-PA5519
gene-PA0554	337	244	356	479	554	219	301	106	53	96	29	20	16	host	gene-PA0554
gene-PA0587	60	50	81	82	79	134	183	11	51	77	74	35	35	host	gene-PA0587
gene-PA3583	113	97	172	156	104	71	137	26	24	34	31	3	8	host	glpR
gene-PA5043	433	329	434	455	244	147	233	53	37	41	46	6	13	host	pilN
gene-PA5297	76	41	84	103	113	65	107	38	19	37	92	7	4	host	poxB
gene-PA1574	221	138	310	287	164	133	152	19	26	60	21	3	10	host	gene-PA1574
gene-PA1631	33	28	30	45	42	20	27	11	14	13	45	1	2	host	gene-PA1631
gene-PA5296	531	393	831	889	616	383	712	135	132	240	110	21	34	host	rep
gene-PA4393	401	392	572	615	458	304	453	119	62	98	89	15	27	host	ampG
gene-PA0981	48	28	44	28	11	37	44	5	20	4	109	12	4	host	gene-PA0981
gene-PA4989	55	54	94	82	162	61	88	33	13	19	38	6	7	host	gene-PA4989
gene-EST35_0245	0	0	0	0	66	56	22	1263	1258	252	37784	29793	9118	phage	gene-EST35_0245
gene-PA2499	10	11	15	24	26	19	25	10	2	6	2	2	4	host	gene-PA2499
gene-PA0841	29	24	37	29	37	25	41	5	6	21	51	2	4	host	gene-PA0841
gene-PA1672	67	28	69	58	86	65	93	25	15	26	18	6	12	host	gene-PA1672
gene-PA3392	20	12	36	23	48	6	197	30	7	25	71	3	7	host	nosZ
gene-PA2431	43	33	29	95	78	37	68	30	5	13	59	3	0	host	gene-PA2431
gene-EST35_0022	0	0	0	0	323	1660	63	1658	3370	2825	1091	998	1899	phage	gene-EST35_0022
gene-PA3080	144	115	151	178	114	87	215	45	19	38	23	5	4	host	gene-PA3080
gene-PA3947	68	39	89	74	73	40	66	27	6	21	63	4	7	host	rocR
gene-PA3684	186	159	230	393	477	134	309	170	30	71	47	3	6	host	gene-PA3684
gene-PA2227	136	80	213	152	54	60	103	30	33	20	49	10	9	host	vqsM
gene-PA4717	247	192	294	403	423	264	460	130	85	136	63	29	28	host	gene-PA4717
gene-PA0820	232	144	288	188	163	93	132	33	24	37	33	9	2	host	gene-PA0820
gene-PA0154	32	27	66	55	37	29	52	10	10	7	29	4	4	host	pcaG
gene-PA4724.1	29	33	112	57	38	37	56	7	2	11	35	1	1	host	gene-PA4724.1
gene-PA3518	1	2	12	3	1	6	7	1	2	1	12	2	2	host	gene-PA3518
gene-PA1223	36	31	53	52	68	24	52	30	8	12	37	5	4	host	gene-PA1223
gene-PA2884	102	72	122	128	100	83	126	25	18	47	37	7	7	host	gene-PA2884
gene-PA1890	90	65	105	133	158	65	155	30	28	66	29	11	13	host	gene-PA1890
gene-PA0645	45	40	66	67	68	44	51	10	16	21	17	3	4	host	gene-PA0645
gene-PA2360	18	13	12	28	38	30	36	18	9	12	18	4	5	host	gene-PA2360
gene-PA3601	28	12	46	31	11	27	26	8	4	22	15	5	8	host	gene-PA3601
gene-PA2057	18	12	43	27	43	28	29	12	2	6	47	4	3	host	gene-PA2057
gene-PA0561	108	76	163	115	64	44	132	8	7	33	57	3	3	host	gene-PA0561
gene-PA3488	55	51	97	60	62	59	54	35	16	25	33	5	4	host	gene-PA3488
gene-PA1933	406	332	476	648	657	383	702	151	81	155	78	26	30	host	gene-PA1933
gene-PA0635	109	56	52	115	259	92	60	104	41	38	46	13	10	host	gene-PA0635
gene-PA4799	25	21	30	32	39	19	44	20	5	12	66	3	0	host	gene-PA4799
gene-PA0836.1	28	17	20	53	59	31	45	2	10	18	3	7	7	host	gene-PA0836.1
gene-PA0814	7	5	8	9	14	13	11	8	4	4	3	1	0	host	gene-PA0814
gene-PA3493	92	74	122	184	163	86	185	55	15	44	24	4	8	host	gene-PA3493
gene-PA3901	100	71	101	173	247	149	244	95	76	135	122	33	32	host	fecA
gene-PA3825	134	96	195	235	165	106	200	44	24	47	69	11	4	host	gene-PA3825
gene-PA1937	13	7	23	13	11	11	24	6	1	6	7	1	2	host	gene-PA1937
gene-PA3595	56	42	79	97	80	41	86	20	8	18	54	5	1	host	gene-PA3595
gene-PA2489	0	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA2489
gene-PA3170	147	117	199	278	272	139	243	94	46	99	40	11	21	host	gene-PA3170
gene-PA0394	339	278	457	552	522	220	276	132	64	76	53	12	15	host	gene-PA0394
gene-PA1271	639	414	763	816	512	396	520	142	73	98	130	18	13	host	gene-PA1271
gene-PA1637	46	35	73	71	80	57	77	25	7	18	12	3	5	host	kdpE
gene-PA1710	304	169	224	249	209	142	411	41	21	69	16	2	7	host	exsC
gene-PA3372	32	14	31	45	50	27	60	10	5	8	12	1	4	host	gene-PA3372
gene-PA2490	0	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-PA2490
