Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b2948	247	1753	459	1641	184	346	56	138	37	106	28	52	host	yqgE
gene-b1338	10	52	14	155	13	200	2	137	3	123	2	54	host	abgA
gene-b0987	18	110	40	209	21	88	4	48	5	40	1	21	host	gfcA
gene-b1117	265	1531	494	1737	136	222	91	122	38	56	37	35	host	lolD
gene-b0435	327	1806	286	1770	111	560	40	217	25	153	18	80	host	bolA
gene-b1497	5	40	6	111	6	104	1	82	1	39	0	38	host	ydeM
gene-b2319	532	2625	967	3652	406	507	173	199	96	144	89	77	host	usg
gene-b2167	628	747	461	686	249	453	89	291	45	189	40	81	host	fruA
gene-b2611	92	922	108	636	41	210	25	151	17	94	14	41	host	ypjD
gene-b2473	98	703	132	730	33	190	16	110	6	62	6	30	host	ypfH
gene-T4p028	0	0	693	17938	1672	26901	122	13805	1260	12430	65	10109	phage	mrh.2
gene-b1625	30	139	58	272	7	57	2	29	4	24	2	5	host	cnu
gene-b1807	197	1594	321	1370	166	286	119	129	66	104	45	48	host	tsaB
gene-b3484	12	82	15	180	4	222	0	167	4	80	1	68	host	yhhI
gene-b3728	233	756	103	1576	50	559	29	314	16	231	34	84	host	pstS
gene-b1724	80	193	145	354	58	90	18	35	8	37	4	9	host	ydiZ
gene-b3334	17	69	17	137	6	205	6	113	3	83	2	47	host	gspM
gene-b0900	16	78	17	169	5	156	6	98	1	60	2	23	host	ycaN
gene-b3338	122	511	180	1318	89	872	72	508	37	326	20	148	host	chiA
gene-T4t001	2	0	4	3487	1690	53506	4899	64311	11182	103175	3195	62238	phage	gene-T4t001
gene-b4033	35	182	48	419	15	510	4	389	7	244	18	80	host	malF
gene-b1970	6	43	9	82	2	51	0	21	1	21	0	11	host	hiuH
gene-b3116	23	182	27	368	16	305	7	212	13	133	5	72	host	tdcC
gene-b1282	194	2148	217	1301	76	134	42	51	27	60	25	23	host	yciH
gene-b3804	391	1813	659	1764	225	428	118	292	66	158	62	62	host	hemD
gene-b0766	204	1371	204	1493	80	292	52	128	40	123	23	48	host	ybhA
gene-b1196	1	18	8	58	1	54	0	47	1	22	0	15	host	ycgY
gene-b4048	4	35	5	87	7	120	6	83	12	52	7	23	host	yjbM
gene-b2165	2	47	5	112	5	160	2	116	1	87	0	45	host	psuG
gene-b0976	2	28	11	81	3	59	3	32	1	37	0	17	host	hyaE
gene-b1038	28	70	37	141	10	64	0	39	2	30	0	7	host	csgF
gene-b1946	9	40	11	60	1	68	0	68	0	44	1	18	host	fliN
gene-b4673	2	12	2	17	2	13	0	7	0	9	1	4	host	ymjD
gene-b1058	2	19	2	28	1	42	0	23	1	20	0	9	host	yceO
gene-T4p007	0	0	459	30289	3477	67345	698	28382	1790	12044	83	5309	phage	39.1
gene-b0915	262	2241	556	3164	275	526	120	225	93	155	56	66	host	lpxK
gene-b4439	7	18	9	36	2	11	0	6	0	4	0	1	host	micF
gene-b2267	119	304	140	391	49	150	18	85	19	51	7	35	host	elaA
gene-b3452	16	190	26	360	10	280	8	217	0	137	0	66	host	ugpA
gene-b2146	15	72	12	176	9	165	6	134	1	76	2	31	host	preT
gene-b1311	3	43	1	110	2	137	1	104	0	60	0	22	host	ycjO
gene-b0736	205	2049	331	917	86	270	45	84	23	62	16	25	host	ybgC
gene-T4p062	0	0	5	1094	1327	79935	1342	79607	3968	86955	549	35347	phage	a-gt.3
gene-b0854	899	3432	911	3759	373	766	129	301	74	225	49	89	host	potF
gene-b3267	36	47	42	76	37	71	38	47	57	26	22	12	host	yhdV
gene-b0417	185	869	465	804	154	325	78	199	37	127	44	39	host	thiL
gene-b1709	196	1206	294	1406	111	388	53	160	20	93	14	48	host	btuD
gene-b2832	90	742	142	1080	60	228	27	137	16	81	2	43	host	ygdQ
gene-b0524	197	2763	457	3229	191	557	74	210	51	178	46	51	host	lpxH
gene-b2709	33	211	39	408	14	334	9	234	7	161	6	43	host	norR
gene-b0591	162	1593	393	2629	186	594	50	299	29	220	19	111	host	entS
gene-b1213	102	837	184	976	94	132	21	52	12	40	5	18	host	ychQ
gene-T4p087	0	0	485	44896	7215	145513	1193	65343	1484	13693	46	11818	phage	nrdC.3
gene-b0342	6	44	13	112	2	127	0	95	3	62	1	17	host	lacA
gene-b3632	430	1206	415	2249	115	483	45	256	67	169	14	103	host	waaQ
gene-b3907	30	147	19	350	4	497	3	313	4	179	3	76	host	rhaT
gene-b1111	58	339	48	234	25	136	13	63	4	48	4	24	host	comR
gene-b3700	284	1210	773	1696	337	514	167	285	78	212	50	67	host	recF
gene-b1455	0	6	0	12	0	25	0	16	0	9	0	3	host	yncH
gene-b0088	554	2220	1133	3251	440	500	150	294	82	212	91	89	host	murD
gene-b2813	455	2832	503	2661	267	785	100	297	92	229	44	116	host	mltA
gene-b3918	73	534	102	457	47	284	18	182	13	124	12	49	host	cdh
gene-b3210	481	2060	578	1843	152	711	74	438	70	308	43	152	host	arcB
gene-b0698	4	64	2	244	3	303	1	199	3	123	0	47	host	kdpA
gene-b2675	149	383	304	795	86	428	20	291	6	254	7	62	host	nrdE
gene-b2620	237	3149	361	3254	156	699	68	215	40	154	32	63	host	smpB
gene-b4324	131	831	136	785	54	254	32	496	21	126	16	62	host	uxuR
gene-b0963	193	816	195	1128	104	281	34	84	21	58	17	30	host	mgsA
gene-b4463	23	103	9	248	8	262	2	201	0	162	2	54	host	ygcU
gene-b4346	97	785	39	818	15	278	3	138	6	117	2	67	host	mcrB
gene-b1077	66	162	73	239	48	127	18	80	5	48	6	19	host	flgF
gene-b1359	12	46	5	77	1	78	1	65	1	40	1	17	host	ydaU
gene-b2366	123	379	132	507	54	253	22	191	18	90	3	54	host	dsdA
gene-b0328	7	76	5	175	3	172	1	124	0	58	1	37	host	yahN
gene-b1361	11	37	14	60	5	60	1	45	1	26	1	10	host	ydaW
gene-b1507	75	317	29	235	8	157	7	129	1	90	3	55	host	hipA
gene-b2053	11	68	14	121	10	162	3	117	2	69	1	22	host	gmd
gene-b0891	597	1138	721	870	247	212	97	101	60	55	32	28	host	lolA
gene-b3720	8	840	18	354	11	451	6	290	11	188	2	79	host	bglH
gene-b2571	259	3039	908	2890	205	326	90	171	49	138	24	52	host	rseB
gene-b4300	13	131	20	207	14	178	1	126	2	121	0	47	host	sgcR
gene-b2479	386	2639	477	1905	94	328	39	109	22	120	17	48	host	gcvR
gene-b1352	0	7	2	38	0	40	0	29	1	21	0	16	host	kilR
gene-b2597	748	1521	366	1048	136	788	53	264	54	159	21	89	host	raiA
gene-b2460	4	44	13	125	10	154	3	109	2	82	1	38	host	eutQ
gene-b3118	2	46	4	175	3	177	1	125	2	79	1	40	host	tdcA
gene-b4783	25	20	44	47	36	60	14	33	8	28	4	14	host	yfiS
gene-b0239	181	1696	264	1282	115	395	76	223	42	165	26	68	host	frsA
gene-b4778	0	28	6	38	2	26	0	11	0	9	0	2	host	yecV
gene-b2826	6	45	11	141	6	79	1	74	0	15	1	13	host	ppdA
gene-b1353	4	31	4	67	1	51	0	44	2	34	0	14	host	sieB
gene-b4268	12	59	14	139	8	140	1	76	2	58	1	43	host	idnK
gene-b0857	155	550	223	831	120	316	27	142	15	83	20	35	host	potI
gene-T4p052	1	1	10	1548	1119	45007	2068	117917	1983	28581	84	10736	phage	rpbA
gene-b4801	5	31	2	69	5	78	0	41	0	34	0	23	host	ykiE
gene-b4756	23	101	37	186	24	77	8	49	3	28	4	13	host	yqiD
gene-b1235	177	861	399	1135	132	200	37	101	21	50	10	22	host	rssB
gene-b0592	137	988	318	1530	110	322	32	187	21	130	16	54	host	fepB
gene-b0012	3	34	9	66	2	98	2	68	0	46	0	24	host	mbiA
gene-b2343	135	664	100	612	46	259	16	80	16	59	9	29	host	yfcZ
gene-b4835	1	36	1	30	1	27	5	58	4	63	5	75	host	sokE
gene-b3140	13	72	12	130	2	174	3	119	1	114	4	49	host	agaD
gene-b1140	18	110	7	159	6	169	6	102	3	80	2	51	host	intE
gene-b3017	439	3339	838	3936	305	711	179	344	98	323	78	100	host	ftsP
gene-b3327	22	151	26	258	16	298	6	218	12	129	4	47	host	gspF
gene-b3989	46	155	84	298	64	256	29	183	28	113	11	61	host	yjaZ
gene-b4707	185	1391	393	1666	142	214	56	119	38	60	22	34	host	esrE
gene-b4352	705	1346	747	1909	233	346	78	177	34	148	41	52	host	yjiA
gene-b4568	245	638	332	925	116	177	39	69	28	53	9	21	host	ytjA
gene-b4516	9	111	40	212	23	99	2	43	1	31	3	22	host	insA4
gene-b1172	30	320	21	377	28	134	13	84	3	35	4	26	host	ymgG
gene-b1390	0	36	4	82	4	92	2	65	0	45	0	16	host	paaC
gene-b2419	13	39	6	72	13	68	0	33	2	22	2	15	host	yfeK
gene-b3361	113	243	225	284	72	176	40	121	20	84	10	26	host	fic
gene-b3225	64	107	124	279	78	241	31	161	19	124	10	63	host	nanA
gene-b3354	69	356	111	446	41	149	19	89	12	52	8	18	host	yheU
gene-T4p037	0	1	1323	70773	4141	55130	2950	86729	2777	36456	364	16770	phage	61.4
gene-b0607	82	663	102	660	28	209	21	126	14	100	2	46	host	uspG
gene-b2075	94	523	169	841	44	530	27	369	14	275	12	92	host	mdtB
gene-T4p198	2	1	6	646	9	1307	326	18722	2423	36893	434	23723	phage	alt.-2
gene-b1323	375	1838	470	2274	155	420	71	211	44	148	45	55	host	tyrR
gene-b3688	250	1302	368	1488	164	537	55	229	26	108	14	55	host	yidQ
gene-b4185	3	43	4	186	6	165	8	113	8	62	2	13	host	yjfM
gene-b1762	19	206	99	346	41	191	15	114	4	58	4	34	host	ynjI
gene-b1541	17	62	19	57	3	42	3	36	0	22	0	10	host	ydfZ
gene-b1234	210	1265	444	1506	172	283	43	156	20	70	13	42	host	rssA
gene-b1757	23	197	37	257	17	215	3	115	3	124	4	36	host	ynjE
gene-b2602	25	103	33	120	15	76	16	34	16	38	5	22	host	yfiL
gene-b3409	194	1333	288	2824	115	783	44	446	28	413	20	151	host	feoB
gene-b3664	3	129	18	350	6	468	6	321	5	268	1	82	host	adeQ
gene-b4528	5	51	5	84	6	56	1	31	0	24	1	16	host	rzoR
gene-b0991	113	325	102	458	61	191	7	73	10	58	4	31	host	ymcE
gene-b1303	58	275	81	269	36	165	13	102	6	61	5	17	host	pspF
gene-b2226	9	126	15	267	4	284	2	195	3	134	4	38	host	yfaQ
gene-b0790	46	232	106	342	26	133	9	84	3	52	2	19	host	ybhP
gene-b1421	77	529	90	575	47	306	24	188	9	130	10	56	host	trg
gene-b3269	50	394	132	792	43	356	31	285	29	156	26	51	host	yhdX
gene-b1462	34	170	24	189	8	105	3	67	4	45	0	21	host	yddH
gene-b3825	327	3171	404	2575	157	693	89	389	61	272	41	84	host	pldB
gene-b4726	0	10	1	25	0	23	0	26	0	11	1	5	host	yabR
gene-b2929	99	549	100	552	39	196	12	115	2	64	10	24	host	fumE
gene-b1436	17	48	8	55	1	42	0	33	0	12	0	3	host	yncJ
gene-b2494	293	1051	443	1328	115	342	51	178	30	121	24	56	host	bepA
gene-b3020	37	245	63	404	9	362	15	271	9	173	6	57	host	ygiS
gene-b2756	22	110	37	188	12	236	5	130	5	109	3	67	host	casE
gene-b3050	9	64	15	166	6	166	0	111	5	98	1	50	host	yqiJ
gene-b4082	7	76	11	202	6	252	2	203	1	125	1	32	host	mdtN
gene-b2663	105	236	233	492	142	307	31	239	11	172	7	60	host	gabP
gene-b4088	23	144	29	324	14	278	9	172	4	109	2	49	host	alsB
gene-b4073	6	101	14	257	13	408	6	328	1	194	3	130	host	nrfD
gene-b4277	2	36	5	97	1	90	4	58	2	55	3	40	host	yjgZ
gene-b1174	403	1752	415	2236	131	156	49	75	44	60	28	24	host	minE
gene-b3604	125	430	220	583	74	220	28	201	21	119	10	48	host	lldR
gene-b1839	371	1210	462	1517	185	325	46	133	47	118	20	50	host	yebY
gene-b2910	586	3212	531	2952	218	597	90	159	58	119	31	68	host	zapA
gene-b3240	37	251	93	558	53	485	42	374	27	222	20	79	host	aaeB
gene-b3587	0	23	3	118	2	130	1	83	0	68	0	36	host	yiaW
gene-b1562	80	332	82	524	54	358	33	148	16	99	10	61	host	hokD
gene-b0708	128	906	321	1147	115	307	39	187	17	124	17	48	host	phr
gene-b3577	1	28	2	80	2	129	1	84	3	79	0	23	host	yiaM
gene-b1580	16	38	11	144	10	119	1	74	1	32	3	22	host	rspB
gene-b1644	22	236	71	258	25	153	7	99	3	78	9	38	host	ydhJ
gene-b2939	114	1980	207	2063	95	149	16	40	19	54	11	8	host	yqgB
gene-b0866	99	619	109	671	62	192	32	81	8	51	5	13	host	ybjQ
gene-b3651	174	2048	417	1782	127	385	57	214	30	164	23	76	host	trmH
gene-b2633	11	84	12	153	6	203	5	167	1	103	2	54	host	yfjQ
gene-b1068	206	732	261	1032	97	441	47	249	34	167	36	71	host	yceM
gene-b3923	180	613	155	788	35	323	20	142	17	133	8	51	host	uspD
gene-b1776	5	59	10	130	3	198	5	132	4	85	0	45	host	ydjL
gene-b2730	82	451	108	774	58	307	21	182	8	129	9	42	host	hypE
gene-b1356	43	1186	65	395	24	220	7	86	11	64	4	22	host	racR
gene-b4604	0	2	1	15	0	20	0	11	0	3	0	0	host	yojO
gene-b2960	503	2054	495	1818	264	397	104	144	101	132	63	70	host	trmB
gene-b4690	12	64	16	126	10	49	7	33	1	12	0	8	host	eyeA
gene-b3960	378	822	367	1419	181	502	65	343	47	239	43	109	host	argH
gene-b0389	118	358	204	389	62	99	17	41	17	25	8	11	host	yaiA
gene-b0808	49	395	89	601	36	483	36	356	16	210	9	68	host	ybiO
gene-b3379	10	112	21	215	6	225	8	165	3	109	0	33	host	php
gene-b1451	257	2108	335	1818	118	394	58	223	22	190	9	81	host	pqqU
gene-b1309	3	50	4	154	1	185	1	116	6	101	0	33	host	ycjM
gene-b1202	45	334	61	619	26	441	20	360	16	230	5	76	host	ycgV
gene-b3881	11	82	13	215	4	272	4	219	1	116	1	38	host	yihT
gene-b3027	2	13	2	54	1	72	0	44	0	34	1	8	host	ygiZ
gene-b2471	193	426	204	727	115	187	25	76	17	65	8	19	host	yffB
gene-b3998	223	1465	431	1866	202	338	94	173	48	150	51	38	host	nfi
gene-b1695	10	47	22	148	6	159	8	117	2	72	2	32	host	ydiO
gene-b3578	5	114	7	300	4	419	3	313	5	244	2	112	host	yiaN
gene-T4p072	2	0	9	1803	614	39315	390	52809	4362	52485	192	17993	phage	gene-T4p072_gene_nrdH
gene-b1248	178	796	379	1009	207	439	43	88	34	51	16	24	host	yciU
gene-b1788	6	83	10	50	2	22	1	12	2	5	0	7	host	yoaI
gene-b3271	162	161	186	409	88	260	39	200	39	103	31	69	host	yhdZ
gene-b0528	380	2466	341	2081	163	194	57	81	34	60	22	25	host	ybcJ
gene-b2269	2	62	9	131	3	193	1	141	4	78	3	68	host	elaD
gene-b1046	53	432	125	482	42	266	11	170	12	111	5	58	host	clsC
gene-b4551	256	516	306	741	148	161	37	66	14	43	3	23	host	yheV
gene-b4511	40	137	97	283	25	62	5	47	2	31	4	10	host	ybdZ
gene-b0356	586	2134	694	2975	404	539	159	225	87	216	77	106	host	frmA
gene-b0695	127	727	130	1099	56	584	27	417	15	264	12	97	host	kdpD
gene-b0547	1	31	2	92	1	108	1	61	2	58	0	30	host	ybcN
gene-b0813	53	386	61	454	40	272	15	156	10	97	1	44	host	rhtA
gene-b0789	71	253	145	598	52	283	25	170	9	101	8	31	host	clsB
gene-b3601	349	655	299	742	86	334	48	232	29	129	26	65	host	mtlR
gene-b3568	14	151	18	370	8	386	5	269	5	185	2	51	host	xylH
gene-b2631	111	474	203	621	98	139	19	64	12	34	3	29	host	rnlB
gene-b1415	758	353	709	513	327	256	119	188	93	109	92	50	host	aldA
gene-b4596	41	331	51	244	18	131	4	67	5	37	0	13	host	yciZ
gene-b1754	43	327	68	437	16	160	8	118	1	94	7	36	host	ynjB
gene-b4182	3	48	14	139	9	151	7	108	2	52	6	18	host	yjfJ
gene-b3025	42	181	45	202	11	143	3	89	6	70	1	25	host	qseB
gene-b0093	783	1829	973	2478	326	464	146	232	44	159	64	74	host	ftsQ
gene-b0637	267	3910	541	3123	277	523	105	146	52	101	42	46	host	rsfS
gene-b0578	448	3318	462	4247	318	1031	102	253	45	163	31	54	host	nfsB
gene-b0989	5	69	9	88	5	67	0	41	2	26	0	15	host	cspH
gene-b0595	155	979	453	1979	267	353	84	166	27	141	25	38	host	entB
gene-b2427	37	208	42	199	9	143	6	89	4	60	6	19	host	murR
gene-b4834	18	71	11	93	8	161	3	67	2	41	1	28	host	xylZ
gene-b0491	76	365	105	458	31	163	6	91	8	65	10	31	host	fetB
gene-b3580	11	192	13	437	11	563	5	446	10	350	1	137	host	lyxK
gene-b2186	547	3476	674	3665	298	633	139	228	87	199	62	93	host	yejK
gene-b4461	162	921	282	1104	107	336	49	218	41	158	29	53	host	yfjD
gene-b3501	13	100	16	111	7	96	1	63	1	48	1	21	host	arsR
gene-b2345	5	58	10	120	4	100	0	61	1	54	1	31	host	yfdF
gene-b2105	16	135	21	86	9	73	5	58	4	30	5	19	host	rcnR
gene-b3411	37	197	65	287	27	269	8	221	3	161	5	79	host	rpnA
gene-b0756	573	2232	650	3064	343	477	109	191	39	129	45	50	host	galM
gene-b2888	6	108	2	254	5	348	1	303	3	199	1	108	host	uacT
gene-b4119	17	174	28	317	8	387	8	247	8	188	2	76	host	melA
gene-b1800	16	142	24	229	3	224	1	145	2	111	0	49	host	dmlA
gene-b4717	89	412	186	543	102	216	31	79	15	46	18	29	host	micL
gene-T4p057	3	1	154	10866	1555	61589	6715	174425	9746	100653	915	67931	phage	47
gene-b1926	8	43	6	79	0	66	2	63	1	35	0	16	host	fliT
gene-b1884	4	35	10	86	6	112	5	67	1	57	1	10	host	cheR
gene-b2240	25	119	27	260	14	295	3	189	9	165	3	63	host	glpT
gene-b0926	481	3050	702	1942	181	343	52	152	40	94	32	49	host	mepK
gene-b0046	48	274	49	285	25	172	5	89	9	77	5	31	host	kefF
gene-b0922	527	1188	905	1086	325	276	135	155	56	122	75	42	host	mukF
gene-b2469	48	447	81	568	26	342	12	193	7	154	7	55	host	narQ
gene-T4p248	0	0	337	30483	3010	115356	2856	121881	3612	35752	229	13173	phage	rnh
gene-b1491	72	832	77	627	32	223	20	137	11	102	10	32	host	digH
gene-b2326	247	1779	541	2203	218	352	65	145	30	92	26	54	host	epmC
gene-b2869	19	144	44	417	16	288	3	256	7	133	5	55	host	ygeV
gene-b4706	0	24	6	19	2	19	0	17	0	7	0	6	host	iroK
gene-T4p195	0	0	7	2897	17	6147	16	6498	2691	66116	1911	84274	phage	48
gene-b1503	1	25	3	88	1	77	0	62	0	47	0	30	host	ydeR
gene-b1262	513	952	837	958	335	253	109	159	59	129	34	42	host	trpC
gene-b3371	14	121	9	223	9	292	3	225	1	172	1	63	host	frlB
gene-b1080	29	100	46	185	9	184	4	135	3	114	4	45	host	flgI
gene-b4737	15	21	21	28	9	15	1	15	0	4	0	6	host	ymdG
gene-b3137	6	62	15	209	8	242	3	157	3	119	1	47	host	kbaY
gene-b1490	50	323	91	429	15	184	3	116	11	66	2	23	host	dosC
gene-b2642	37	377	30	214	3	142	0	124	6	61	0	42	host	yfjW
gene-b3322	33	70	35	167	9	124	6	92	3	52	0	27	host	gspB
gene-b1917	308	1062	470	2135	244	436	52	164	35	109	29	60	host	tcyN
gene-b2171	507	3201	508	3510	285	665	97	163	74	147	43	60	host	yeiP
gene-b0990	85	684	831	1088	357	402	57	115	26	95	12	61	host	cspG
gene-b4068	18	65	40	125	31	102	7	97	3	55	0	15	host	yjcH
gene-b1199	477	1141	553	1538	180	240	111	117	113	92	100	40	host	dhaL
gene-b1664	777	1066	969	971	514	391	170	177	70	127	73	114	host	ydhQ
gene-b3676	28	188	31	207	24	144	7	103	2	74	3	29	host	yidH
gene-b4137	79	387	88	194	29	101	13	65	5	43	3	14	host	cutA
gene-b2598	15	297	32	352	20	229	12	49	6	20	5	15	host	pheL
gene-b2720	8	59	10	119	5	122	1	79	1	59	1	19	host	hycF
gene-b0379	10	88	21	120	7	93	1	59	3	44	0	32	host	yaiY
gene-b2181	383	2677	514	1222	230	397	87	204	44	138	28	66	host	yejG
gene-b2265	167	1310	395	1577	124	368	55	208	27	129	19	50	host	menF
gene-b4134	246	364	159	470	95	169	27	51	16	37	19	21	host	pheU
gene-b1635	168	989	148	883	50	233	23	116	15	92	9	38	host	gstA
gene-b2149	21	114	50	286	24	178	9	127	15	64	5	24	host	mglA
gene-b0560	7	36	9	76	4	99	5	88	3	48	1	29	host	nohD
gene-b4424	8	47	12	93	12	48	5	32	3	21	1	27	host	rdlC
gene-b2255	92	457	173	694	59	334	20	226	5	178	5	59	host	arnA
gene-b4412	14	83	34	119	23	71	18	55	4	24	4	16	host	hokC
gene-b3882	2	85	8	182	4	274	0	209	4	125	2	43	host	yihU
gene-b0953	199	334	277	482	241	310	168	91	110	112	64	90	host	rmf
gene-b4364	12	171	18	252	8	221	8	149	4	97	1	39	host	yjjP
gene-b4542	14	427	56	302	21	217	15	51	8	36	3	26	host	yohO
gene-b1918	219	850	349	1568	152	252	53	104	14	67	14	32	host	tcyL
gene-b4751	14	126	28	102	5	25	3	11	2	18	0	5	host	yoaL
gene-b1050	209	361	159	488	46	162	13	69	11	52	5	42	host	yceK
gene-b4323	86	312	96	617	63	333	25	225	14	166	14	74	host	uxuB
gene-b2194	27	234	43	715	18	185	18	153	7	85	6	27	host	ccmH
gene-b0314	401	2534	1247	4016	464	796	157	435	73	305	65	140	host	betT
gene-b2853	3	4	0	21	0	16	0	9	0	9	0	1	host	ygeI
gene-b2970	12	116	51	346	32	216	14	144	1	115	3	35	host	yghF
gene-b3502	43	273	35	426	11	412	6	301	6	194	9	100	host	arsB
gene-b1855	246	1535	360	1490	110	313	55	144	45	102	33	45	host	lpxM
gene-b1184	18	131	34	206	18	162	11	126	3	66	1	36	host	umuC
gene-b1662	354	1684	301	1607	140	281	46	98	55	73	26	40	host	ribC
gene-T4p196	1	0	156	6088	183	11962	83	6889	2898	39657	3211	58431	phage	54
gene-b0292	3	76	16	129	9	151	1	109	4	73	2	28	host	ecpB
gene-b2200	17	103	19	158	13	122	1	73	6	52	0	24	host	ccmB
gene-b4547	96	369	148	555	82	114	34	50	25	40	14	16	host	ypfN
gene-b1317	1	47	4	69	4	88	0	81	1	44	0	17	host	ycjU
gene-b1551	1	11	11	53	2	13	1	12	1	11	0	7	host	ynfN
gene-b4337	32	173	30	349	25	250	6	182	5	115	8	47	host	mdtM
gene-b2941	66	339	24	417	19	146	4	60	17	43	4	22	host	yqgD
gene-b3079	0	62	5	209	6	259	1	184	2	175	0	53	host	ygjJ
gene-b3468	79	1194	75	901	24	321	15	230	8	153	9	70	host	yhhN
gene-b3332	15	140	21	225	12	245	3	163	5	103	1	49	host	gspK
gene-b1265	4	26	2	15	0	28	0	16	0	13	0	3	host	trpL
gene-b2546	16	76	30	227	30	268	30	279	18	133	13	29	host	yphD
gene-b3565	49	209	59	416	24	487	5	314	6	201	5	82	host	xylA
gene-b2519	91	658	197	1326	80	634	34	378	16	307	14	103	host	pbpC
gene-b1042	6	60	11	100	8	101	1	72	0	50	0	19	host	csgA
gene-b1836	83	565	152	798	71	313	20	81	9	48	5	26	host	yebV
gene-b4161	625	3532	1041	4109	453	739	180	271	103	191	79	101	host	rsgA
gene-b1769	7	77	23	283	11	193	0	158	1	112	0	64	host	ydjE
gene-b2002	11	128	11	291	5	195	4	80	3	63	3	33	host	yeeS
gene-b2293	379	1873	296	2221	124	335	57	136	29	95	18	56	host	hxpA
gene-b4079	176	509	228	1182	129	569	49	348	16	261	13	108	host	fdhF
gene-b4251	67	222	77	314	29	157	12	86	7	63	3	32	host	bdcR
gene-b0063	12	106	8	284	4	339	7	229	1	174	0	61	host	araB
gene-b4799	139	254	33	166	20	125	11	25	3	24	1	17	host	ysgD
gene-b0654	335	1563	685	2456	273	264	66	128	37	96	20	44	host	gltJ
gene-b4211	72	203	82	312	45	236	17	143	7	117	10	40	host	qorB
gene-b0009	161	855	208	1035	142	292	54	121	26	76	16	42	host	mog
gene-b4407	46	110	85	202	59	127	22	68	9	56	4	20	host	thiS
gene-b2861	42	165	40	245	16	135	14	81	7	51	3	36	host	insC4
gene-b1554	1	17	9	73	1	58	0	44	1	34	2	17	host	rrrQ
gene-b2626	8	22	4	73	1	73	3	60	2	28	1	19	host	yfjJ
gene-b2649	6	32	8	69	1	107	1	75	0	25	0	11	host	ypjB
gene-b2467	119	732	153	649	41	195	8	120	6	81	7	33	host	nudK
gene-b4592	12	60	10	69	5	65	0	32	1	31	0	15	host	appX
gene-b1380	180	259	161	226	90	190	33	105	25	84	15	42	host	ldhA
gene-b4084	33	143	39	349	16	308	11	225	7	183	4	44	host	alsK
gene-b0937	11	70	2	98	4	127	7	88	2	54	2	25	host	ssuE
gene-b0425	252	1375	277	1443	91	369	47	195	21	123	28	39	host	panE
gene-b0956	77	354	36	308	14	134	3	72	7	55	7	25	host	matP
gene-b0048	249	2416	248	1576	135	343	67	127	48	107	21	42	host	folA
gene-b3990	95	336	205	562	127	392	85	271	53	185	38	61	host	thiH
gene-b0272	83	354	73	258	31	184	9	117	14	94	5	33	host	xynR
gene-b2805	64	380	68	262	33	131	18	85	11	61	3	31	host	fucR
gene-b3599	292	602	411	966	180	575	81	407	52	327	63	129	host	mtlA
gene-b4382	215	1046	291	1778	149	488	59	227	71	157	67	62	host	deoA
gene-b0959	86	205	69	237	30	150	13	81	9	44	3	25	host	sxy
gene-b3963	360	2371	529	1705	161	432	88	225	47	192	42	74	host	fabR
gene-b2736	9	92	7	217	10	221	0	151	2	99	2	31	host	ygbJ
gene-b0066	55	325	86	343	22	187	19	122	9	114	4	43	host	thiQ
gene-T4p186	2	1	9	1132	330	11123	463	18351	6526	51778	585	25524	phage	uvsY.-1
gene-b4094	21	115	18	147	2	174	3	93	2	67	1	26	host	phnN
gene-b4786	9	310	20	411	30	216	10	65	3	39	4	30	host	yqhJ
gene-b4715	12	74	12	89	1	108	1	97	3	56	1	15	host	ytiA
gene-b1900	21	134	19	251	7	234	10	151	5	94	2	56	host	araG
gene-b4109	82	417	248	1540	75	666	34	430	21	321	10	128	host	rdcA
gene-b3507	9	114	39	220	6	140	1	84	3	58	2	33	host	dctR
gene-b0457	69	500	82	540	38	367	19	222	5	190	2	61	host	pdeB
gene-b3873	17	169	38	347	16	324	7	191	15	153	0	76	host	yihM
gene-b0552	351	2920	376	2613	116	625	53	365	37	247	37	110	host	insH2
gene-b1059	407	1724	389	1710	138	370	49	166	42	141	34	63	host	solA
gene-b0818	125	459	215	459	118	353	48	197	30	155	21	77	host	ybiR
gene-b0459	42	472	200	1236	78	254	14	104	13	79	11	37	host	maa
gene-b1886	22	106	18	206	12	221	3	169	6	103	6	32	host	tar
gene-b4342	91	712	95	609	26	313	6	209	11	149	8	81	host	yjiT
gene-b0848	146	121	29	135	8	87	4	51	2	39	1	16	host	ybjM
gene-b0763	141	707	139	760	78	260	33	99	20	84	15	30	host	gene-b0763_gene_modA
gene-b1626	71	706	177	1149	75	292	26	97	16	56	6	37	host	ydgK
gene-b2132	729	3752	824	4959	338	866	173	409	93	299	85	152	host	bglX
gene-T4p221	0	0	10	2620	957	32719	449	26350	1956	15467	203	11079	phage	cd.4
gene-b3249	162	1700	398	2102	162	305	76	153	49	115	24	56	host	mreD
gene-b0678	253	958	252	1234	99	308	39	117	20	115	13	47	host	nagB
gene-b4597	77	254	82	240	34	46	6	18	8	32	3	13	host	rydC
gene-b4830	166	312	514	779	316	717	99	208	30	122	16	92	host	aceK-int
